index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,9.24859e+06,4.12012,3951.97,1.92878e+07,7.45303e+06,4.51985,7763.93,930937,214396,370660,3.37377e+06,8.58176e+07,0,0,0,0
0,1,9.25935e+06,4.02775,4038.14,1.92788e+07,7.47151e+06,4.38716,7882.83,922048,207928,359480,3.33909e+06,8.58583e+07,0.00839512,8.15117,0,6.6773
0,2,9.26989e+06,3.9345,4120.16,1.92694e+07,7.48955e+06,4.28632,8031.01,913825,201655,348638,3.3067e+06,8.59053e+07,0.00818903,8.30137,0,8.58175
0,3,9.2802e+06,3.85402,4210.17,1.92596e+07,7.50714e+06,4.20053,8195.86,906278,195572,338123,3.27669e+06,8.59498e+07,0.00801179,8.46865,0.0667091,8.78099
0,4,9.29023e+06,3.78581,4308.8,1.92494e+07,7.52428e+06,4.12795,8377.04,899426,189673,327925,3.24913e+06,8.59918e+07,0.00786079,8.65306,0,6.68949
0,5,9.29998e+06,3.7288,4416.08,1.92386e+07,7.54099e+06,4.06748,8574.61,893291,183952,318036,3.2241e+06,8.60313e+07,0.00773379,8.85471,0,7.59346
0,6,9.30941e+06,3.68203,4532.03,1.92274e+07,7.55725e+06,4.0181,8788.58,887892,178403,308446,3.20164e+06,8.60682e+07,0.00762875,9.07365,0.110276,8.81881
0,7,9.31851e+06,3.64463,4656.63,1.92156e+07,7.57308e+06,3.97889,9018.85,883250,173023,299146,3.18184e+06,8.61025e+07,0.00754383,9.30986,0,8.20616
0,8,9.32725e+06,3.61578,4789.81,1.92033e+07,7.58847e+06,3.94898,9265.22,879383,167805,290127,3.16474e+06,8.61342e+07,0.0074773,9.56319,0.0170779,6.64275
0,9,9.33561e+06,3.59474,4931.41,1.91904e+07,7.60344e+06,3.92756,9527.39,876309,162746,281381,3.15041e+06,8.61633e+07,0.00742759,9.8334,0.0862961,12.7549
