time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,748193,748193,748193,8025.26,8025.26,8025.26,182.341,182.341,182.341,766295,766295,766295,1.02315e+06,1.02315e+06,1.02315e+06,52377.3,52377.3,52377.3,1114.94,1114.94,1114.94,345421,345421,345421,1.11803e+06,1.11803e+06,1.11803e+06,4.3462e+07,4.3462e+07,4.3462e+07,9.53723e+06,9.53723e+06,9.53723e+06,6.96464e+07,6.96464e+07,6.96464e+07,0,0,0,0,0,0
1,751487,751487,751487,8032.62,8032.62,8032.62,192.556,192.556,192.556,775258,775258,775258,1.0125e+06,1.0125e+06,1.0125e+06,51633.6,51633.6,51633.6,1164.86,1164.86,1164.86,337557,337557,337557,1.12762e+06,1.12762e+06,1.12762e+06,4.36296e+07,4.36296e+07,4.36296e+07,9.32148e+06,9.32148e+06,9.32148e+06,6.96919e+07,6.96919e+07,6.96919e+07,47.4382,47.4382,47.4382,1.40191,1.40191,1.40191
2,754901,754901,754901,7981.51,7981.51,7981.51,202.36,202.36,202.36,784452,784452,784452,1.00205e+06,1.00205e+06,1.00205e+06,50973.8,50973.8,50973.8,1222.35,1222.35,1222.35,329940,329940,329940,1.13687e+06,1.13687e+06,1.13687e+06,4.37782e+07,4.37782e+07,4.37782e+07,9.1127e+06,9.1127e+06,9.1127e+06,6.97576e+07,6.97576e+07,6.97576e+07,46.8644,46.8644,46.8644,1.4691,1.4691,1.4691
3,758419,758419,758419,7931.87,7931.87,7931.87,213.283,213.283,213.283,793853,793853,793853,991777,991777,991777,50364.6,50364.6,50364.6,1287.3,1287.3,1287.3,322568,322568,322568,1.14576e+06,1.14576e+06,1.14576e+06,4.39094e+07,4.39094e+07,4.39094e+07,8.91089e+06,8.91089e+06,8.91089e+06,6.98334e+07,6.98334e+07,6.98334e+07,46.3218,46.3218,46.3218,1.54461,1.54461,1.54461
4,762016,762016,762016,7890.8,7890.8,7890.8,225.646,225.646,225.646,803428,803428,803428,981663,981663,981663,49817.7,49817.7,49817.7,1360.89,1360.89,1360.89,315441,315441,315441,1.15432e+06,1.15432e+06,1.15432e+06,4.4025e+07,4.4025e+07,4.4025e+07,8.71608e+06,8.71608e+06,8.71608e+06,6.99174e+07,6.99174e+07,6.99174e+07,45.8281,45.8281,45.8281,1.62996,1.62996,1.62996
5,765662,765662,765662,7860.48,7860.48,7860.48,239.691,239.691,239.691,813141,813141,813141,971679,971679,971679,49345.2,49345.2,49345.2,1444.53,1444.53,1444.53,308560,308560,308560,1.16262e+06,1.16262e+06,1.16262e+06,4.41272e+07,4.41272e+07,4.41272e+07,8.52833e+06,8.52833e+06,8.52833e+06,7.00072e+07,7.00072e+07,7.00072e+07,45.3964,45.3964,45.3964,1.72682,1.72682,1.72682
6,769327,769327,769327,7842.21,7842.21,7842.21,255.678,255.678,255.678,822951,822951,822951,961793,961793,961793,48954.1,48954.1,48954.1,1539.8,1539.8,1539.8,301928,301928,301928,1.17072e+06,1.17072e+06,1.17072e+06,4.42184e+07,4.42184e+07,4.42184e+07,8.34776e+06,8.34776e+06,8.34776e+06,7.01005e+07,7.01005e+07,7.01005e+07,45.0356,45.0356,45.0356,1.83704,1.83704,1.83704
7,772973,772973,772973,7836.53,7836.53,7836.53,273.892,273.892,273.892,832819,832819,832819,951976,951976,951976,48647,48647,48647,1648.4,1648.4,1648.4,295548,295548,295548,1.17867e+06,1.17867e+06,1.17867e+06,4.43009e+07,4.43009e+07,4.43009e+07,8.1745e+06,8.1745e+06,8.1745e+06,7.01949e+07,7.01949e+07,7.01949e+07,44.7502,44.7502,44.7502,1.96263,1.96263,1.96263
8,776565,776565,776565,7843.26,7843.26,7843.26,294.648,294.648,294.648,842704,842704,842704,942197,942197,942197,48421.9,48421.9,48421.9,1772.21,1772.21,1772.21,289426,289426,289426,1.18656e+06,1.18656e+06,1.18656e+06,4.4377e+07,4.4377e+07,4.4377e+07,8.00874e+06,8.00874e+06,8.00874e+06,7.02878e+07,7.02878e+07,7.02878e+07,44.5407,44.5407,44.5407,2.10579,2.10579,2.10579
9,780070,780070,780070,7861.51,7861.51,7861.51,318.289,318.289,318.289,852569,852569,852569,932428,932428,932428,48272.7,48272.7,48272.7,1913.31,1913.31,1913.31,283567,283567,283567,1.19443e+06,1.19443e+06,1.19443e+06,4.44488e+07,4.44488e+07,4.44488e+07,7.85071e+06,7.85071e+06,7.85071e+06,7.03772e+07,7.03772e+07,7.03772e+07,44.4033,44.4033,44.4033,2.26898,2.26898,2.26898
