index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,1.6368e+06,4985.67,1839.53,5.24953e+06,3.37671e+06,7177.76,3355.36,61472.3,837610,4.38355e+06,431001,1.10714e+08,0,0,0,0
0,1,1.63962e+06,5056.7,2342.12,5.2616e+06,3.3599e+06,7216.9,4254.1,75303.8,832083,4.33881e+06,528726,1.10654e+08,7.59408,3.1909,5.2263,5.20461
0,2,1.64057e+06,5100.47,2980.06,5.27118e+06,3.34077e+06,7252.67,5413.76,93021.1,827525,4.29927e+06,654272,1.1057e+08,7.6545,4.05699,12.4021,4.58466
0,3,1.63926e+06,5116.6,3788.75,5.27805e+06,3.31879e+06,7254.94,6890.61,115650,823621,4.26348e+06,815227,1.10449e+08,7.68662,5.16318,5.94811,4.79297
0,4,1.63523e+06,5090.5,4799.81,5.282e+06,3.29333e+06,7203.24,8748.51,144402,819941,4.22933e+06,1.02062e+06,1.10284e+08,7.6701,6.56086,7.73136,5.53404
0,5,1.62799e+06,5005.47,6039.05,5.28281e+06,3.26375e+06,7075.28,11045.8,180626,815914,4.19404e+06,1.28073e+06,1.10068e+08,7.58181,8.29974,6.34685,10.2806
0,6,1.61706e+06,4845,7517.69,5.28028e+06,3.22943e+06,6848.71,13820,225707,810828,4.15416e+06,1.60642e+06,1.09795e+08,7.39728,10.4173,7.67461,10.5006
0,7,1.60201e+06,4595.68,9220.18,5.2743e+06,3.18994e+06,6504.84,17066.9,280880,803860,4.10571e+06,2.00794e+06,1.09459e+08,7.09405,12.9231,3.50051,14.6907
0,8,1.5826e+06,4251.12,11091.2,5.26484e+06,3.1452e+06,6033.74,20714.4,346954,794137,4.04449e+06,2.493e+06,1.09056e+08,6.65655,15.7789,5.91073,13.4828
0,9,1.55881e+06,3816.11,13026.4,5.25204e+06,3.09564e+06,5439.73,24600.7,423977,780840,3.96657e+06,3.06423e+06,1.08589e+08,6.0821,18.8786,9.65625,20.0327
0,10,1.53102e+06,3309.22,14874.7,5.23625e+06,3.04241e+06,4745.32,28467.2,510899,763340,3.86894e+06,3.7165e+06,1.08066e+08,5.3861,22.0377,1.87013,19.76
0,11,1.50001e+06,2762.06,16456.9,5.21804e+06,2.98744e+06,3990.76,31979.9,605374,741327,3.75016e+06,4.43495e+06,1.07503e+08,4.60397,25.0021,2.99795,24.2687
0,12,1.46698e+06,2213.99,17602.1,5.19824e+06,2.93331e+06,3227.96,34785.2,703819,714904,3.61078e+06,5.1946e+06,1.06924e+08,3.78723,27.4846,6.11643,27.4846
0,13,1.43339e+06,1703.71,18189.1,5.1778e+06,2.88298e+06,2509.71,36588.5,801790,684598,3.45336e+06,5.96255e+06,1.06357e+08,2.99378,29.2239,3.78318,29.2239
0,14,1.40078e+06,1260.74,18178.4,5.15778e+06,2.83935e+06,1878.15,37227.2,894613,651273,3.28209e+06,6.70223e+06,1.05835e+08,2.27522,30.0481,4.13151,31.5165
0,15,1.37055e+06,900.419,17618.4,5.1391e+06,2.80483e+06,1357.24,36707.8,978095,615971,3.10198e+06,7.37892e+06,1.05384e+08,1.66639,29.9172,0.68203,31.0822
0,16,1.34376e+06,623.893,16625.3,5.12255e+06,2.781e+06,951.667,35192.3,1.04908e+06,579750,2.9181e+06,7.96467e+06,1.05027e+08,1.18108,28.9249,0,32.516
0,17,1.32111e+06,422.018,15347.8,5.10859e+06,2.76856e+06,651.274,32942.8,1.10573e+06,543541,2.7349e+06,8.44135e+06,1.04775e+08,0.814527,27.2632,2.34443,29.2468
0,18,1.30288e+06,280.553,13932.4,5.09746e+06,2.76734e+06,437.788,30252.9,1.14751e+06,508081,2.5559e+06,8.80128e+06,1.04631e+08,0.550005,25.1681,1.54077,25.253
0,19,1.28905e+06,184.525,12499.8,5.08909e+06,2.77651e+06,290.924,27390.1,1.17495e+06,473891,2.38355e+06,9.04599e+06,1.04592e+08,0.36601,22.8676,1.08849,20.1047
0,20,1.27934e+06,120.828,11135.7,5.08327e+06,2.79484e+06,192.293,24563.3,1.18932e+06,441303,2.21944e+06,9.18383e+06,1.04646e+08,0.241571,20.5486,0.0941587,18.8004
0,21,1.27338e+06,79.216,9891.76,5.07964e+06,2.82086e+06,127.127,21913.3,1.19232e+06,410495,2.06438e+06,9.22735e+06,1.04782e+08,0.159069,18.3431,0,14.6955
0,22,1.2707e+06,52.2585,8792.4,5.07782e+06,2.85308e+06,84.4813,19520.3,1.18581e+06,381540,1.9187e+06,9.19105e+06,1.04984e+08,0.105058,16.3311,0.193764,14.1975
0,23,1.27086e+06,34.8406,7843.14,5.07738e+06,2.89008e+06,56.6787,17418.3,1.17161e+06,354435,1.78236e+06,9.08968e+06,1.05238e+08,0.0699192,14.5508,0.147481,12.0631
0,24,1.2734e+06,23.5636,7037.89,5.07796e+06,2.93057e+06,38.537,15609.8,1.15144e+06,329131,1.6551e+06,8.93719e+06,1.05531e+08,0.0470838,13.0109,0.0592732,14.8812
0,25,1.27793e+06,16.2211,6364.48,5.0792e+06,2.97342e+06,26.6449,14079,1.1268e+06,305554,1.53653e+06,8.74609e+06,1.05851e+08,0.0321974,11.7021,0,12.8363
0,26,1.28411e+06,11.4005,5808.42,5.08081e+06,3.01769e+06,18.7921,12800.6,1.099e+06,283615,1.4262e+06,8.52725e+06,1.06189e+08,0.0224312,10.6056,0.100726,4.19495
0,27,1.29163e+06,8.20349,5355.14,5.08254e+06,3.06257e+06,13.5588,11746.4,1.06915e+06,263218,1.32363e+06,8.28989e+06,1.06535e+08,0.0159686,9.69862,0.229831,8.88661
0,28,1.30023e+06,6.05971,4991.21,5.08419e+06,3.10743e+06,10.0352,10888.8,1.03817e+06,244265,1.22833e+06,8.0417e+06,1.06883e+08,0.0116486,8.95816,0.0560898,8.94453
0,29,1.30967e+06,4.6061,4704.93,5.08558e+06,3.15172e+06,7.63787,10202.6,1.00682e+06,226664,1.13982e+06,7.789e+06,1.07228e+08,0.00872982,8.36299,0,15.3123
0,30,1.31977e+06,3.61022,4486.52,5.08658e+06,3.19504e+06,5.99072,9666.05,975738,210321,1.05764e+06,7.53696e+06,1.07565e+08,0.00673702,7.89447,0,8.31203
0,31,1.33034e+06,2.9221,4328.01,5.08707e+06,3.23704e+06,4.84972,9261.07,945426,195150,981351,7.28979e+06,1.0789e+08,0.0053637,7.53695,0.0587973,4.81302
0,32,1.34123e+06,2.44404,4223.13,5.08694e+06,3.27746e+06,4.05513,8972.95,916314,181070,910549,7.05093e+06,1.082e+08,0.0044106,7.27764,0,3.63737
0,33,1.3523e+06,2.11174,4167.13,5.08613e+06,3.31609e+06,3.50136,8790.16,888756,168003,844843,6.82319e+06,1.08495e+08,0.00374694,7.10645,0.129876,6.73731
0,34,1.36342e+06,1.88236,4156.53,5.08454e+06,3.35277e+06,3.11782,8703.91,863049,155878,783873,6.60888e+06,1.0877e+08,0.00328593,7.01564,0,12.6278
0,35,1.37447e+06,1.72704,4188.95,5.08212e+06,3.38737e+06,2.8568,8707.8,839449,144628,727300,6.40995e+06,1.09026e+08,0.00296936,6.9995,0.0488288,4.10653
0,36,1.38534e+06,1.62607,4262.88,5.0788e+06,3.41977e+06,2.68566,8797.33,818181,134189,674811,6.22806e+06,1.0926e+08,0.00275768,7.05405,0,5.68624
0,37,1.3959e+06,1.5658,4377.55,5.07452e+06,3.44989e+06,2.58173,8969.61,799447,124505,626113,6.06465e+06,1.09473e+08,0.00262366,7.17668,0.0180829,6.80574
0,38,1.40605e+06,1.5366,4532.64,5.0692e+06,3.47767e+06,2.52902,9222.83,783430,115520,580933,5.92101e+06,1.09662e+08,0.0025483,7.36584,0,4.4112
0,39,1.41567e+06,1.53153,4728.14,5.06278e+06,3.50303e+06,2.51602,9555.91,770303,107185,539020,5.79832e+06,1.09828e+08,0.00251805,7.62069,0.0687627,3.62832
0,40,1.42465e+06,1.54544,4964,5.0552e+06,3.52594e+06,2.53421,9967.94,760227,99452.2,500137,5.69762e+06,1.09968e+08,0.00252303,7.94071,0.0104354,3.25349
0,41,1.43288e+06,1.57432,5239.9,5.04638e+06,3.54635e+06,2.57699,10457.6,753350,92279,464067,5.61989e+06,1.10084e+08,0.00255576,8.32526,0.0253903,7.32326
0,42,1.44024e+06,1.61487,5554.85,5.03626e+06,3.56425e+06,2.63903,11022.7,749805,85624.8,430608,5.56596e+06,1.10174e+08,0.00261031,8.77302,0,11.0011
0,43,1.44664e+06,1.66421,5906.8,5.02477e+06,3.57963e+06,2.71569,11658.9,749698,79452.3,399570,5.53648e+06,1.10238e+08,0.00268171,9.28148,0.0534952,7.46711
0,44,1.45198e+06,1.71965,6292.22,5.01185e+06,3.59252e+06,2.80274,12359.6,753104,73726.6,370780,5.5319e+06,1.10276e+08,0.00276549,9.84622,0.0857722,10.3012
0,45,1.45617e+06,1.77854,6705.63,4.99746e+06,3.60298e+06,2.89604,13114.7,760048,68415.5,344075,5.55231e+06,1.10287e+08,0.00285741,10.4603,0,3.82694
