index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
580,1.53802,7.85488,7.51261,2.75573,1.34743,0,0,0,0,0,0,18.6241,19.6978,2.28525,0.299949,0.664285,0.224966,0.391483,3.41908,3.39366,9.9632,0.0381252,0.0991146,0.185816,-5063.84
