time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.35446e+06,3.35446e+06,3.35446e+06,685.46,685.46,685.46,46755,46755,46755,1.91589e+06,1.91589e+06,1.91589e+06,6.95258e+07,6.95258e+07,6.95258e+07,1981.19,1981.19,1981.19,4540.49,4540.49,4540.49,203932,203932,203932,1428.74,1428.74,1428.74,4389.24,4389.24,4389.24,20209.8,20209.8,20209.8,5.16284e+07,5.16284e+07,5.16284e+07,0,0,0,0,0,0
1,3.35705e+06,3.35705e+06,3.35705e+06,691.927,691.927,691.927,47569.8,47569.8,47569.8,1.91597e+06,1.91597e+06,1.91597e+06,6.95256e+07,6.95256e+07,6.95256e+07,1992.34,1992.34,1992.34,4550.43,4550.43,4550.43,206601,206601,206601,1438.39,1438.39,1438.39,4392.04,4392.04,4392.04,20201.7,20201.7,20201.7,5.16224e+07,5.16224e+07,5.16224e+07,2.56783,2.56783,2.56783,65.2786,65.2786,65.2786
2,3.35937e+06,3.35937e+06,3.35937e+06,693.234,693.234,693.234,48186.4,48186.4,48186.4,1.91604e+06,1.91604e+06,1.91604e+06,6.95257e+07,6.95257e+07,6.95257e+07,1994.58,1994.58,1994.58,4605.65,4605.65,4605.65,209349,209349,209349,1443.31,1443.31,1443.31,4399.29,4399.29,4399.29,20410.3,20410.3,20410.3,5.16249e+07,5.16249e+07,5.16249e+07,2.57604,2.57604,2.57604,66.2201,66.2201,66.2201
3,3.36148e+06,3.36148e+06,3.36148e+06,693.824,693.824,693.824,48686.8,48686.8,48686.8,1.91611e+06,1.91611e+06,1.91611e+06,6.95266e+07,6.95266e+07,6.95266e+07,1995.22,1995.22,1995.22,4653.32,4653.32,4653.32,211661,211661,211661,1445.16,1445.16,1445.16,4402.1,4402.1,4402.1,20625.9,20625.9,20625.9,5.16275e+07,5.16275e+07,5.16275e+07,2.57802,2.57802,2.57802,66.9866,66.9866,66.9866
4,3.36341e+06,3.36341e+06,3.36341e+06,694.296,694.296,694.296,49099.9,49099.9,49099.9,1.91617e+06,1.91617e+06,1.91617e+06,6.95282e+07,6.95282e+07,6.95282e+07,1995.62,1995.62,1995.62,4692.58,4692.58,4692.58,213571,213571,213571,1446.17,1446.17,1446.17,4403.37,4403.37,4403.37,20810.6,20810.6,20810.6,5.16301e+07,5.16301e+07,5.16301e+07,2.57898,2.57898,2.57898,67.6155,67.6155,67.6155
5,3.36519e+06,3.36519e+06,3.36519e+06,694.731,694.731,694.731,49444.9,49444.9,49444.9,1.91621e+06,1.91621e+06,1.91621e+06,6.95303e+07,6.95303e+07,6.95303e+07,1996.01,1996.01,1996.01,4725.34,4725.34,4725.34,215160,215160,215160,1446.98,1446.98,1446.98,4404.31,4404.31,4404.31,20965.1,20965.1,20965.1,5.16327e+07,5.16327e+07,5.16327e+07,2.57979,2.57979,2.57979,68.1373,68.1373,68.1373
6,3.36684e+06,3.36684e+06,3.36684e+06,695.143,695.143,695.143,49736.8,49736.8,49736.8,1.91625e+06,1.91625e+06,1.91625e+06,6.95328e+07,6.95328e+07,6.95328e+07,1996.42,1996.42,1996.42,4753.02,4753.02,4753.02,216498,216498,216498,1447.72,1447.72,1447.72,4405.23,4405.23,4405.23,21095.3,21095.3,21095.3,5.16354e+07,5.16354e+07,5.16354e+07,2.58058,2.58058,2.58058,68.5758,68.5758,68.5758
7,3.36839e+06,3.36839e+06,3.36839e+06,695.537,695.537,695.537,49987.3,49987.3,49987.3,1.91629e+06,1.91629e+06,1.91629e+06,6.95357e+07,6.95357e+07,6.95357e+07,1996.84,1996.84,1996.84,4776.75,4776.75,4776.75,217640,217640,217640,1448.42,1448.42,1448.42,4406.16,4406.16,4406.16,21206.4,21206.4,21206.4,5.16382e+07,5.16382e+07,5.16382e+07,2.58136,2.58136,2.58136,68.9494,68.9494,68.9494
8,3.36983e+06,3.36983e+06,3.36983e+06,695.913,695.913,695.913,50205.5,50205.5,50205.5,1.91631e+06,1.91631e+06,1.91631e+06,6.95388e+07,6.95388e+07,6.95388e+07,1997.27,1997.27,1997.27,4797.38,4797.38,4797.38,218628,218628,218628,1449.1,1449.1,1449.1,4407.11,4407.11,4407.11,21302.5,21302.5,21302.5,5.16409e+07,5.16409e+07,5.16409e+07,2.58214,2.58214,2.58214,69.2723,69.2723,69.2723
9,3.37119e+06,3.37119e+06,3.37119e+06,696.272,696.272,696.272,50397.9,50397.9,50397.9,1.91634e+06,1.91634e+06,1.91634e+06,6.95422e+07,6.95422e+07,6.95422e+07,1997.7,1997.7,1997.7,4815.56,4815.56,4815.56,219496,219496,219496,1449.74,1449.74,1449.74,4408.07,4408.07,4408.07,21386.8,21386.8,21386.8,5.16437e+07,5.16437e+07,5.16437e+07,2.58291,2.58291,2.58291,69.5552,69.5552,69.5552
10,3.37247e+06,3.37247e+06,3.37247e+06,696.613,696.613,696.613,50569.9,50569.9,50569.9,1.91636e+06,1.91636e+06,1.91636e+06,6.95457e+07,6.95457e+07,6.95457e+07,1998.13,1998.13,1998.13,4831.78,4831.78,4831.78,220268,220268,220268,1450.35,1450.35,1450.35,4409.01,4409.01,4409.01,21461.7,21461.7,21461.7,5.16465e+07,5.16465e+07,5.16465e+07,2.58365,2.58365,2.58365,69.8064,69.8064,69.8064
