0.174691,-0.0897158,-0.0354415,-0.0336396,-0.0431079,0,0,-0.0171814,-0.018785,-0.0206218,-0.0349176,-0.00462907,-0.00543005,-0.0294175,-0.0192741,-0.0185322,0.0113489,0.0119355
-0.0897158,0.552988,-0.0188141,0.0180908,0.00656681,0,0,0.018027,0.0104483,0.0216315,0.0398332,-0.00774652,-0.00246333,0.0234051,0.0125236,0.0174043,-0.00191195,-0.00425939
-0.0354415,-0.0188141,2.59013,0.0237715,-0.0310618,0,0,0.0246504,-0.00537073,0.0293001,0.0577782,-0.0166126,0.00915041,0.0628816,0.0267099,0.0586764,-0.00391994,-0.0117051
-0.0336396,0.0180908,0.0237715,0.127456,0.0533762,0,0,-0.029623,-0.0718302,-0.0138315,-0.0119484,0.0199136,0.00907438,-0.0172453,-0.00828174,-0.0066223,-0.00753606,-0.011667
-0.0431079,0.00656681,-0.0310618,0.0533762,0.0793585,0,0,-0.0333542,-0.020524,-0.0256854,-0.0436499,0.0155783,-0.00790891,-0.0386823,-0.0172274,-0.0188994,-0.00718917,-0.00608591
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0171814,0.018027,0.0246504,-0.029623,-0.0333542,0,0,0.0286836,0.0263846,0.0196818,0.0314728,-0.0105551,-0.00893621,0.0290937,0.014444,0.0157035,0.00080986,0.000985152
-0.018785,0.0104483,-0.00537073,-0.0718302,-0.020524,0,0,0.0263846,0.0559758,0.0130061,0.0137901,-0.0124495,-0.0192318,0.0172416,0.00951884,0.00814844,0.00158309,0.00378262
-0.0206218,0.0216315,0.0293001,-0.0138315,-0.0256854,0,0,0.0196818,0.0130061,0.0255899,0.0434195,0.00195068,0.00465623,0.0375133,0.0193212,0.0192353,-0.000551039,-0.000664684
-0.0349176,0.0398332,0.0577782,-0.0119484,-0.0436499,0,0,0.0314728,0.0137901,0.0434195,0.0904269,0.00156225,0.0125545,0.0643337,0.0329033,0.0341267,-0.0013128,-0.00166843
-0.00462907,-0.00774652,-0.0166126,0.0199136,0.0155783,0,0,-0.0105551,-0.0124495,0.00195068,0.00156225,0.0378749,0.00415051,-2.87407e-05,-0.000822081,-0.0048255,-0.00159192,-0.00135425
-0.00543005,-0.00246333,0.00915041,0.00907438,-0.00790891,0,0,-0.00893621,-0.0192318,0.00465623,0.0125545,0.00415051,0.0492397,0.00617065,0.00322315,0.00186798,0.000658118,-0.000883584
-0.0294175,0.0234051,0.0628816,-0.0172453,-0.0386823,0,0,0.0290937,0.0172416,0.0375133,0.0643337,-2.87407e-05,0.00617065,0.070238,0.0312789,0.0337616,-0.00170327,-0.00246168
-0.0192741,0.0125236,0.0267099,-0.00828174,-0.0172274,0,0,0.014444,0.00951884,0.0193212,0.0329033,-0.000822081,0.00322315,0.0312789,0.0187728,0.0160098,-0.00164763,-0.00107683
-0.0185322,0.0174043,0.0586764,-0.0066223,-0.0188994,0,0,0.0157035,0.00814844,0.0192353,0.0341267,-0.0048255,0.00186798,0.0337616,0.0160098,0.0249481,-0.000990932,-0.00167836
0.0113489,-0.00191195,-0.00391994,-0.00753606,-0.00718917,0,0,0.00080986,0.00158309,-0.000551039,-0.0013128,-0.00159192,0.000658118,-0.00170327,-0.00164763,-0.000990932,0.00216464,0.00115355
0.0119355,-0.00425939,-0.0117051,-0.011667,-0.00608591,0,0,0.000985152,0.00378262,-0.000664684,-0.00166843,-0.00135425,-0.000883584,-0.00246168,-0.00107683,-0.00167836,0.00115355,0.00307186
