0.00365896,-0.00447141,-0.00646076,-0.0825614,-0.000992005,0,0,0,0,0,0,-0.00164142,-0.00223876,-0.00107392,-0.00126632,-0.000437244,0.0011109,0,0.00334067,0.00150506,-0.00415499,0.00219061,-0.00158813,-0.000550069
-0.00447141,0.0250047,0.0231341,0.0543115,-0.0025492,0,0,0,0,0,0,0.00427942,0.00491331,0.00421435,0.00605134,-0.00143697,-0.000558562,0,0.0275079,0.00316575,0.00646354,-0.00602687,0.00296913,0.00329685
-0.00646076,0.0231341,0.0504945,0.0737438,0.00298723,0,0,0,0,0,0,-0.00108909,-0.000546048,-0.000110394,-0.000877753,-0.000524515,0.00294873,0,0.0119148,-0.00412166,-0.00266783,-0.000176651,0.000965761,-0.00168106
-0.0825614,0.0543115,0.0737438,24.2193,0.0811384,0,0,0,0,0,0,-0.0526588,-0.0483234,-0.0515839,-0.0872419,-0.0204378,0.032769,0,-0.020236,-0.0150443,0.0599069,0.0493162,0.0105886,-0.0425726
-0.000992005,-0.0025492,0.00298723,0.0811384,0.00492728,0,0,0,0,0,0,-0.00297819,-0.00255843,-0.00305889,-0.00517659,0.000286883,0.000211923,0,0.00427258,-0.00168451,-0.00225784,0.00282585,0.000995047,-0.000874258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00164142,0.00427942,-0.00108909,-0.0526588,-0.00297819,0,0,0,0,0,0,0.00632316,0.00707815,0.00526185,0.00745617,0.000458032,-0.00382053,0,-0.00756993,0.00100428,0.00588874,-0.00741437,0.00242656,0.00420122
-0.00223876,0.00491331,-0.000546048,-0.0483234,-0.00255843,0,0,0,0,0,0,0.00707815,0.00813247,0.00583233,0.00806207,0.000618405,-0.00437529,0,-0.0078076,0.000940618,0.00703191,-0.00858378,0.00328366,0.00500185
-0.00107392,0.00421435,-0.000110394,-0.0515839,-0.00305889,0,0,0,0,0,0,0.00526185,0.00583233,0.00476976,0.0069004,0.000356328,-0.00212392,0,-0.00902084,0.00126846,0.00503693,-0.00643207,0.00181576,0.00340642
-0.00126632,0.00605134,-0.000877753,-0.0872419,-0.00517659,0,0,0,0,0,0,0.00745617,0.00806207,0.0069004,0.0106188,0.000289998,-0.00274244,0,-0.0146445,0.00220717,0.00682065,-0.0088802,0.00202356,0.0045039
-0.000437244,-0.00143697,-0.000524515,-0.0204378,0.000286883,0,0,0,0,0,0,0.000458032,0.000618405,0.000356328,0.000289998,0.000891354,-0.000297721,0,-0.00344722,-0.000940832,0.000547286,-0.000584632,0.000264587,0.000155201
0.0011109,-0.000558562,0.00294873,0.032769,0.000211923,0,0,0,0,0,0,-0.00382053,-0.00437529,-0.00212392,-0.00274244,-0.000297721,0.00577822,0,-0.00241944,0.0002849,-0.00122074,0.00359543,-0.00199777,-0.00303723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00334067,0.0275079,0.0119148,-0.020236,0.00427258,0,0,0,0,0,0,-0.00756993,-0.0078076,-0.00902084,-0.0146445,-0.00344722,-0.00241944,0,0.742271,-0.000188478,-0.00497671,0.00842011,0.00242568,0.00420637
0.00150506,0.00316575,-0.00412166,-0.0150443,-0.00168451,0,0,0,0,0,0,0.00100428,0.000940618,0.00126846,0.00220717,-0.000940832,0.0002849,0,-0.000188478,0.00432432,0.00131951,-0.00162856,0.000507826,0.00202039
-0.00415499,0.00646354,-0.00266783,0.0599069,-0.00225784,0,0,0,0,0,0,0.00588874,0.00703191,0.00503693,0.00682065,0.000547286,-0.00122074,0,-0.00497671,0.00131951,0.013768,-0.00802545,0.00333065,0.00373509
0.00219061,-0.00602687,-0.000176651,0.0493162,0.00282585,0,0,0,0,0,0,-0.00741437,-0.00858378,-0.00643207,-0.0088802,-0.000584632,0.00359543,0,0.00842011,-0.00162856,-0.00802545,0.00946245,-0.00362893,-0.0055019
-0.00158813,0.00296913,0.000965761,0.0105886,0.000995047,0,0,0,0,0,0,0.00242656,0.00328366,0.00181576,0.00202356,0.000264587,-0.00199777,0,0.00242568,0.000507826,0.00333065,-0.00362893,0.00281024,0.00277304
-0.000550069,0.00329685,-0.00168106,-0.0425726,-0.000874258,0,0,0,0,0,0,0.00420122,0.00500185,0.00340642,0.0045039,0.000155201,-0.00303723,0,0.00420637,0.00202039,0.00373509,-0.0055019,0.00277304,0.00437529
