0.0033575,-0.00610876,-0.00445452,0.00479213,0.00544794,0,0,-0.00313905,-0.00303417,-0.00368852,-0.00485012,0.000395225,0.0126246,0,0.00569617,-0.00274915,0.000576973,0.000864861
-0.00610876,0.0192083,0.00925755,-0.00919608,-0.00827089,0,0,0.00541797,0.00557307,0.00649593,0.00809384,-0.00125169,-0.0100667,0,0.00916516,-0.0018341,-0.000480161,-0.0018481
-0.00445452,0.00925755,0.00802486,-0.00765959,-0.00773789,0,0,0.00420623,0.00416616,0.0049088,0.00590968,-0.000645619,-0.00799952,0,-0.00764613,-0.00101527,-0.000665132,-0.00128147
0.00479213,-0.00919608,-0.00765959,0.013682,0.0124876,0,0,-0.00490786,-0.00505327,-0.00602235,-0.00795916,-0.000339303,0.0180544,0,-0.00367587,0.0112917,0.00115252,0.00128169
0.00544794,-0.00827089,-0.00773789,0.0124876,0.0159791,0,0,-0.00577746,-0.00542017,-0.00684266,-0.00924961,-0.000344955,0.00551258,0,0.0211427,-0.0013894,0.00118387,0.00118072
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00313905,0.00541797,0.00420623,-0.00490786,-0.00577746,0,0,0.00300315,0.0028819,0.00353037,0.00466073,-0.000268102,-0.0106675,0,-0.00677637,0.00241443,-0.000571409,-0.000781845
-0.00303417,0.00557307,0.00416616,-0.00505327,-0.00542017,0,0,0.0028819,0.00281857,0.00341262,0.00449003,-0.000259598,-0.0117238,0,-0.00383155,0.000903311,-0.000554345,-0.000785113
-0.00368852,0.00649593,0.0049088,-0.00602235,-0.00684266,0,0,0.00353037,0.00341262,0.00420011,0.00558533,-0.000255056,-0.0108613,0,-0.0069261,0.0018201,-0.000687401,-0.00092968
-0.00485012,0.00809384,0.00590968,-0.00795916,-0.00924961,0,0,0.00466073,0.00449003,0.00558533,0.00791878,-0.000283118,-0.01368,0,-0.0106236,0.00213505,-0.000976212,-0.00124259
0.000395225,-0.00125169,-0.000645619,-0.000339303,-0.000344955,0,0,-0.000268102,-0.000259598,-0.000255056,-0.000283118,0.00176962,0.00258103,0,-0.00299876,0.00317673,-5.21303e-05,0.000222802
0.0126246,-0.0100667,-0.00799952,0.0180544,0.00551258,0,0,-0.0106675,-0.0117238,-0.0108613,-0.01368,0.00258103,1.76793,0,-0.244897,-0.134869,0.000164197,0.000194187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00569617,0.00916516,-0.00764613,-0.00367587,0.0211427,0,0,-0.00677637,-0.00383155,-0.0069261,-0.0106236,-0.00299876,-0.244897,0,1.28434,-0.0677096,0.00196397,-0.00081202
-0.00274915,-0.0018341,-0.00101527,0.0112917,-0.0013894,0,0,0.00241443,0.000903311,0.0018201,0.00213505,0.00317673,-0.134869,0,-0.0677096,0.458249,-0.000205565,-0.000374738
0.000576973,-0.000480161,-0.000665132,0.00115252,0.00118387,0,0,-0.000571409,-0.000554345,-0.000687401,-0.000976212,-5.21303e-05,0.000164197,0,0.00196397,-0.000205565,0.000479673,0.000117423
0.000864861,-0.0018481,-0.00128147,0.00128169,0.00118072,0,0,-0.000781845,-0.000785113,-0.00092968,-0.00124259,0.000222802,0.000194187,0,-0.00081202,-0.000374738,0.000117423,0.000572173
