0.0357736,-0.0362146,-0.0215544,0.00645395,0.0242917,0,0,0,0,0,0,-0.0327734,-0.0334887,-0.03461,-0.0475321,0.00201212,0.0140429,0,-0.0140996,-0.0194841,0.0082085,0.00543376,0.00371114
-0.0362146,0.0588808,0.0661046,-0.0135514,-0.0286684,0,0,0,0,0,0,0.0337828,0.0338446,0.0377733,0.052264,-0.00105552,-0.00797876,0,0.0154855,0.0209467,-0.00897356,-0.00601434,-0.00409368
-0.0215544,0.0661046,0.167734,-0.0165375,-0.0198578,0,0,0,0,0,0,0.0187157,0.0189833,0.0266815,0.0384895,0.00447557,0.0121033,0,0.00851971,0.00928604,-0.0106207,-0.00525405,-0.00297702
0.00645395,-0.0135514,-0.0165375,0.066911,0.013674,0,0,0,0,0,0,-0.00918974,-0.00954694,-0.0104749,-0.0158625,0.000872,-0.000506354,0,-0.00339997,-0.00507322,0.0021595,0.00120373,0.00114308
0.0242917,-0.0286684,-0.0198578,0.013674,0.020584,0,0,0,0,0,0,-0.0236368,-0.0232407,-0.0257237,-0.0354473,0.00132542,0.00706401,0,-0.0103547,-0.0153406,0.00573156,0.00408484,0.00282301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0327734,0.0337828,0.0187157,-0.00918974,-0.0236368,0,0,0,0,0,0,0.0305798,0.0308917,0.0323267,0.0443796,-0.00193256,-0.0126872,0,0.0131189,0.0186622,-0.00762508,-0.00504563,-0.00344969
-0.0334887,0.0338446,0.0189833,-0.00954694,-0.0232407,0,0,0,0,0,0,0.0308917,0.0315731,0.0326058,0.0448572,-0.00196059,-0.013147,0,0.0132684,0.0183602,-0.00767965,-0.0050931,-0.00350787
-0.03461,0.0377733,0.0266815,-0.0104749,-0.0257237,0,0,0,0,0,0,0.0323267,0.0326058,0.0350282,0.0483097,-0.0016162,-0.0109277,0,0.0142015,0.0198696,-0.00803347,-0.00564242,-0.00386327
-0.0475321,0.052264,0.0384895,-0.0158625,-0.0354473,0,0,0,0,0,0,0.0443796,0.0448572,0.0483097,0.067314,-0.00206299,-0.0143829,0,0.0195235,0.0270463,-0.0111974,-0.00784238,-0.00525717
0.00201212,-0.00105552,0.00447557,0.000872,0.00132542,0,0,0,0,0,0,-0.00193256,-0.00196059,-0.0016162,-0.00206299,0.00158882,0.00174958,0,-0.00103168,-0.00143187,-0.000678521,5.02904e-05,0.000286214
0.0140429,-0.00797876,0.0121033,-0.000506354,0.00706401,0,0,0,0,0,0,-0.0126872,-0.013147,-0.0109277,-0.0143829,0.00174958,0.0130962,0,-0.00448164,-0.00691459,0.00377636,0.00116224,0.000646247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0140996,0.0154855,0.00851971,-0.00339997,-0.0103547,0,0,0,0,0,0,0.0131189,0.0132684,0.0142015,0.0195235,-0.00103168,-0.00448164,0,0.00647666,0.00814587,-0.00189018,-0.00225517,-0.00168001
-0.0194841,0.0209467,0.00928604,-0.00507322,-0.0153406,0,0,0,0,0,0,0.0186622,0.0183602,0.0198696,0.0270463,-0.00143187,-0.00691459,0,0.00814587,0.0126923,-0.00373001,-0.00313851,-0.00224217
0.0082085,-0.00897356,-0.0106207,0.0021595,0.00573156,0,0,0,0,0,0,-0.00762508,-0.00767965,-0.00803347,-0.0111974,-0.000678521,0.00377636,0,-0.00189018,-0.00373001,0.00585255,0.00125911,0.000402642
0.00543376,-0.00601434,-0.00525405,0.00120373,0.00408484,0,0,0,0,0,0,-0.00504563,-0.0050931,-0.00564242,-0.00784238,5.02904e-05,0.00116224,0,-0.00225517,-0.00313851,0.00125911,0.00135621,0.000683787
0.00371114,-0.00409368,-0.00297702,0.00114308,0.00282301,0,0,0,0,0,0,-0.00344969,-0.00350787,-0.00386327,-0.00525717,0.000286214,0.000646247,0,-0.00168001,-0.00224217,0.000402642,0.000683787,0.000905376
