index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
3613,2.51156,4.16005,4.1441,1.27735,0.99734,0,0,0,0,0,0,10.5861,18.4357,6.67988,0.10128,0.909904,0.938795,0.375899,1.2408,0.724267,7.81362,0.129536,0.159263,-3252.06
