index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
3553,7.9589,4.1251,4.37221,1.03165,0.980294,0,0,0,0,0,0,10.0981,10.8456,7.0444,0.109889,0.925479,0.978926,0.494601,-3.39609,-1.81301,2.2528,0.130572,0.1602,-3292.41
