index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
530,1.72986,8.49801,8.90677,2.29654,1.57515,0,0,0,0,0,0,20.7599,29.9947,2.40259,0.299134,0.647093,0.979842,0.0779744,3.44543,3.41251,8.99022,0.102689,0.164907,-5012.41
