index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,5.55477e+06,6732.26,34.9932,1.95522e+07,2.07759e+07,3884.27,18.9943,10165.5,481869,299579,5316.65,8.0018e+07,0,0,0,0
0,1,5.55706e+06,7362.33,40.6733,1.95621e+07,2.07617e+07,4243.24,22.078,10000.2,488151,302631,5232.21,8.00099e+07,9.58743,0.0543316,5.20131,0.377142
0,2,5.55748e+06,8049.86,47.3113,1.95722e+07,2.07465e+07,4635.28,25.6894,9855.75,496039,306613,5158.96,8.00106e+07,10.4807,0.0631832,9.16144,0.332261
0,3,5.55587e+06,8792.83,55.0352,1.95825e+07,2.07301e+07,5060.01,29.9038,9734.39,505644,311588,5098.14,8.00113e+07,11.4511,0.0735134,11.7668,0.117604
0,4,5.55209e+06,9588,63.9825,1.95931e+07,2.07125e+07,5516.02,34.8029,9638.58,517064,317617,5051.15,8.00122e+07,12.4959,0.0855207,9.22832,0.134064
0,5,5.546e+06,10429.1,74.2883,1.9604e+07,2.06936e+07,6000.27,40.4694,9571.14,530385,324752,5019.57,8.00133e+07,13.6091,0.0994095,14.6869,0.254444
0,6,5.5375e+06,11306.6,86.0785,1.96153e+07,2.06733e+07,6507.86,46.9837,9535.14,545669,333034,5005.17,8.00147e+07,14.7806,0.115379,13.4708,0.466673
0,7,5.52651e+06,12207,99.459,1.96269e+07,2.06516e+07,7031.72,54.4183,9533.9,562944,342486,5009.89,8.00162e+07,15.9951,0.133609,14.4281,0
0,8,5.51302e+06,13112.9,114.504,1.96391e+07,2.06285e+07,7562.47,62.8316,9570.88,582197,353110,5035.77,8.0018e+07,17.2324,0.154248,16.0696,0.85291
0,9,5.49704e+06,14002.8,131.243,1.96517e+07,2.06039e+07,8088.41,72.2604,9649.6,603362,364877,5084.95,8.00201e+07,18.4665,0.177388,17.862,0
0,10,5.47867e+06,14852.1,149.648,1.96649e+07,2.05779e+07,8595.72,82.7117,9773.51,626315,377728,5159.56,8.00226e+07,19.6664,0.203054,17.2719,0.627925
0,11,5.45809e+06,15633.7,169.623,1.96787e+07,2.05507e+07,9069,94.1563,9945.77,650862,391562,5261.64,8.00254e+07,20.797,0.231177,19.1811,0.984469
0,12,5.43555e+06,16319.8,190.996,1.96931e+07,2.05223e+07,9492.03,106.523,10169.1,676743,406240,5393.07,8.00286e+07,21.8208,0.261586,22.5834,0.266456
0,13,5.41136e+06,16883.7,213.522,1.97082e+07,2.04929e+07,9848.8,119.695,10445.7,703629,421584,5555.4,8.00322e+07,22.7001,0.294,22.5482,0
0,14,5.38591e+06,17301.9,236.889,1.97239e+07,2.04627e+07,10124.7,133.514,10776.7,731133,437378,5749.78,8.00363e+07,23.3997,0.328029,26.2107,1.04426
0,15,5.35964e+06,17556.2,260.731,1.97404e+07,2.0432e+07,10307.9,147.784,11162.6,758821,453377,5976.85,8.00407e+07,23.8901,0.363189,31.2589,1.02658
0,16,5.33302e+06,17635.5,284.654,1.97575e+07,2.0401e+07,10390.1,162.282,11602.6,786231,469312,6236.67,8.00456e+07,24.1497,0.398929,22.0892,0.380769
0,17,5.30654e+06,17536.6,308.263,1.97753e+07,2.03701e+07,10367.6,176.776,12095,812895,484909,6528.68,8.00509e+07,24.167,0.434663,21.1665,0.808733
0,18,5.28068e+06,17264.6,331.187,1.97938e+07,2.03395e+07,10241.6,191.034,12637.1,838356,499896,6851.71,8.00567e+07,23.9419,0.469815,25.3687,0
0,19,5.25589e+06,16832.3,353.11,1.98128e+07,2.03095e+07,10018.1,204.848,13225.3,862199,514018,7204.02,8.00628e+07,23.4851,0.503857,28.356,0.145317
0,20,5.23255e+06,16259,373.789,1.98325e+07,2.02804e+07,9706.86,218.045,13855.3,884059,527047,7583.4,8.00693e+07,22.8177,0.536348,19.9932,1.19913
0,21,5.21101e+06,15568.6,393.068,1.98526e+07,2.02522e+07,9321.13,230.498,14522.5,903641,538794,7987.32,8.00762e+07,21.9684,0.56696,22.2335,1.51663
0,22,5.19151e+06,14787.6,410.885,1.98732e+07,2.02254e+07,8876.02,242.133,15222,920725,549112,8413,8.00833e+07,20.9713,0.595497,27.829,1.1434
0,23,5.17425e+06,13942.9,427.265,1.98942e+07,2.01998e+07,8387.42,252.928,15949.1,935170,557902,8857.64,8.00908e+07,19.8633,0.621899,17.0197,1.70434
0,24,5.15935e+06,13060.5,442.317,1.99155e+07,2.01757e+07,7870.96,262.917,16699.3,946910,565106,9318.52,8.00984e+07,18.6808,0.646234,26.6065,1.46931
0,25,5.14684e+06,12163.7,456.216,1.9937e+07,2.0153e+07,7341.11,272.175,17468.6,955945,570713,9793.14,8.01063e+07,17.4584,0.668686,23.6652,0.29597
0,26,5.13674e+06,11272.6,469.193,1.99587e+07,2.01318e+07,6810.54,280.819,18253.8,962337,574744,10279.3,8.01143e+07,16.2265,0.689538,20.9957,0
0,27,5.12897e+06,10403.7,481.517,1.99805e+07,2.01121e+07,6289.84,288.994,19052.4,966193,577256,10775.3,8.01224e+07,15.0111,0.709146,22.6244,1.39256
0,28,5.12346e+06,9569.68,493.486,2.00024e+07,2.00937e+07,5787.33,296.868,19862.5,967658,578325,11279.8,8.01305e+07,13.8328,0.727921,17.7348,0.937358
0,29,5.12008e+06,8779.54,505.415,2.00243e+07,2.00767e+07,5309.19,304.623,20683.4,966901,578047,11792,8.01387e+07,12.7073,0.746314,11.3962,0
