time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.76343e+06,2.76343e+06,2.76343e+06,206.765,206.765,206.765,13589.7,13589.7,13589.7,3.09519e+06,3.09519e+06,3.09519e+06,3.18567e+06,3.18567e+06,3.18567e+06,197.446,197.446,197.446,12679.4,12679.4,12679.4,705307,705307,705307,261156,261156,261156,239879,239879,239879,664671,664671,664671,1.15766e+08,1.15766e+08,1.15766e+08,0,0,0,0,0,0
1,2.75564e+06,2.75564e+06,2.75564e+06,191.402,191.402,191.402,11595.2,11595.2,11595.2,3.0737e+06,3.0737e+06,3.0737e+06,3.20344e+06,3.20344e+06,3.20344e+06,184.508,184.508,184.508,10779.4,10779.4,10779.4,718410,718410,718410,254849,254849,254849,234106,234106,234106,676675,676675,676675,1.15769e+08,1.15769e+08,1.15769e+08,0.496394,0.496394,0.496394,11.9475,11.9475,11.9475
2,2.75249e+06,2.75249e+06,2.75249e+06,178.509,178.509,178.509,9803.2,9803.2,9803.2,3.05643e+06,3.05643e+06,3.05643e+06,3.22151e+06,3.22151e+06,3.22151e+06,173.365,173.365,173.365,9074.2,9074.2,9074.2,726425,726425,726425,248671,248671,248671,228454,228454,228454,683845,683845,683845,1.1578e+08,1.1578e+08,1.1578e+08,0.463048,0.463048,0.463048,10.1264,10.1264,10.1264
3,2.7534e+06,2.7534e+06,2.7534e+06,168.019,168.019,168.019,8238.99,8238.99,8238.99,3.04282e+06,3.04282e+06,3.04282e+06,3.23975e+06,3.23975e+06,3.23975e+06,164.144,164.144,164.144,7590.86,7590.86,7590.86,730027,730027,730027,242625,242625,242625,222924,222924,222924,686835,686835,686835,1.15791e+08,1.15791e+08,1.15791e+08,0.435187,0.435187,0.435187,8.51601,8.51601,8.51601
4,2.75777e+06,2.75777e+06,2.75777e+06,159.845,159.845,159.845,6903.93,6903.93,6903.93,3.03232e+06,3.03232e+06,3.03232e+06,3.25805e+06,3.25805e+06,3.25805e+06,156.872,156.872,156.872,6329.5,6329.5,6329.5,729910,729910,729910,236714,236714,236714,217517,217517,217517,686314,686314,686314,1.15802e+08,1.15802e+08,1.15802e+08,0.412808,0.412808,0.412808,7.12887,7.12887,7.12887
5,2.76505e+06,2.76505e+06,2.76505e+06,153.872,153.872,153.872,5782.71,5782.71,5782.71,3.0244e+06,3.0244e+06,3.0244e+06,3.27632e+06,3.27632e+06,3.27632e+06,151.522,151.522,151.522,5274.25,5274.25,5274.25,726726,726726,726726,230938,230938,230938,212235,212235,212235,682913,682913,682913,1.15813e+08,1.15813e+08,1.15813e+08,0.395777,0.395777,0.395777,5.95688,5.95688,5.95688
6,2.77475e+06,2.77475e+06,2.77475e+06,149.988,149.988,149.988,4851.76,4851.76,4851.76,3.01859e+06,3.01859e+06,3.01859e+06,3.29448e+06,3.29448e+06,3.29448e+06,148.052,148.052,148.052,4401.52,4401.52,4401.52,721062,721062,721062,225301,225301,225301,207080,207080,207080,677192,677192,677192,1.15824e+08,1.15824e+08,1.15824e+08,0.383898,0.383898,0.383898,4.98024,4.98024,4.98024
7,2.78642e+06,2.78642e+06,2.78642e+06,148.11,148.11,148.11,4084.72,4084.72,4084.72,3.01448e+06,3.01448e+06,3.01448e+06,3.31247e+06,3.31247e+06,3.31247e+06,146.425,146.425,146.425,3685.31,3685.31,3685.31,713426,713426,713426,219803,219803,219803,202052,202052,202052,669638,669638,669638,1.15834e+08,1.15834e+08,1.15834e+08,0.376991,0.376991,0.376991,4.17411,4.17411,4.17411
8,2.79973e+06,2.79973e+06,2.79973e+06,148.19,148.19,148.19,3455.82,3455.82,3455.82,3.01174e+06,3.01174e+06,3.01174e+06,3.33023e+06,3.33023e+06,3.33023e+06,146.628,146.628,146.628,3100.4,3100.4,3100.4,704248,704248,704248,214447,214447,214447,197154,197154,197154,660657,660657,660657,1.15844e+08,1.15844e+08,1.15844e+08,0.374941,0.374941,0.374941,3.51289,3.51289,3.51289
9,2.81435e+06,2.81435e+06,2.81435e+06,150.232,150.232,150.232,2941.59,2941.59,2941.59,3.0101e+06,3.0101e+06,3.0101e+06,3.34773e+06,3.34773e+06,3.34773e+06,148.685,148.685,148.685,2623.99,2623.99,2623.99,693883,693883,693883,209233,209233,209233,192387,192387,192387,650587,650587,650587,1.15854e+08,1.15854e+08,1.15854e+08,0.377724,0.377724,0.377724,2.97257,2.97257,2.97257
