time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.03213e+06,3.03213e+06,3.03213e+06,3876.22,3876.22,3876.22,3958.39,3958.39,3958.39,1.81438e+07,1.81438e+07,1.81438e+07,1.87506e+07,1.87506e+07,1.87506e+07,2531.84,2531.84,2531.84,2501.85,2501.85,2501.85,189751,189751,189751,186080,186080,186080,121537,121537,121537,119924,119924,119924,8.61518e+07,8.61518e+07,8.61518e+07,0,0,0,0,0,0
1,3.0347e+06,3.0347e+06,3.0347e+06,3940.53,3940.53,3940.53,4023.44,4023.44,4023.44,1.81446e+07,1.81446e+07,1.81446e+07,1.87514e+07,1.87514e+07,1.87514e+07,2572.53,2572.53,2572.53,2541.67,2541.67,2541.67,189751,189751,189751,186066,186066,186066,121527,121527,121527,119923,119923,119923,8.61474e+07,8.61474e+07,8.61474e+07,6.78813,6.78813,6.78813,1.93087,1.93087,1.93087
2,3.03697e+06,3.03697e+06,3.03697e+06,3998.46,3998.46,3998.46,4079.71,4079.71,4079.71,1.81454e+07,1.81454e+07,1.81454e+07,1.87521e+07,1.87521e+07,1.87521e+07,2608.46,2608.46,2608.46,2575.34,2575.34,2575.34,189900,189900,189900,186204,186204,186204,121612,121612,121612,120012,120012,120012,8.61517e+07,8.61517e+07,8.61517e+07,6.89257,6.89257,6.89257,1.9597,1.9597,1.9597
3,3.03899e+06,3.03899e+06,3.03899e+06,4050.06,4050.06,4050.06,4127.97,4127.97,4127.97,1.8146e+07,1.8146e+07,1.8146e+07,1.87528e+07,1.87528e+07,1.87528e+07,2640.39,2640.39,2640.39,2604.09,2604.09,2604.09,190169,190169,190169,186468,186468,186468,121775,121775,121775,120173,120173,120173,8.6156e+07,8.6156e+07,8.6156e+07,6.98561,6.98561,6.98561,1.98439,1.98439,1.98439
4,3.04078e+06,3.04078e+06,3.04078e+06,4096.16,4096.16,4096.16,4169.6,4169.6,4169.6,1.81466e+07,1.81466e+07,1.81466e+07,1.87534e+07,1.87534e+07,1.87534e+07,2668.88,2668.88,2668.88,2628.82,2628.82,2628.82,190534,190534,190534,186838,186838,186838,122003,122003,122003,120390,120390,120390,8.61604e+07,8.61604e+07,8.61604e+07,7.06857,7.06857,7.06857,2.00559,2.00559,2.00559
5,3.04236e+06,3.04236e+06,3.04236e+06,4137.43,4137.43,4137.43,4205.69,4205.69,4205.69,1.81472e+07,1.81472e+07,1.81472e+07,1.8754e+07,1.8754e+07,1.8754e+07,2694.38,2694.38,2694.38,2650.21,2650.21,2650.21,190975,190975,190975,187296,187296,187296,122286,122286,122286,120653,120653,120653,8.61648e+07,8.61648e+07,8.61648e+07,7.14272,7.14272,7.14272,2.0239,2.0239,2.0239
6,3.04377e+06,3.04377e+06,3.04377e+06,4174.48,4174.48,4174.48,4237.16,4237.16,4237.16,1.81478e+07,1.81478e+07,1.81478e+07,1.87545e+07,1.87545e+07,1.87545e+07,2717.26,2717.26,2717.26,2668.83,2668.83,2668.83,191476,191476,191476,187826,187826,187826,122613,122613,122613,120951,120951,120951,8.61692e+07,8.61692e+07,8.61692e+07,7.20919,7.20919,7.20919,2.03981,2.03981,2.03981
7,3.04502e+06,3.04502e+06,3.04502e+06,4207.85,4207.85,4207.85,4264.77,4264.77,4264.77,1.81483e+07,1.81483e+07,1.81483e+07,1.87551e+07,1.87551e+07,1.87551e+07,2737.88,2737.88,2737.88,2685.14,2685.14,2685.14,192023,192023,192023,188415,188415,188415,122977,122977,122977,121277,121277,121277,8.61737e+07,8.61737e+07,8.61737e+07,7.26896,7.26896,7.26896,2.05371,2.05371,2.05371
8,3.04613e+06,3.04613e+06,3.04613e+06,4238,4238,4238,4289.14,4289.14,4289.14,1.81489e+07,1.81489e+07,1.81489e+07,1.87556e+07,1.87556e+07,1.87556e+07,2756.52,2756.52,2756.52,2699.54,2699.54,2699.54,192606,192606,192606,189051,189051,189051,123370,123370,123370,121623,121623,121623,8.61782e+07,8.61782e+07,8.61782e+07,7.32289,7.32289,7.32289,2.06595,2.06595,2.06595
9,3.04711e+06,3.04711e+06,3.04711e+06,4265.35,4265.35,4265.35,4310.81,4310.81,4310.81,1.81494e+07,1.81494e+07,1.81494e+07,1.87561e+07,1.87561e+07,1.87561e+07,2773.44,2773.44,2773.44,2712.33,2712.33,2712.33,193215,193215,193215,189725,189725,189725,123786,123786,123786,121984,121984,121984,8.61827e+07,8.61827e+07,8.61827e+07,7.37172,7.37172,7.37172,2.07678,2.07678,2.07678
