index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,5.61115e+06,6046.26,1.15106,5.26298e+06,6.07641e+06,5181.27,0.853695,299152,82712.4,71307.9,270766,1.09023e+08,0,0,0,0
0,1,5.60668e+06,9028.06,1.21166,5.26453e+06,6.0601e+06,7722.11,0.899453,291730,104067,89576.1,264047,1.09011e+08,6.54026,0.00176592,8.5327,0.00903444
0,2,5.58934e+06,13351.3,1.26912,5.26674e+06,6.03266e+06,11401.9,0.94465,284492,136278,117087,257495,1.09008e+08,9.71428,0.0018563,11.1122,0
0,3,5.55392e+06,19378,1.31568,5.26993e+06,5.98964e+06,16532.2,0.985023,277433,183883,157698,251106,1.09006e+08,14.2276,0.00193867,14.7841,0.0214077
0,4,5.49448e+06,27267.7,1.34085,5.27457e+06,5.92599e+06,23258.8,1.01405,270550,252199,215949,244875,1.09005e+08,20.3321,0.00200063,21.2677,0.112532
0,5,5.40592e+06,36627.4,1.33202,5.28122e+06,5.83727e+06,31268.5,1.02319,263838,346145,296092,238800,1.09006e+08,27.9626,0.00202559,27.9626,0
0,6,5.28668e+06,46146.7,1.278,5.29056e+06,5.722e+06,39473.8,1.00346,257293,467904,400129,232875,1.09009e+08,36.4037,0.00199529,36.4037,0
0,7,5.14178e+06,53630.1,1.17482,5.30327e+06,5.58422e+06,46017.4,0.948863,250909,613988,525298,227097,1.09014e+08,44.1005,0.00189607,44.1005,0
0,8,4.98369e+06,56833.2,1.03057,5.31983e+06,5.43439e+06,48953.9,0.860328,244684,773693,662660,221462,1.09023e+08,49.0122,0.00172708,49.0122,0.00322368
0,9,4.82907e+06,54765.7,0.864308,5.34038e+06,5.28678e+06,47362.5,0.747331,238613,931194,798727,215967,1.09035e+08,49.6061,0.00150482,49.6061,0
