time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.28969e+06,2.28969e+06,2.28969e+06,489.497,489.497,489.497,4267.42,4267.42,4267.42,3.0892e+06,3.0892e+06,3.0892e+06,3.86095e+06,3.86095e+06,3.86095e+06,541.421,541.421,541.421,3797.77,3797.77,3797.77,522110,522110,522110,30767.2,30767.2,30767.2,27197.1,27197.1,27197.1,461156,461156,461156,1.16418e+08,1.16418e+08,1.16418e+08,0,0,0,0,0,0
1,2.30299e+06,2.30299e+06,2.30299e+06,463.982,463.982,463.982,3136.08,3136.08,3136.08,3.08406e+06,3.08406e+06,3.08406e+06,3.902e+06,3.902e+06,3.902e+06,516.287,516.287,516.287,2772.29,2772.29,2772.29,488434,488434,488434,29415.6,29415.6,29415.6,26263.9,26263.9,26263.9,431447,431447,431447,1.16437e+08,1.16437e+08,1.16437e+08,0.698853,0.698853,0.698853,4.19664,4.19664,4.19664
2,2.31846e+06,2.31846e+06,2.31846e+06,449.664,449.664,449.664,2319.95,2319.95,2319.95,3.08073e+06,3.08073e+06,3.08073e+06,3.94024e+06,3.94024e+06,3.94024e+06,502.242,502.242,502.242,2035.3,2035.3,2035.3,455160,455160,455160,28126.3,28126.3,28126.3,25359.5,25359.5,25359.5,402038,402038,402038,1.16462e+08,1.16462e+08,1.16462e+08,0.671492,0.671492,0.671492,3.08301,3.08301,3.08301
3,2.33548e+06,2.33548e+06,2.33548e+06,445.374,445.374,445.374,1729.52,1729.52,1729.52,3.07869e+06,3.07869e+06,3.07869e+06,3.9757e+06,3.9757e+06,3.9757e+06,498.548,498.548,498.548,1505.38,1505.38,1505.38,422906,422906,422906,26919.8,26919.8,26919.8,24507.6,24507.6,24507.6,373503,373503,373503,1.16484e+08,1.16484e+08,1.16484e+08,0.658911,0.658911,0.658911,2.28057,2.28057,2.28057
4,2.35361e+06,2.35361e+06,2.35361e+06,450.66,450.66,450.66,1300.66,1300.66,1300.66,3.07755e+06,3.07755e+06,3.07755e+06,4.00845e+06,4.00845e+06,4.00845e+06,504.932,504.932,504.932,1123.01,1123.01,1123.01,392055,392055,392055,25813.2,25813.2,25813.2,23728.6,23728.6,23728.6,346198,346198,346198,1.16504e+08,1.16504e+08,1.16504e+08,0.660206,0.660206,0.660206,1.70079,1.70079,1.70079
5,2.37252e+06,2.37252e+06,2.37252e+06,465.616,465.616,465.616,987.416,987.416,987.416,3.07705e+06,3.07705e+06,3.07705e+06,4.03861e+06,4.03861e+06,4.03861e+06,521.622,521.622,521.622,845.626,845.626,845.626,362828,362828,362828,24821.6,24821.6,24821.6,23041.4,23041.4,23041.4,320325,320325,320325,1.16521e+08,1.16521e+08,1.16521e+08,0.675237,0.675237,0.675237,1.27993,1.27993,1.27993
6,2.39197e+06,2.39197e+06,2.39197e+06,490.904,490.904,490.904,757.085,757.085,757.085,3.077e+06,3.077e+06,3.077e+06,4.06628e+06,4.06628e+06,4.06628e+06,549.391,549.391,549.391,643.083,643.083,643.083,335330,335330,335330,23960,23960,23960,22464.4,22464.4,22464.4,295986,295986,295986,1.16537e+08,1.16537e+08,1.16537e+08,0.70461,0.70461,0.70461,0.972581,0.972581,0.972581
7,2.41176e+06,2.41176e+06,2.41176e+06,527.791,527.791,527.791,586.467,586.467,586.467,3.07727e+06,3.07727e+06,3.07727e+06,4.0916e+06,4.0916e+06,4.0916e+06,589.626,589.626,589.626,494.099,494.099,494.099,309592,309592,309592,23244.3,23244.3,23244.3,22017.2,22017.2,22017.2,273208,273208,273208,1.1655e+08,1.1655e+08,1.1655e+08,0.749741,0.749741,0.749741,0.746547,0.746547,0.746547
8,2.43175e+06,2.43175e+06,2.43175e+06,578.252,578.252,578.252,459.077,459.077,459.077,3.07777e+06,3.07777e+06,3.07777e+06,4.11466e+06,4.11466e+06,4.11466e+06,644.44,644.44,644.44,383.64,383.64,383.64,285595,285595,285595,22693.2,22693.2,22693.2,21722.1,21722.1,21722.1,251977,251977,251977,1.16561e+08,1.16561e+08,1.16561e+08,0.812962,0.812962,0.812962,0.579035,0.579035,0.579035
9,2.45183e+06,2.45183e+06,2.45183e+06,645.122,645.122,645.122,363.18,363.18,363.18,3.07845e+06,3.07845e+06,3.07845e+06,4.13557e+06,4.13557e+06,4.13557e+06,716.835,716.835,716.835,301.066,301.066,301.066,263286,263286,263286,22329.6,22329.6,22329.6,21605.6,21605.6,21605.6,232244,232244,232244,1.16571e+08,1.16571e+08,1.16571e+08,0.897705,0.897705,0.897705,0.453886,0.453886,0.453886
