time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.1915e+07,3.1915e+07,3.1915e+07,8335.89,8335.89,8335.89,5841.16,5841.16,5841.16,4.51998e+07,4.51998e+07,4.51998e+07,1.2039e+07,1.2039e+07,1.2039e+07,1074.6,1074.6,1074.6,2827.36,2827.36,2827.36,319795,319795,319795,621710,621710,621710,79226.9,79226.9,79226.9,153211,153211,153211,3.63626e+07,3.63626e+07,3.63626e+07,0,0,0,0,0,0
1,3.18888e+07,3.18888e+07,3.18888e+07,8342.45,8342.45,8342.45,5995.31,5995.31,5995.31,4.5202e+07,4.5202e+07,4.5202e+07,1.20431e+07,1.20431e+07,1.20431e+07,1076.72,1076.72,1076.72,2904.58,2904.58,2904.58,329006,329006,329006,629898,629898,629898,80310.1,80310.1,80310.1,157718,157718,157718,3.63593e+07,3.63593e+07,3.63593e+07,12.4884,12.4884,12.4884,13.9446,13.9446,13.9446
2,3.18622e+07,3.18622e+07,3.18622e+07,8333.02,8333.02,8333.02,6144.58,6144.58,6144.58,4.52041e+07,4.52041e+07,4.52041e+07,1.20474e+07,1.20474e+07,1.20474e+07,1076.77,1076.77,1076.77,2979.5,2979.5,2979.5,338425,338425,338425,637853,637853,637853,81366.4,81366.4,81366.4,162332,162332,162332,3.63649e+07,3.63649e+07,3.63649e+07,12.4882,12.4882,12.4882,14.3065,14.3065,14.3065
3,3.18352e+07,3.18352e+07,3.18352e+07,8306.52,8306.52,8306.52,6287.52,6287.52,6287.52,4.52062e+07,4.52062e+07,4.52062e+07,1.2052e+07,1.2052e+07,1.2052e+07,1074.66,1074.66,1074.66,3051.53,3051.53,3051.53,348029,348029,348029,645529,645529,645529,82389.9,82389.9,82389.9,167043,167043,167043,3.63707e+07,3.63707e+07,3.63707e+07,12.463,12.463,12.463,14.6552,14.6552,14.6552
4,3.18079e+07,3.18079e+07,3.18079e+07,8263.16,8263.16,8263.16,6423.54,6423.54,6423.54,4.52083e+07,4.52083e+07,4.52083e+07,1.20569e+07,1.20569e+07,1.20569e+07,1070.39,1070.39,1070.39,3120.36,3120.36,3120.36,357792,357792,357792,652884,652884,652884,83374.9,83374.9,83374.9,171838,171838,171838,3.63766e+07,3.63766e+07,3.63766e+07,12.4125,12.4125,12.4125,14.9886,14.9886,14.9886
5,3.17804e+07,3.17804e+07,3.17804e+07,8203.06,8203.06,8203.06,6551.94,6551.94,6551.94,4.52104e+07,4.52104e+07,4.52104e+07,1.20621e+07,1.20621e+07,1.20621e+07,1063.97,1063.97,1063.97,3185.62,3185.62,3185.62,367687,367687,367687,659873,659873,659873,84315.9,84315.9,84315.9,176704,176704,176704,3.63827e+07,3.63827e+07,3.63827e+07,12.3367,12.3367,12.3367,15.305,15.305,15.305
6,3.17528e+07,3.17528e+07,3.17528e+07,8126.54,8126.54,8126.54,6672.05,6672.05,6672.05,4.52126e+07,4.52126e+07,4.52126e+07,1.20676e+07,1.20676e+07,1.20676e+07,1055.43,1055.43,1055.43,3246.99,3246.99,3246.99,377687,377687,377687,666456,666456,666456,85207.6,85207.6,85207.6,181629,181629,181629,3.6389e+07,3.6389e+07,3.6389e+07,12.2362,12.2362,12.2362,15.6029,15.6029,15.6029
7,3.1725e+07,3.1725e+07,3.1725e+07,8033.98,8033.98,8033.98,6783.23,6783.23,6783.23,4.52147e+07,4.52147e+07,4.52147e+07,1.20734e+07,1.20734e+07,1.20734e+07,1044.82,1044.82,1044.82,3304.14,3304.14,3304.14,387762,387762,387762,672596,672596,672596,86044.9,86044.9,86044.9,186597,186597,186597,3.63954e+07,3.63954e+07,3.63954e+07,12.1113,12.1113,12.1113,15.8806,15.8806,15.8806
8,3.16973e+07,3.16973e+07,3.16973e+07,7925.9,7925.9,7925.9,6884.87,6884.87,6884.87,4.52168e+07,4.52168e+07,4.52168e+07,1.20795e+07,1.20795e+07,1.20795e+07,1032.18,1032.18,1032.18,3356.74,3356.74,3356.74,397881,397881,397881,678255,678255,678255,86823,86823,86823,191595,191595,191595,3.6402e+07,3.6402e+07,3.6402e+07,11.9627,11.9627,11.9627,16.1368,16.1368,16.1368
9,3.16697e+07,3.16697e+07,3.16697e+07,7802.92,7802.92,7802.92,6976.37,6976.37,6976.37,4.52189e+07,4.52189e+07,4.52189e+07,1.2086e+07,1.2086e+07,1.2086e+07,1017.58,1017.58,1017.58,3404.48,3404.48,3404.48,408014,408014,408014,683401,683401,683401,87537.5,87537.5,87537.5,196607,196607,196607,3.64088e+07,3.64088e+07,3.64088e+07,11.7914,11.7914,11.7914,16.3698,16.3698,16.3698
