time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,6.41331e+06,6.41331e+06,6.41331e+06,4975.64,4975.64,4975.64,3304.43,3304.43,3304.43,1.81531e+07,1.81531e+07,1.81531e+07,1.88817e+07,1.88817e+07,1.88817e+07,3160.65,3160.65,3160.65,2017.68,2017.68,2017.68,28948.4,28948.4,28948.4,52463.1,52463.1,52463.1,33306.9,33306.9,33306.9,17630.4,17630.4,17630.4,8.31145e+07,8.31145e+07,8.31145e+07,0,0,0,0,0,0
1,6.41109e+06,6.41109e+06,6.41109e+06,5027.43,5027.43,5027.43,3539.99,3539.99,3539.99,1.81587e+07,1.81587e+07,1.81587e+07,1.88781e+07,1.88781e+07,1.88781e+07,3194.28,3194.28,3194.28,2163.13,2163.13,2163.13,30546.6,30546.6,30546.6,52351.6,52351.6,52351.6,33241.6,33241.6,33241.6,18619.3,18619.3,18619.3,8.31119e+07,8.31119e+07,8.31119e+07,9.25281,9.25281,9.25281,7.27598,7.27598,7.27598
2,6.40804e+06,6.40804e+06,6.40804e+06,5073.39,5073.39,5073.39,3789.5,3789.5,3789.5,1.81639e+07,1.81639e+07,1.81639e+07,1.88748e+07,1.88748e+07,1.88748e+07,3224.29,3224.29,3224.29,2317.28,2317.28,2317.28,32367.2,32367.2,32367.2,52388.8,52388.8,52388.8,33271.3,33271.3,33271.3,19745,19745,19745,8.31183e+07,8.31183e+07,8.31183e+07,9.34441,9.34441,9.34441,7.79417,7.79417,7.79417
3,6.40412e+06,6.40412e+06,6.40412e+06,5111.66,5111.66,5111.66,4051.98,4051.98,4051.98,1.81686e+07,1.81686e+07,1.81686e+07,1.88719e+07,1.88719e+07,1.88719e+07,3249.92,3249.92,3249.92,2479.85,2479.85,2479.85,34390.2,34390.2,34390.2,52521.9,52521.9,52521.9,33363.1,33363.1,33363.1,20996,20996,20996,8.3125e+07,8.3125e+07,8.3125e+07,9.42368,9.42368,9.42368,8.34135,8.34135,8.34135
4,6.39934e+06,6.39934e+06,6.39934e+06,5141.25,5141.25,5141.25,4326.75,4326.75,4326.75,1.81729e+07,1.81729e+07,1.81729e+07,1.88696e+07,1.88696e+07,1.88696e+07,3270.59,3270.59,3270.59,2650.52,2650.52,2650.52,36598.5,36598.5,36598.5,52707.4,52707.4,52707.4,33490.4,33490.4,33490.4,22362.9,22362.9,22362.9,8.31321e+07,8.31321e+07,8.31321e+07,9.48841,9.48841,9.48841,8.91617,8.91617,8.91617
5,6.39368e+06,6.39368e+06,6.39368e+06,5161.11,5161.11,5161.11,4612.8,4612.8,4612.8,1.81768e+07,1.81768e+07,1.81768e+07,1.88678e+07,1.88678e+07,1.88678e+07,3285.63,3285.63,3285.63,2828.74,2828.74,2828.74,38977,38977,38977,52909.7,52909.7,52909.7,33631.5,33631.5,33631.5,23837.4,23837.4,23837.4,8.31397e+07,8.31397e+07,8.31397e+07,9.53673,9.53673,9.53673,9.51694,9.51694,9.51694
6,6.38715e+06,6.38715e+06,6.38715e+06,5170.3,5170.3,5170.3,4908.77,4908.77,4908.77,1.81802e+07,1.81802e+07,1.81802e+07,1.88668e+07,1.88668e+07,1.88668e+07,3294.46,3294.46,3294.46,3013.77,3013.77,3013.77,41511.4,41511.4,41511.4,53099.3,53099.3,53099.3,33768.3,33768.3,33768.3,25411.6,25411.6,25411.6,8.31477e+07,8.31477e+07,8.31477e+07,9.5668,9.5668,9.5668,10.1412,10.1412,10.1412
7,6.37975e+06,6.37975e+06,6.37975e+06,5167.94,5167.94,5167.94,5213,5213,5213,1.81831e+07,1.81831e+07,1.81831e+07,1.88664e+07,1.88664e+07,1.88664e+07,3296.5,3296.5,3296.5,3204.65,3204.65,3204.65,44186.9,44186.9,44186.9,53251.4,53251.4,53251.4,33885.6,33885.6,33885.6,27077.3,27077.3,27077.3,8.31562e+07,8.31562e+07,8.31562e+07,9.57694,9.57694,9.57694,10.786,10.786,10.786
8,6.37151e+06,6.37151e+06,6.37151e+06,5153.29,5153.29,5153.29,5523.44,5523.44,5523.44,1.81854e+07,1.81854e+07,1.81854e+07,1.88667e+07,1.88667e+07,1.88667e+07,3291.27,3291.27,3291.27,3400.2,3400.2,3400.2,46987.6,46987.6,46987.6,53345.3,53345.3,53345.3,33970.4,33970.4,33970.4,28825.6,28825.6,28825.6,8.31652e+07,8.31652e+07,8.31652e+07,9.56562,9.56562,9.56562,11.4472,11.4472,11.4472
9,6.36244e+06,6.36244e+06,6.36244e+06,5125.71,5125.71,5125.71,5837.68,5837.68,5837.68,1.81873e+07,1.81873e+07,1.81873e+07,1.88679e+07,1.88679e+07,1.88679e+07,3278.33,3278.33,3278.33,3599,3599,3599,49895.9,49895.9,49895.9,53363.3,53363.3,53363.3,34011.9,34011.9,34011.9,30646.7,30646.7,30646.7,8.31747e+07,8.31747e+07,8.31747e+07,9.53155,9.53155,9.53155,12.1204,12.1204,12.1204
