index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
989,1.11888,6.96205,8.97737,1.20718,1.03321,0,0,0,0,0,0,6.52003,7.35438,2.70052,0.172856,0.928304,0.854546,0.542703,-3.13287,-2.97334,11.4025,0.235555,0.190708,-22736.6
