index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1373,1.16004,6.96899,8.99098,0.677591,0.718321,0,0,0,0,0,0,6.76323,5.47152,0.179537,0.299917,0.665932,0.249113,0.624696,2.38596,1.96232,1.56425,0.0861087,0.383336,-5094.53
