time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.68097e+06,2.68097e+06,2.68097e+06,2977.49,2977.49,2977.49,1837.9,1837.9,1837.9,3.34203e+06,3.34203e+06,3.34203e+06,3.39716e+06,3.39716e+06,3.39716e+06,2787.52,2787.52,2787.52,1691.89,1691.89,1691.89,357608,357608,357608,545973,545973,545973,527304,527304,527304,317563,317563,317563,1.15531e+08,1.15531e+08,1.15531e+08,0,0,0,0,0,0
1,2.69146e+06,2.69146e+06,2.69146e+06,2902.78,2902.78,2902.78,1942.46,1942.46,1942.46,3.3491e+06,3.3491e+06,3.3491e+06,3.39772e+06,3.39772e+06,3.39772e+06,2708.67,2708.67,2708.67,1785.24,1785.24,1785.24,354433,354433,354433,541260,541260,541260,522526,522526,522526,314892,314892,314892,1.15528e+08,1.15528e+08,1.15528e+08,1.79704,1.79704,1.79704,1.33538,1.33538,1.33538
2,2.70179e+06,2.70179e+06,2.70179e+06,2846.25,2846.25,2846.25,2067.07,2067.07,2067.07,3.35579e+06,3.35579e+06,3.35579e+06,3.39837e+06,3.39837e+06,3.39837e+06,2646.24,2646.24,2646.24,1896.33,1896.33,1896.33,351611,351611,351611,536489,536489,536489,517678,517678,517678,312533,312533,312533,1.15533e+08,1.15533e+08,1.15533e+08,1.75407,1.75407,1.75407,1.41512,1.41512,1.41512
3,2.71185e+06,2.71185e+06,2.71185e+06,2805.74,2805.74,2805.74,2213.78,2213.78,2213.78,3.36205e+06,3.36205e+06,3.36205e+06,3.39909e+06,3.39909e+06,3.39909e+06,2599.3,2599.3,2599.3,2027.17,2027.17,2027.17,349187,349187,349187,531703,531703,531703,512802,512802,512802,310526,310526,310526,1.15539e+08,1.15539e+08,1.15539e+08,1.72151,1.72151,1.72151,1.50949,1.50949,1.50949
4,2.72156e+06,2.72156e+06,2.72156e+06,2780.09,2780.09,2780.09,2385.32,2385.32,2385.32,3.36782e+06,3.36782e+06,3.36782e+06,3.39984e+06,3.39984e+06,3.39984e+06,2566.75,2566.75,2566.75,2180.19,2180.19,2180.19,347210,347210,347210,526940,526940,526940,507934,507934,507934,308913,308913,308913,1.15544e+08,1.15544e+08,1.15544e+08,1.69855,1.69855,1.69855,1.62021,1.62021,1.62021
5,2.7308e+06,2.7308e+06,2.7308e+06,2768.22,2768.22,2768.22,2584.75,2584.75,2584.75,3.37305e+06,3.37305e+06,3.37305e+06,3.40061e+06,3.40061e+06,3.40061e+06,2547.52,2547.52,2547.52,2358.11,2358.11,2358.11,345737,345737,345737,522236,522236,522236,503110,503110,503110,307747,307747,307747,1.1555e+08,1.1555e+08,1.1555e+08,1.68449,1.68449,1.68449,1.74928,1.74928,1.74928
6,2.73947e+06,2.73947e+06,2.73947e+06,2769.12,2769.12,2769.12,2815.48,2815.48,2815.48,3.37767e+06,3.37767e+06,3.37767e+06,3.40136e+06,3.40136e+06,3.40136e+06,2540.61,2540.61,2540.61,2563.94,2563.94,2563.94,344828,344828,344828,517622,517622,517622,498359,498359,498359,307081,307081,307081,1.15555e+08,1.15555e+08,1.15555e+08,1.67868,1.67868,1.67868,1.89896,1.89896,1.89896
7,2.74745e+06,2.74745e+06,2.74745e+06,2781.78,2781.78,2781.78,3081.2,3081.2,3081.2,3.3816e+06,3.3816e+06,3.3816e+06,3.4021e+06,3.4021e+06,3.4021e+06,2545.1,2545.1,2545.1,2800.97,2800.97,2800.97,344554,344554,344554,513126,513126,513126,493710,493710,493710,306978,306978,306978,1.1556e+08,1.1556e+08,1.1556e+08,1.68049,1.68049,1.68049,2.07171,2.07171,2.07171
8,2.75461e+06,2.75461e+06,2.75461e+06,2805.16,2805.16,2805.16,3385.79,3385.79,3385.79,3.38476e+06,3.38476e+06,3.38476e+06,3.4028e+06,3.4028e+06,3.4028e+06,2560.03,2560.03,2560.03,3072.63,3072.63,3072.63,344993,344993,344993,508774,508774,508774,489187,489187,489187,307507,307507,307507,1.15565e+08,1.15565e+08,1.15565e+08,1.68931,1.68931,1.68931,2.27018,2.27018,2.27018
9,2.76083e+06,2.76083e+06,2.76083e+06,2838.12,2838.12,2838.12,3733.14,3733.14,3733.14,3.38706e+06,3.38706e+06,3.38706e+06,3.40347e+06,3.40347e+06,3.40347e+06,2584.43,2584.43,2584.43,3382.39,3382.39,3382.39,346230,346230,346230,504588,504588,504588,484813,484813,484813,308746,308746,308746,1.1557e+08,1.1557e+08,1.1557e+08,1.70448,1.70448,1.70448,2.49709,2.49709,2.49709
