index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,3.13043e+06,530.351,14.0552,4.95844e+06,4.12962e+06,452.441,14.3776,39411.1,500355,444531,36450.3,1.13468e+08,0,0,0,0
0,1,3.15152e+06,431.199,15.2436,4.98106e+06,4.12966e+06,365.451,15.559,37611.5,478416,424983,34790.3,1.1347e+08,0.98161,0.0197914,0.464136,0.273838
0,2,3.17285e+06,354.724,16.6747,5.00264e+06,4.12983e+06,298.624,16.9798,35900.3,457233,406113,33212.1,1.13479e+08,0.800186,0.0215348,1.86278,0.221945
0,3,3.19437e+06,295.282,18.3892,5.02322e+06,4.1301e+06,246.922,18.6773,34274,436832,387944,31712.6,1.13487e+08,0.660004,0.0236251,0.372135,0
0,4,3.21604e+06,248.787,20.4421,5.04284e+06,4.13042e+06,206.654,20.7043,32729.7,417223,370484,30289.1,1.13494e+08,0.550939,0.0261246,0,0
0,5,3.23781e+06,212.198,22.9044,5.06152e+06,4.13078e+06,175.089,23.1288,31264.7,398404,353730,28939.1,1.135e+08,0.465541,0.0291155,0.713967,0.075753
0,6,3.25966e+06,183.253,25.8683,5.07932e+06,4.13115e+06,150.204,26.0392,29876.7,380365,337674,27660.5,1.13506e+08,0.398278,0.0327042,0.786176,0.046654
0,7,3.28157e+06,160.253,29.4536,5.09625e+06,4.13152e+06,130.485,29.5496,28563.8,363091,322300,26451.8,1.13511e+08,0.345025,0.0370283,0.271517,0.0845462
0,8,3.30352e+06,141.921,33.816,5.11237e+06,4.13189e+06,114.799,33.8088,27324.6,346561,307592,25311.6,1.13514e+08,0.302691,0.0422671,0.861614,0.0210074
0,9,3.32549e+06,127.289,39.1596,5.12769e+06,4.13223e+06,102.29,39.0105,26158.4,330754,293528,24239.5,1.13518e+08,0.268942,0.0486539,0.105917,0.072061
0,10,3.34748e+06,115.623,45.753,5.14225e+06,4.13256e+06,92.3096,45.4095,25065.3,315646,280089,23235.4,1.1352e+08,0.242015,0.0564948,0.280395,0.514506
0,11,3.36947e+06,106.361,53.9523,5.15608e+06,4.13286e+06,84.3657,53.3424,24046.3,301213,267250,22300.6,1.13522e+08,0.220568,0.0661939,0.095011,0.0287789
0,12,3.39144e+06,99.0761,64.2329,5.1692e+06,4.13314e+06,78.0821,63.2576,23103.4,287431,254991,21437,1.13523e+08,0.203577,0.0782878,0.583794,0.362004
0,13,3.41338e+06,93.4433,77.2342,5.18164e+06,4.13339e+06,73.1723,75.7561,22240.7,274273,243288,20648.6,1.13524e+08,0.190264,0.0934949,0.253595,0.486586
0,14,3.43529e+06,89.2157,93.8222,5.19341e+06,4.13361e+06,69.4187,91.6497,21464.1,261717,232120,19940.9,1.13524e+08,0.180035,0.112784,0,0.355512
0,15,3.45713e+06,86.2095,115.179,5.20453e+06,4.1338e+06,66.6574,112.043,20782.4,249737,221465,19322.3,1.13523e+08,0.172443,0.137469,0.684062,0.0817328
0,16,3.47888e+06,84.2904,142.932,5.21502e+06,4.13398e+06,64.7672,138.451,20208.4,238310,211301,18804.9,1.13522e+08,0.167155,0.16935,0.397803,1.00727
0,17,3.50053e+06,83.3657,179.332,5.22486e+06,4.13413e+06,63.6611,172.963,19760.2,227414,201608,18405.7,1.1352e+08,0.163932,0.210909,0,0.780317
0,18,3.52202e+06,83.3767,227.522,5.23406e+06,4.13426e+06,63.2812,218.489,19463.4,217026,192367,18148.6,1.13518e+08,0.162611,0.265587,0.481248,0.73877
0,19,3.54331e+06,84.2951,291.915,5.24259e+06,4.13439e+06,63.5936,279.097,19354,207127,183558,18067.2,1.13516e+08,0.163092,0.338199,0,0
0,20,3.56433e+06,86.1193,378.747,5.25041e+06,4.13451e+06,64.5859,360.519,19482.8,197694,175164,18208.4,1.13513e+08,0.165334,0.435517,0.56567,0.566593
0,21,3.58498e+06,88.8722,496.875,5.25745e+06,4.13464e+06,66.2654,470.868,19921.1,188711,167167,18638.4,1.1351e+08,0.169347,0.567119,0.890904,0.844836
0,22,3.60512e+06,92.5993,658.93,5.26363e+06,4.13479e+06,68.6568,621.678,20770.3,180158,159551,19450.4,1.13506e+08,0.175186,0.746623,0.319103,2.1214
0,23,3.62458e+06,97.3663,882.965,5.26878e+06,4.13499e+06,71.8015,829.377,22174,172019,152299,20776.2,1.13502e+08,0.18295,0.99344,0.0900766,0.625516
0,24,3.64308e+06,103.256,1194.78,5.2727e+06,4.13526e+06,75.7548,1117.37,24336.4,164277,145398,22802.8,1.13498e+08,0.192775,1.33528,0.0199677,0.535374
0,25,3.66025e+06,110.36,1631.07,5.27505e+06,4.13564e+06,80.5831,1518.87,27548.6,156918,138834,25795.5,1.13494e+08,0.204828,1.81161,0.43694,1.84257
0,26,3.67556e+06,118.768,2243.59,5.27539e+06,4.13619e+06,86.3566,2080.59,32224.1,149927,132594,30130.2,1.13489e+08,0.219286,2.47828,0.583621,2.73187
0,27,3.68827e+06,128.545,3103.94,5.27305e+06,4.13699e+06,93.1373,2867.04,38947.3,143292,126665,36337,1.13485e+08,0.236313,3.41322,0.435185,4.283
0,28,3.69735e+06,139.692,4308.13,5.26712e+06,4.13815e+06,100.958,3964.71,48534.8,137000,121036,45154.6,1.13481e+08,0.256005,4.72264,0,3.11827
0,29,3.70138e+06,152.085,5977.98,5.25636e+06,4.13983e+06,109.786,5483.45,62103.5,131039,115697,57592.5,1.13476e+08,0.278304,6.54523,1.06461,4.78129
0,30,3.69854e+06,165.386,8253.44,5.23911e+06,4.14225e+06,119.469,7550.2,81128.4,125397,110636,74983.8,1.13473e+08,0.302869,9.04936,0.818167,12.8425
0,31,3.68653e+06,178.925,11265.5,5.21333e+06,4.14572e+06,129.663,10285.6,107446,120061,105844,98992.4,1.1347e+08,0.328884,12.4128,0.699107,10.3945
0,32,3.66285e+06,191.588,15076,5.17672e+06,4.15062e+06,139.743,13751.9,143127,115016,101307,131506,1.13468e+08,0.35484,16.7695,0.166324,21.7413
