index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,3.03213e+06,3876.22,3958.39,1.81438e+07,1.87506e+07,2531.84,2501.85,189751,186080,121537,119924,8.61518e+07,0,0,0,0
0,1,3.0347e+06,3940.53,4023.44,1.81446e+07,1.87514e+07,2572.53,2541.67,189751,186066,121527,119923,8.61474e+07,6.78813,1.93087,8.71362,0
0,2,3.03697e+06,3998.46,4079.71,1.81454e+07,1.87521e+07,2608.46,2575.34,189900,186204,121612,120012,8.61517e+07,6.89257,1.9597,7.59974,2.053
0,3,3.03899e+06,4050.06,4127.97,1.8146e+07,1.87528e+07,2640.39,2604.09,190169,186468,121775,120173,8.6156e+07,6.98561,1.98439,4.46317,2.41132
0,4,3.04078e+06,4096.16,4169.6,1.81466e+07,1.87534e+07,2668.88,2628.82,190534,186838,122003,120390,8.61604e+07,7.06857,2.00559,14.6765,3.237
0,5,3.04236e+06,4137.43,4205.69,1.81472e+07,1.8754e+07,2694.38,2650.21,190975,187296,122286,120653,8.61648e+07,7.14272,2.0239,5.97024,0
0,6,3.04377e+06,4174.48,4237.16,1.81478e+07,1.87545e+07,2717.26,2668.83,191476,187826,122613,120951,8.61692e+07,7.20919,2.03981,9.1354,1.99611
0,7,3.04502e+06,4207.85,4264.77,1.81483e+07,1.87551e+07,2737.88,2685.14,192023,188415,122977,121277,8.61737e+07,7.26896,2.05371,8.17012,1.02028
0,8,3.04613e+06,4238,4289.14,1.81489e+07,1.87556e+07,2756.52,2699.54,192606,189051,123370,121623,8.61782e+07,7.32289,2.06595,10.5201,3.07036
0,9,3.04711e+06,4265.35,4310.81,1.81494e+07,1.87561e+07,2773.44,2712.33,193215,189725,123786,121984,8.61827e+07,7.37172,2.07678,8.94488,0.344191
0,10,3.04798e+06,4290.24,4330.18,1.815e+07,1.87565e+07,2788.87,2723.79,193842,190428,124221,122357,8.61873e+07,7.41611,2.08644,11.5178,2.97431
0,11,3.04874e+06,4312.98,4347.63,1.81505e+07,1.8757e+07,2802.99,2734.13,194483,191153,124669,122737,8.6192e+07,7.45661,2.09512,6.67786,0
0,12,3.0494e+06,4333.83,4363.43,1.81511e+07,1.87575e+07,2815.96,2743.52,195131,191894,125127,123121,8.61967e+07,7.49369,2.10296,10.2774,3.07174
0,13,3.04997e+06,4352.99,4377.8,1.81517e+07,1.8758e+07,2827.91,2752.1,195782,192646,125592,123508,8.62014e+07,7.52777,2.11009,8.04006,3.45426
0,14,3.05047e+06,4370.64,4390.94,1.81523e+07,1.87585e+07,2838.96,2759.98,196434,193404,126061,123895,8.62062e+07,7.55917,2.1166,1.54292,2.34172
0,15,3.05088e+06,4386.92,4402.99,1.81529e+07,1.8759e+07,2849.2,2767.24,197082,194164,126532,124281,8.62111e+07,7.58816,2.12257,4.13115,3.29023
0,16,3.05123e+06,4401.95,4414.04,1.81536e+07,1.87595e+07,2858.69,2773.95,197726,194924,127003,124663,8.62159e+07,7.61496,2.12806,7.12093,1.6774
0,17,3.05151e+06,4415.82,4424.19,1.81543e+07,1.876e+07,2867.48,2780.15,198362,195680,127472,125042,8.62209e+07,7.63973,2.13311,4.16202,1.39722
0,18,3.05174e+06,4428.58,4433.48,1.8155e+07,1.87605e+07,2875.62,2785.87,198990,196429,127938,125416,8.62259e+07,7.6626,2.13776,9.58745,3.44721
0,19,3.0519e+06,4440.28,4441.96,1.81557e+07,1.87611e+07,2883.12,2791.13,199606,197170,128399,125784,8.62309e+07,7.68366,2.14202,5.06592,1.95684
0,20,3.05202e+06,4450.95,4449.64,1.81564e+07,1.87616e+07,2890,2795.94,200211,197900,128853,126145,8.6236e+07,7.70297,2.14591,6.28462,2.24268
0,21,3.0521e+06,4460.61,4456.53,1.81572e+07,1.87622e+07,2896.27,2800.31,200803,198617,129301,126499,8.62412e+07,7.72055,2.14943,12.572,2.70053
0,22,3.05213e+06,4469.25,4462.63,1.8158e+07,1.87628e+07,2901.93,2804.22,201379,199320,129740,126845,8.62463e+07,7.73643,2.15258,3.67455,0.462213
0,23,3.05212e+06,4476.88,4467.94,1.81589e+07,1.87634e+07,2906.97,2807.68,201940,200006,130169,127182,8.62516e+07,7.7506,2.15536,5.84858,0.633478
0,24,3.05209e+06,4483.49,4472.44,1.81597e+07,1.8764e+07,2911.38,2810.66,202485,200675,130588,127510,8.62568e+07,7.76304,2.15777,8.22194,6.67507
0,25,3.05202e+06,4489.07,4476.13,1.81606e+07,1.87646e+07,2915.15,2813.16,203011,201324,130995,127827,8.62622e+07,7.77374,2.1598,8.80765,1.69495
0,26,3.05194e+06,4493.61,4479,1.81616e+07,1.87653e+07,2918.27,2815.18,203518,201951,131389,128134,8.62675e+07,7.78268,2.16144,7.18809,1.43526
0,27,3.05183e+06,4497.11,4481.04,1.81625e+07,1.8766e+07,2920.74,2816.7,204005,202557,131771,128429,8.62729e+07,7.78984,2.16269,8.57614,4.64128
0,28,3.05172e+06,4499.56,4482.25,1.81635e+07,1.87667e+07,2922.55,2817.71,204470,203138,132137,128712,8.62783e+07,7.79521,2.16355,9.74781,2.99239
0,29,3.05159e+06,4500.96,4482.64,1.81645e+07,1.87674e+07,2923.69,2818.22,204914,203694,132489,128982,8.62838e+07,7.79878,2.16401,7.02809,4.07491
0,30,3.05146e+06,4501.34,4482.21,1.81655e+07,1.87681e+07,2924.17,2818.23,205335,204224,132824,129239,8.62893e+07,7.80056,2.16409,6.83125,0
0,31,3.05133e+06,4500.7,4480.99,1.81666e+07,1.87689e+07,2923.99,2817.75,205732,204726,133142,129483,8.62948e+07,7.80058,2.16377,8.38804,0
0,32,3.05121e+06,4499.08,4479.01,1.81677e+07,1.87697e+07,2923.18,2816.78,206105,205199,133443,129711,8.63004e+07,7.79887,2.16308,11.5124,4.73371
0,33,3.0511e+06,4496.51,4476.29,1.81688e+07,1.87705e+07,2921.75,2815.35,206452,205643,133725,129925,8.63059e+07,7.79549,2.16203,9.86123,1.39025
0,34,3.05099e+06,4493.04,4472.89,1.81699e+07,1.87713e+07,2919.73,2813.49,206774,206056,133989,130124,8.63115e+07,7.7905,2.16063,8.25892,1.6334
0,35,3.05091e+06,4488.74,4468.85,1.81711e+07,1.87722e+07,2917.15,2811.21,207071,206439,134234,130308,8.63171e+07,7.78399,2.15891,8.77993,1.7226
0,36,3.05085e+06,4483.66,4464.24,1.81723e+07,1.8773e+07,2914.05,2808.56,207341,206790,134458,130476,8.63227e+07,7.77607,2.15689,9.01744,0.519928
0,37,3.05081e+06,4477.89,4459.11,1.81735e+07,1.87739e+07,2910.48,2805.56,207586,207110,134663,130629,8.63283e+07,7.76685,2.15461,6.41274,2.42745
0,38,3.0508e+06,4471.49,4453.55,1.81748e+07,1.87749e+07,2906.49,2802.28,207805,207398,134849,130766,8.63338e+07,7.75648,2.15209,6.59158,2.96885
0,39,3.05081e+06,4464.58,4447.64,1.8176e+07,1.87758e+07,2902.13,2798.74,207999,207656,135014,130887,8.63394e+07,7.74509,2.14938,4.06325,2.92271
0,40,3.05086e+06,4457.23,4441.44,1.81773e+07,1.87768e+07,2897.47,2795.01,208167,207882,135160,130993,8.63449e+07,7.73284,2.1465,4.84262,0.494252
0,41,3.05094e+06,4449.55,4435.05,1.81786e+07,1.87777e+07,2892.57,2791.13,208312,208079,135286,131085,8.63505e+07,7.71991,2.14351,8.42215,0.0548367
0,42,3.05105e+06,4441.65,4428.56,1.818e+07,1.87787e+07,2887.49,2787.16,208433,208246,135394,131162,8.6356e+07,7.70647,2.14043,10.5743,1.11005
0,43,3.05119e+06,4433.63,4422.05,1.81813e+07,1.87798e+07,2882.3,2783.15,208532,208385,135484,131225,8.63614e+07,7.6927,2.13732,6.32597,1.59976
0,44,3.05137e+06,4425.59,4415.62,1.81827e+07,1.87808e+07,2877.08,2779.15,208610,208497,135556,131276,8.63669e+07,7.67878,2.13421,9.19401,2.59331
0,45,3.05158e+06,4417.64,4409.34,1.8184e+07,1.87818e+07,2871.89,2775.23,208669,208584,135612,131314,8.63723e+07,7.66489,2.13115,4.38692,0
0,46,3.05182e+06,4409.88,4403.29,1.81854e+07,1.87829e+07,2866.79,2771.43,208709,208647,135652,131340,8.63776e+07,7.65122,2.12817,4.99905,2.14027
0,47,3.05209e+06,4402.41,4397.57,1.81868e+07,1.8784e+07,2861.86,2767.81,208733,208688,135678,131356,8.63829e+07,7.63794,2.12533,8.20405,1.16156
0,48,3.05239e+06,4395.32,4392.24,1.81882e+07,1.87851e+07,2857.15,2764.41,208742,208709,135691,131363,8.63882e+07,7.62522,2.12264,8.59394,3.13367
0,49,3.05271e+06,4388.7,4387.37,1.81897e+07,1.87862e+07,2852.72,2761.27,208738,208712,135691,131361,8.63934e+07,7.61321,2.12016,11.6817,1.6384
0,50,3.05306e+06,4382.64,4383.02,1.81911e+07,1.87873e+07,2848.63,2758.44,208723,208699,135682,131352,8.63986e+07,7.60206,2.11791,9.51593,2.91368
0,51,3.05342e+06,4377.2,4379.24,1.81925e+07,1.87884e+07,2844.93,2755.96,208699,208673,135663,131337,8.64037e+07,7.59191,2.11591,8.25621,3.38421
0,52,3.0538e+06,4372.44,4376.1,1.81939e+07,1.87895e+07,2841.65,2753.86,208668,208636,135637,131318,8.64087e+07,7.58288,2.11421,10.8876,2.89837
0,53,3.0542e+06,4368.42,4373.61,1.81954e+07,1.87907e+07,2838.85,2752.16,208631,208590,135604,131294,8.64137e+07,7.57507,2.11281,10.5486,3.63693
0,54,3.0546e+06,4365.18,4371.81,1.81968e+07,1.87918e+07,2836.54,2750.88,208591,208538,135567,131268,8.64185e+07,7.56857,2.11173,8.08494,1.15753
0,55,3.05501e+06,4362.76,4370.72,1.81982e+07,1.87929e+07,2834.76,2750.05,208549,208481,135527,131241,8.64234e+07,7.56345,2.11099,8.49885,3.21873
0,56,3.05543e+06,4361.17,4370.35,1.81997e+07,1.87941e+07,2833.52,2749.66,208508,208422,135486,131214,8.64281e+07,7.55975,2.11059,4.76047,0.149957
0,57,3.05583e+06,4360.43,4370.7,1.82011e+07,1.87952e+07,2832.83,2749.73,208469,208364,135444,131187,8.64328e+07,7.55751,2.11054,6.68766,1.8058
0,58,3.05624e+06,4360.53,4371.77,1.82025e+07,1.87963e+07,2832.69,2750.25,208433,208307,135403,131163,8.64373e+07,7.55674,2.11084,9.03695,1.57131
0,59,3.05663e+06,4361.47,4373.52,1.82039e+07,1.87975e+07,2833.11,2751.21,208403,208255,135365,131142,8.64418e+07,7.55744,2.11148,6.83745,2.60693
0,60,3.05701e+06,4363.22,4375.94,1.82053e+07,1.87986e+07,2834.05,2752.6,208380,208209,135330,131125,8.64462e+07,7.55956,2.11245,8.86854,1.36265
0,61,3.05737e+06,4365.74,4379,1.82067e+07,1.87997e+07,2835.52,2754.4,208365,208171,135300,131113,8.64506e+07,7.56308,2.11373,5.48275,3.25044
