index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
377,1.58322,4.96383,8.98045,0.932606,1.06771,0,0,0,0,0,0,25.272,22.5963,6.34272,0.0942075,0.9275,0.169948,0.151702,0.250747,1.8333,4.95673,0.171413,0.200038,-4615.28
