index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1998,1.79552,4.35444,4.89712,1.21568,0.975657,0,0,0,0,0,0,14.4518,21.7268,6.3232,0.0898913,0.89665,0.523594,0.71462,1.7078,-1.76212,5.66153,0.111546,0.144936,-3448.62
