time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.69531e+07,1.69531e+07,1.69531e+07,2304.8,2304.8,2304.8,2974.38,2974.38,2974.38,1.00357e+07,1.00357e+07,1.00357e+07,1.55704e+07,1.55704e+07,1.55704e+07,2062.45,2062.45,2062.45,1715.52,1715.52,1715.52,45172,45172,45172,35005.4,35005.4,35005.4,31324.5,31324.5,31324.5,26053.1,26053.1,26053.1,8.40026e+07,8.40026e+07,8.40026e+07,0,0,0,0,0,0
1,1.69565e+07,1.69565e+07,1.69565e+07,2353.49,2353.49,2353.49,3037.32,3037.32,3037.32,1.00361e+07,1.00361e+07,1.00361e+07,1.55711e+07,1.55711e+07,1.55711e+07,2105.73,2105.73,2105.73,1751.56,1751.56,1751.56,45194.3,45194.3,45194.3,35022.1,35022.1,35022.1,31339,31339,31339,26065.7,26065.7,26065.7,8.3998e+07,8.3998e+07,8.3998e+07,2.06466,2.06466,2.06466,7.82592,7.82592,7.82592
2,1.69595e+07,1.69595e+07,1.69595e+07,2398.8,2398.8,2398.8,3095.89,3095.89,3095.89,1.00364e+07,1.00364e+07,1.00364e+07,1.55716e+07,1.55716e+07,1.55716e+07,2145.94,2145.94,2145.94,1785.07,1785.07,1785.07,45387.7,45387.7,45387.7,35171.3,35171.3,35171.3,31471.3,31471.3,31471.3,26176.2,26176.2,26176.2,8.40021e+07,8.40021e+07,8.40021e+07,2.10619,2.10619,2.10619,7.98371,7.98371,7.98371
3,1.69621e+07,1.69621e+07,1.69621e+07,2440.75,2440.75,2440.75,3150.15,3150.15,3150.15,1.00366e+07,1.00366e+07,1.00366e+07,1.5572e+07,1.5572e+07,1.5572e+07,2183.19,2183.19,2183.19,1816.11,1816.11,1816.11,45706.6,45706.6,45706.6,35417.6,35417.6,35417.6,31689.8,31689.8,31689.8,26358.6,26358.6,26358.6,8.40063e+07,8.40063e+07,8.40063e+07,2.14468,2.14468,2.14468,8.13004,8.13004,8.13004
4,1.69645e+07,1.69645e+07,1.69645e+07,2479.72,2479.72,2479.72,3200.56,3200.56,3200.56,1.00368e+07,1.00368e+07,1.00368e+07,1.55725e+07,1.55725e+07,1.55725e+07,2217.78,2217.78,2217.78,1844.94,1844.94,1844.94,46115.3,46115.3,46115.3,35733.4,35733.4,35733.4,31970,31970,31970,26592.3,26592.3,26592.3,8.40106e+07,8.40106e+07,8.40106e+07,2.18039,2.18039,2.18039,8.26579,8.26579,8.26579
5,1.69666e+07,1.69666e+07,1.69666e+07,2515.98,2515.98,2515.98,3247.47,3247.47,3247.47,1.0037e+07,1.0037e+07,1.0037e+07,1.55729e+07,1.55729e+07,1.55729e+07,2249.98,2249.98,2249.98,1871.78,1871.78,1871.78,46585.9,46585.9,46585.9,36097,36097,36097,32292.7,32292.7,32292.7,26861.5,26861.5,26861.5,8.4015e+07,8.4015e+07,8.4015e+07,2.21359,2.21359,2.21359,8.39201,8.39201,8.39201
6,1.69685e+07,1.69685e+07,1.69685e+07,2549.81,2549.81,2549.81,3291.23,3291.23,3291.23,1.00372e+07,1.00372e+07,1.00372e+07,1.55733e+07,1.55733e+07,1.55733e+07,2280.04,2280.04,2280.04,1896.82,1896.82,1896.82,47096.9,47096.9,47096.9,36492,36492,36492,32643.3,32643.3,32643.3,27153.8,27153.8,27153.8,8.40196e+07,8.40196e+07,8.40196e+07,2.24453,2.24453,2.24453,8.50962,8.50962,8.50962
7,1.69701e+07,1.69701e+07,1.69701e+07,2581.46,2581.46,2581.46,3332.13,3332.13,3332.13,1.00374e+07,1.00374e+07,1.00374e+07,1.55737e+07,1.55737e+07,1.55737e+07,2308.17,2308.17,2308.17,1920.25,1920.25,1920.25,47632,47632,47632,36905.6,36905.6,36905.6,33010.6,33010.6,33010.6,27459.9,27459.9,27459.9,8.40243e+07,8.40243e+07,8.40243e+07,2.27343,2.27343,2.27343,8.61947,8.61947,8.61947
8,1.69714e+07,1.69714e+07,1.69714e+07,2611.13,2611.13,2611.13,3370.46,3370.46,3370.46,1.00377e+07,1.00377e+07,1.00377e+07,1.55742e+07,1.55742e+07,1.55742e+07,2334.57,2334.57,2334.57,1942.21,1942.21,1942.21,48178.8,48178.8,48178.8,37328.3,37328.3,37328.3,33386,33386,33386,27772.8,27772.8,27772.8,8.40292e+07,8.40292e+07,8.40292e+07,2.30052,2.30052,2.30052,8.7223,8.7223,8.7223
9,1.69726e+07,1.69726e+07,1.69726e+07,2639.02,2639.02,2639.02,3406.45,3406.45,3406.45,1.00379e+07,1.00379e+07,1.00379e+07,1.55747e+07,1.55747e+07,1.55747e+07,2359.41,2359.41,2359.41,1962.85,1962.85,1962.85,48727.8,48727.8,48727.8,37752.9,37752.9,37752.9,33763.3,33763.3,33763.3,28087.1,28087.1,28087.1,8.40342e+07,8.40342e+07,8.40342e+07,2.32595,2.32595,2.32595,8.81877,8.81877,8.81877
