time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.76234e+06,2.76234e+06,2.76234e+06,155.277,155.277,155.277,178.298,178.298,178.298,6.26366e+06,6.26366e+06,6.26366e+06,7.55705e+06,7.55705e+06,7.55705e+06,131.475,131.475,131.475,125.107,125.107,125.107,115557,115557,115557,6387.05,6387.05,6387.05,5619.54,5619.54,5619.54,99747.6,99747.6,99747.6,1.09898e+08,1.09898e+08,1.09898e+08,0,0,0,0,0,0
1,2.78394e+06,2.78394e+06,2.78394e+06,205.488,205.488,205.488,199.545,199.545,199.545,6.26275e+06,6.26275e+06,6.26275e+06,7.56161e+06,7.56161e+06,7.56161e+06,172.764,172.764,172.764,139.005,139.005,139.005,109938,109938,109938,6494.52,6494.52,6494.52,5698.01,5698.01,5698.01,94820.9,94820.9,94820.9,1.09882e+08,1.09882e+08,1.09882e+08,0.250767,0.250767,0.250767,0.100283,0.100283,0.100283
2,2.80531e+06,2.80531e+06,2.80531e+06,275.34,275.34,275.34,226.021,226.021,226.021,6.2618e+06,6.2618e+06,6.2618e+06,7.56573e+06,7.56573e+06,7.56573e+06,229.845,229.845,229.845,156.221,156.221,156.221,104674,104674,104674,6743.77,6743.77,6743.77,5893.15,5893.15,5893.15,90191.9,90191.9,90191.9,1.09876e+08,1.09876e+08,1.09876e+08,0.332953,0.332953,0.332953,0.112576,0.112576,0.112576
3,2.82634e+06,2.82634e+06,2.82634e+06,373.416,373.416,373.416,258.967,258.967,258.967,6.26083e+06,6.26083e+06,6.26083e+06,7.56939e+06,7.56939e+06,7.56939e+06,309.53,309.53,309.53,177.62,177.62,177.62,99760.6,99760.6,99760.6,7185.98,7185.98,7185.98,6245.92,6245.92,6245.92,85854.5,85854.5,85854.5,1.09869e+08,1.09869e+08,1.09869e+08,0.44753,0.44753,0.44753,0.127858,0.127858,0.127858
4,2.84693e+06,2.84693e+06,2.84693e+06,512.443,512.443,512.443,300.084,300.084,300.084,6.25981e+06,6.25981e+06,6.25981e+06,7.57252e+06,7.57252e+06,7.57252e+06,421.848,421.848,421.848,204.281,204.281,204.281,95197.3,95197.3,95197.3,7895.76,7895.76,7895.76,6815.69,6815.69,6815.69,81804.8,81804.8,81804.8,1.09862e+08,1.09862e+08,1.09862e+08,0.608809,0.608809,0.608809,0.146891,0.146891,0.146891
5,2.8669e+06,2.8669e+06,2.8669e+06,711.323,711.323,711.323,351.574,351.574,351.574,6.25876e+06,6.25876e+06,6.25876e+06,7.57502e+06,7.57502e+06,7.57502e+06,581.636,581.636,581.636,237.599,237.599,237.599,90988.6,90988.6,90988.6,8982.47,8982.47,8982.47,7689.17,7689.17,7689.17,78042.3,78042.3,78042.3,1.09855e+08,1.09855e+08,1.09855e+08,0.837968,0.837968,0.837968,0.170668,0.170668,0.170668
6,2.88601e+06,2.88601e+06,2.88601e+06,998.242,998.242,998.242,416.284,416.284,416.284,6.25769e+06,6.25769e+06,6.25769e+06,7.57674e+06,7.57674e+06,7.57674e+06,810.946,810.946,810.946,279.38,279.38,279.38,87145,87145,87145,10607.4,10607.4,10607.4,8993.67,8993.67,8993.67,74570.7,74570.7,74570.7,1.09848e+08,1.09848e+08,1.09848e+08,1.16649,1.16649,1.16649,0.200474,0.200474,0.200474
7,2.90389e+06,2.90389e+06,2.90389e+06,1415.28,1415.28,1415.28,497.857,497.857,497.857,6.25658e+06,6.25658e+06,6.25658e+06,7.57746e+06,7.57746e+06,7.57746e+06,1142.62,1142.62,1142.62,331.948,331.948,331.948,83684.2,83684.2,83684.2,13009.2,13009.2,13009.2,10917,10917,10917,71398.3,71398.3,71398.3,1.0984e+08,1.0984e+08,1.0984e+08,1.6413,1.6413,1.6413,0.237964,0.237964,0.237964
8,2.92003e+06,2.92003e+06,2.92003e+06,2025.09,2025.09,2025.09,600.885,600.885,600.885,6.25548e+06,6.25548e+06,6.25548e+06,7.57682e+06,7.57682e+06,7.57682e+06,1625.49,1625.49,1625.49,398.258,398.258,398.258,80633.4,80633.4,80633.4,16542.5,16542.5,16542.5,13736.9,13736.9,13736.9,68539.6,68539.6,68539.6,1.09833e+08,1.09833e+08,1.09833e+08,2.33232,2.33232,2.33232,0.285248,0.285248,0.285248
9,2.93366e+06,2.93366e+06,2.93366e+06,2920.16,2920.16,2920.16,730.996,730.996,730.996,6.25439e+06,6.25439e+06,6.25439e+06,7.57432e+06,7.57432e+06,7.57432e+06,2331.72,2331.72,2331.72,481.991,481.991,481.991,78030.9,78030.9,78030.9,21733.1,21733.1,21733.1,17865.2,17865.2,17865.2,66016.6,66016.6,66016.6,1.09826e+08,1.09826e+08,1.09826e+08,3.34323,3.34323,3.34323,0.34496,0.34496,0.34496
10,2.94369e+06,2.94369e+06,2.94369e+06,4234.56,4234.56,4234.56,894.743,894.743,894.743,6.25339e+06,6.25339e+06,6.25339e+06,7.56918e+06,7.56918e+06,7.56918e+06,3366.34,3366.34,3366.34,587.569,587.569,587.569,75928.4,75928.4,75928.4,29357.8,29357.8,29357.8,23909.3,23909.3,23909.3,63860.2,63860.2,63860.2,1.09818e+08,1.09818e+08,1.09818e+08,4.82597,4.82597,4.82597,0.420284,0.420284,0.420284
11,2.94853e+06,2.94853e+06,2.94853e+06,6156.35,6156.35,6156.35,1099.05,1099.05,1099.05,6.25256e+06,6.25256e+06,6.25256e+06,7.56025e+06,7.56025e+06,7.56025e+06,4878.03,4878.03,4878.03,719.956,719.956,719.956,74391.2,74391.2,74391.2,40549.5,40549.5,40549.5,32757.2,32757.2,32757.2,62111.2,62111.2,62111.2,1.09811e+08,1.09811e+08,1.09811e+08,6.9979,6.9979,6.9979,0.514832,0.514832,0.514832
12,2.94596e+06,2.94596e+06,2.94596e+06,8933.91,8933.91,8933.91,1349.77,1349.77,1349.77,6.25206e+06,6.25206e+06,6.25206e+06,7.54593e+06,7.54593e+06,7.54593e+06,7066.96,7066.96,7066.96,884.022,884.022,884.022,73498,73498,73498,56922.4,56922.4,56922.4,45681.7,45681.7,45681.7,60820.7,60820.7,60820.7,1.09805e+08,1.09805e+08,1.09805e+08,10.1572,10.1572,10.1572,0.632223,0.632223,0.632223
13,2.93304e+06,2.93304e+06,2.93304e+06,12860.5,12860.5,12860.5,1648.72,1648.72,1648.72,6.25213e+06,6.25213e+06,6.25213e+06,7.52397e+06,7.52397e+06,7.52397e+06,10178.8,10178.8,10178.8,1083.08,1083.08,1083.08,73333.3,73333.3,73333.3,80684.1,80684.1,80684.1,64445.1,64445.1,64445.1,60047.9,60047.9,60047.9,1.09799e+08,1.09799e+08,1.09799e+08,14.6822,14.6822,14.6822,0.775094,0.775094,0.775094
14,2.90608e+06,2.90608e+06,2.90608e+06,18206.8,18206.8,18206.8,1988.62,1988.62,1988.62,6.25316e+06,6.25316e+06,6.25316e+06,7.49149e+06,7.49149e+06,7.49149e+06,14463,14463,14463,1316.18,1316.18,1316.18,73971.5,73971.5,73971.5,114646,114646,114646,91344.3,91344.3,91344.3,59852.1,59852.1,59852.1,1.09795e+08,1.09795e+08,1.09795e+08,20.9865,20.9865,20.9865,0.943211,0.943211,0.943211
15,2.86117e+06,2.86117e+06,2.86117e+06,25063.8,25063.8,25063.8,2346.3,2346.3,2346.3,6.25572e+06,6.25572e+06,6.25572e+06,7.4452e+06,7.4452e+06,7.4452e+06,20064.6,20064.6,20064.6,1573.93,1573.93,1573.93,75446.8,75446.8,75446.8,161959,161959,161959,129074,129074,129074,60277.7,60277.7,60277.7,1.09792e+08,1.09792e+08,1.09792e+08,29.3804,29.3804,29.3804,1.13049,1.13049,1.13049
16,2.79518e+06,2.79518e+06,2.79518e+06,33085.6,33085.6,33085.6,2677.18,2677.18,2677.18,6.26059e+06,6.26059e+06,6.26059e+06,7.38204e+06,7.38204e+06,7.38204e+06,26827.3,26827.3,26827.3,1833.91,1833.91,1833.91,77708.1,77708.1,77708.1,225350,225350,225350,180217,180217,180217,61328.2,61328.2,61328.2,1.09792e+08,1.09792e+08,1.09792e+08,39.7957,39.7957,39.7957,1.32155,1.32155,1.32155
