time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.81245e+06,3.81245e+06,3.81245e+06,2094.47,2094.47,2094.47,6154.73,6154.73,6154.73,3.9836e+06,3.9836e+06,3.9836e+06,3.37148e+06,3.37148e+06,3.37148e+06,1768.2,1768.2,1768.2,6148.28,6148.28,6148.28,144399,144399,144399,111674,111674,111674,95044,95044,95044,144977,144977,144977,1.15029e+08,1.15029e+08,1.15029e+08,0,0,0,0,0,0
1,3.81234e+06,3.81234e+06,3.81234e+06,2099.71,2099.71,2099.71,6424.48,6424.48,6424.48,3.97431e+06,3.97431e+06,3.97431e+06,3.37726e+06,3.37726e+06,3.37726e+06,1776.05,1776.05,1776.05,6404.65,6404.65,6404.65,150113,150113,150113,109001,109001,109001,92736.7,92736.7,92736.7,150617,150617,150617,1.15025e+08,1.15025e+08,1.15025e+08,1.99281,1.99281,1.99281,17.8731,17.8731,17.8731
2,3.81152e+06,3.81152e+06,3.81152e+06,2108.29,2108.29,2108.29,6679.04,6679.04,6679.04,3.96419e+06,3.96419e+06,3.96419e+06,3.38344e+06,3.38344e+06,3.38344e+06,1786.78,1786.78,1786.78,6643.03,6643.03,6643.03,156089,156089,156089,106538,106538,106538,90619.4,90619.4,90619.4,156485,156485,156485,1.15031e+08,1.15031e+08,1.15031e+08,2.00121,2.00121,2.00121,18.5993,18.5993,18.5993
3,3.81005e+06,3.81005e+06,3.81005e+06,2119.5,2119.5,2119.5,6911.36,6911.36,6911.36,3.95331e+06,3.95331e+06,3.95331e+06,3.39005e+06,3.39005e+06,3.39005e+06,1800.28,1800.28,1800.28,6857.97,6857.97,6857.97,162259,162259,162259,104279,104279,104279,88685.7,88685.7,88685.7,162512,162512,162512,1.15037e+08,1.15037e+08,1.15037e+08,2.01256,2.01256,2.01256,19.2691,19.2691,19.2691
4,3.80799e+06,3.80799e+06,3.80799e+06,2133.23,2133.23,2133.23,7115.94,7115.94,7115.94,3.94177e+06,3.94177e+06,3.94177e+06,3.39707e+06,3.39707e+06,3.39707e+06,1816.5,1816.5,1816.5,7044.24,7044.24,7044.24,168545,168545,168545,102214,102214,102214,86929.4,86929.4,86929.4,168619,168619,168619,1.15043e+08,1.15043e+08,1.15043e+08,2.02665,2.02665,2.02665,19.8663,19.8663,19.8663
5,3.80541e+06,3.80541e+06,3.80541e+06,2149.4,2149.4,2149.4,7287.62,7287.62,7287.62,3.92967e+06,3.92967e+06,3.92967e+06,3.40452e+06,3.40452e+06,3.40452e+06,1835.35,1835.35,1835.35,7196.96,7196.96,7196.96,174860,174860,174860,100336,100336,100336,85344.6,85344.6,85344.6,174721,174721,174721,1.1505e+08,1.1505e+08,1.1505e+08,2.04338,2.04338,2.04338,20.376,20.376,20.376
6,3.80241e+06,3.80241e+06,3.80241e+06,2168.05,2168.05,2168.05,7421.98,7421.98,7421.98,3.91711e+06,3.91711e+06,3.91711e+06,3.41237e+06,3.41237e+06,3.41237e+06,1856.86,1856.86,1856.86,7312.04,7312.04,7312.04,181113,181113,181113,98637.6,98637.6,98637.6,83925.6,83925.6,83925.6,180727,180727,180727,1.15057e+08,1.15057e+08,1.15057e+08,2.06274,2.06274,2.06274,20.7849,20.7849,20.7849
7,3.79908e+06,3.79908e+06,3.79908e+06,2189.29,2189.29,2189.29,7515.55,7515.55,7515.55,3.90423e+06,3.90423e+06,3.90423e+06,3.42063e+06,3.42063e+06,3.42063e+06,1881.09,1881.09,1881.09,7386.36,7386.36,7386.36,187207,187207,187207,97112.9,97112.9,97112.9,82667.4,82667.4,82667.4,186542,186542,186542,1.15064e+08,1.15064e+08,1.15064e+08,2.08479,2.08479,2.08479,21.0823,21.0823,21.0823
8,3.79555e+06,3.79555e+06,3.79555e+06,2213.31,2213.31,2213.31,7566.06,7566.06,7566.06,3.89114e+06,3.89114e+06,3.89114e+06,3.42925e+06,3.42925e+06,3.42925e+06,1908.2,1908.2,1908.2,7418.01,7418.01,7418.01,193047,193047,193047,95756,95756,95756,81565.6,81565.6,81565.6,192074,192074,192074,1.15072e+08,1.15072e+08,1.15072e+08,2.10965,2.10965,2.10965,21.2604,21.2604,21.2604
9,3.7919e+06,3.7919e+06,3.7919e+06,2240.41,2240.41,2240.41,7572.53,7572.53,7572.53,3.87797e+06,3.87797e+06,3.87797e+06,3.43822e+06,3.43822e+06,3.43822e+06,1938.39,1938.39,1938.39,7406.37,7406.37,7406.37,198538,198538,198538,94562.2,94562.2,94562.2,80616.4,80616.4,80616.4,197232,197232,197232,1.1508e+08,1.1508e+08,1.1508e+08,2.13755,2.13755,2.13755,21.3152,21.3152,21.3152
