index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
7402,2.01347,4.18116,4.20418,1.35082,1.0494,0,0,0,0,0,0,11.2497,19.1816,7.07447,0.104034,0.908834,0.929421,0.650476,1.24283,1.64938,6.38046,0.129136,0.157083,-3260.85
