index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
599,1.5502,5.36575,8.8854,0.725736,0.906548,0,0,0,0,0,0,16.1976,13.1618,5.24624,0.0805249,0.877717,0.274579,0.614236,2.71351,1.5956,11.9459,0.102817,0.156985,-4866.92
