1.05836,0.238845,1.60214,-0.363553,-0.316701,0,0,0.127988,0.138115,0.13864,0.157914,0.0161666,-0.0314523,0.166566,0.07968,0.0917674,-0.00820155,-0.0146457
0.238845,0.705117,0.879276,-0.123245,-0.125217,0,0,0.0893429,0.0891915,0.111866,0.149548,-0.00659858,-0.00554347,0.14265,0.0685032,0.0726473,-0.00738991,-0.00598394
1.60214,0.879276,6.04848,-0.622069,-0.574389,0,0,0.399074,0.431038,0.467419,0.585103,0.0214237,-0.0668213,0.616899,0.285104,0.304879,-0.0309008,-0.0605131
-0.363553,-0.123245,-0.622069,0.212286,0.164802,0,0,-0.0807426,-0.0977733,-0.0776083,-0.0919535,-0.00346564,0.0278898,-0.0980808,-0.044817,-0.0516723,-0.00420755,0.00958234
-0.316701,-0.125217,-0.574389,0.164802,0.141487,0,0,-0.0728258,-0.0796428,-0.0753382,-0.0954326,-0.000384772,0.0186298,-0.0964352,-0.0452796,-0.0503406,0.00252795,0.00603386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.127988,0.0893429,0.399074,-0.0807426,-0.0728258,0,0,0.0528812,0.0563879,0.0567099,0.074215,-0.000551653,-0.0122383,0.0749276,0.0341205,0.0357031,-0.00238615,-0.00468806
0.138115,0.0891915,0.431038,-0.0977733,-0.0796428,0,0,0.0563879,0.0655091,0.0575855,0.0717681,-7.26854e-05,-0.0171307,0.0755915,0.033529,0.0360295,0.00203457,-0.00736188
0.13864,0.111866,0.467419,-0.0776083,-0.0753382,0,0,0.0567099,0.0575855,0.0734363,0.0998298,0.00613211,-0.00177593,0.0975353,0.0471115,0.0460447,-0.00900834,-0.00541097
0.157914,0.149548,0.585103,-0.0919535,-0.0954326,0,0,0.074215,0.0717681,0.0998298,0.147494,0.00515538,0.00444687,0.135625,0.0666212,0.064463,-0.0164764,-0.00572551
0.0161666,-0.00659858,0.0214237,-0.00346564,-0.000384772,0,0,-0.000551653,-7.26854e-05,0.00613211,0.00515538,0.0300849,-0.00276145,0.00974779,0.00281804,0.000871152,-0.000680066,0.000548074
-0.0314523,-0.00554347,-0.0668213,0.0278898,0.0186298,0,0,-0.0122383,-0.0171307,-0.00177593,0.00444687,-0.00276145,0.0454409,-0.00372232,0.00335756,-0.0010356,-0.0133032,-0.00431794
0.166566,0.14265,0.616899,-0.0980808,-0.0964352,0,0,0.0749276,0.0755915,0.0975353,0.135625,0.00974779,-0.00372232,0.14271,0.0654432,0.0664579,-0.0128239,-0.00736769
0.07968,0.0685032,0.285104,-0.044817,-0.0452796,0,0,0.0341205,0.033529,0.0471115,0.0666212,0.00281804,0.00335756,0.0654432,0.0337624,0.0315642,-0.00844374,-0.00308452
0.0917674,0.0726473,0.304879,-0.0516723,-0.0503406,0,0,0.0357031,0.0360295,0.0460447,0.064463,0.000871152,-0.0010356,0.0664579,0.0315642,0.0356785,-0.00612626,-0.00389659
-0.00820155,-0.00738991,-0.0309008,-0.00420755,0.00252795,0,0,-0.00238615,0.00203457,-0.00900834,-0.0164764,-0.000680066,-0.0133032,-0.0128239,-0.00844374,-0.00612626,0.00831615,-0.000493865
-0.0146457,-0.00598394,-0.0605131,0.00958234,0.00603386,0,0,-0.00468806,-0.00736188,-0.00541097,-0.00572551,0.000548074,-0.00431794,-0.00736769,-0.00308452,-0.00389659,-0.000493865,0.00415687
