index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
407,7.98774,8.89158,7.29905,0.53707,0.684979,0,0,3.97914,2.00905,0.750862,0.299995,0.600001,0.685877,0.494831,3.99277,3.98617,0.995239,0.00130447,0.00697799,-5460.31
