index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,1.25078e+07,108129,107942,2.57971e+07,2.5763e+07,259504,259438,6.19056e+07,0,0,0,0
0,1,1.24952e+07,110440,110267,2.5773e+07,2.57389e+07,265118,265031,6.19505e+07,326.062,469.461,326.062,469.461
0,2,1.2468e+07,112353,112177,2.57407e+07,2.57066e+07,269869,269782,6.20376e+07,332.523,478.765,332.523,478.765
0,3,1.24304e+07,113630,113453,2.57032e+07,2.56691e+07,273280,273196,6.21495e+07,337.544,485.998,337.544,485.998
0,4,1.23871e+07,114164,113988,2.5664e+07,2.56299e+07,275031,274951,6.22755e+07,340.624,490.439,340.624,490.439
0,5,1.23435e+07,113937,113764,2.56264e+07,2.55924e+07,275005,274930,6.24034e+07,341.513,491.729,341.513,491.729
0,6,1.23043e+07,113028,112858,2.55938e+07,2.55598e+07,273306,273238,6.25215e+07,340.234,489.899,340.234,489.899
0,7,1.22737e+07,111586,111421,2.55688e+07,2.55348e+07,270231,270170,6.26199e+07,337.068,485.351,337.068,485.351
0,8,1.22544e+07,109809,109649,2.55528e+07,2.5519e+07,266210,266154,6.26914e+07,332.494,478.774,332.494,478.774
0,9,1.22477e+07,107910,107755,2.55464e+07,2.55127e+07,261732,261679,6.27321e+07,327.101,471.016,327.101,471.016
0,10,1.22536e+07,106089,105936,2.55493e+07,2.55158e+07,257279,257227,6.27415e+07,321.504,462.959,321.504,462.959
0,11,1.22708e+07,104513,104362,2.55603e+07,2.55268e+07,253275,253221,6.27223e+07,316.266,455.414,316.266,455.414
0,12,1.22971e+07,103310,103159,2.55773e+07,2.5544e+07,250054,249995,6.26793e+07,311.85,449.047,311.85,449.047
0,13,1.23296e+07,102561,102407,2.55983e+07,2.5565e+07,247846,247778,6.26194e+07,308.595,444.347,308.595,444.347
0,14,1.23651e+07,102301,102144,2.56207e+07,2.55875e+07,246772,246694,6.25504e+07,306.706,441.61,306.706,441.61
