time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.84423e+06,4.84423e+06,4.84423e+06,12397.5,12397.5,12397.5,22458.6,22458.6,22458.6,1.4022e+07,1.4022e+07,1.4022e+07,1.53549e+07,1.53549e+07,1.53549e+07,188492,188492,188492,318997,318997,318997,9.1945e+07,9.1945e+07,9.1945e+07,0,0,0,0,0,0
1,4.83828e+06,4.83828e+06,4.83828e+06,12660.3,12660.3,12660.3,22925.1,22925.1,22925.1,1.39896e+07,1.39896e+07,1.39896e+07,1.53225e+07,1.53225e+07,1.53225e+07,192461,192461,192461,325594,325594,325594,9.20044e+07,9.20044e+07,9.20044e+07,286.247,286.247,286.247,380.17,380.17,380.17
2,4.82457e+06,4.82457e+06,4.82457e+06,12831.4,12831.4,12831.4,23217.5,23217.5,23217.5,1.39433e+07,1.39433e+07,1.39433e+07,1.5276e+07,1.5276e+07,1.5276e+07,194963,194963,194963,329514,329514,329514,9.21127e+07,9.21127e+07,9.21127e+07,291.212,291.212,291.212,386.52,386.52,386.52
3,4.80774e+06,4.80774e+06,4.80774e+06,12867.9,12867.9,12867.9,23250.7,23250.7,23250.7,1.38954e+07,1.38954e+07,1.38954e+07,1.52276e+07,1.52276e+07,1.52276e+07,195499,195499,195499,329885,329885,329885,9.22337e+07,9.22337e+07,9.22337e+07,293.524,293.524,293.524,389.095,389.095,389.095
4,4.79272e+06,4.79272e+06,4.79272e+06,12777.6,12777.6,12777.6,23041.1,23041.1,23041.1,1.38576e+07,1.38576e+07,1.38576e+07,1.51886e+07,1.51886e+07,1.51886e+07,194161,194161,194161,326921,326921,326921,9.23388e+07,9.23388e+07,9.23388e+07,292.875,292.875,292.875,387.498,387.498,387.498
5,4.78337e+06,4.78337e+06,4.78337e+06,12600.9,12600.9,12600.9,22669.4,22669.4,22669.4,1.38378e+07,1.38378e+07,1.38378e+07,1.51669e+07,1.51669e+07,1.51669e+07,191531,191531,191531,321725,321725,321725,9.24066e+07,9.24066e+07,9.24066e+07,289.795,289.795,289.795,382.544,382.544,382.544
6,4.78161e+06,4.78161e+06,4.78161e+06,12395,12395,12395,22248.2,22248.2,22248.2,1.38387e+07,1.38387e+07,1.38387e+07,1.51653e+07,1.51653e+07,1.51653e+07,188444,188444,188444,315848,315848,315848,9.24275e+07,9.24275e+07,9.24275e+07,285.387,285.387,285.387,375.851,375.851,375.851
7,4.78724e+06,4.78724e+06,4.78724e+06,12215.2,12215.2,12215.2,21885.6,21885.6,21885.6,1.38574e+07,1.38574e+07,1.38574e+07,1.51812e+07,1.51812e+07,1.51812e+07,185719,185719,185719,310781,310781,310781,9.24043e+07,9.24043e+07,9.24043e+07,280.927,280.927,280.927,369.261,369.261,369.261
8,4.79831e+06,4.79831e+06,4.79831e+06,12102.1,12102.1,12102.1,21660.4,21660.4,21660.4,1.38874e+07,1.38874e+07,1.38874e+07,1.52083e+07,1.52083e+07,1.52083e+07,183965,183965,183965,307614,307614,307614,9.235e+07,9.235e+07,9.235e+07,277.506,277.506,277.506,364.322,364.322,364.322
9,4.81179e+06,4.81179e+06,4.81179e+06,12075.3,12075.3,12075.3,21610.3,21610.3,21610.3,1.39203e+07,1.39203e+07,1.39203e+07,1.52385e+07,1.52385e+07,1.52385e+07,183485,183485,183485,306873,306873,306873,9.22834e+07,9.22834e+07,9.22834e+07,275.815,275.815,275.815,361.996,361.996,361.996
10,4.82436e+06,4.82436e+06,4.82436e+06,12132.9,12132.9,12132.9,21731.2,21731.2,21731.2,1.39478e+07,1.39478e+07,1.39478e+07,1.52639e+07,1.52639e+07,1.52639e+07,184260,184260,184260,308503,308503,308503,9.22241e+07,9.22241e+07,9.22241e+07,276.066,276.066,276.066,362.556,362.556,362.556
11,4.83316e+06,4.83316e+06,4.83316e+06,12254,12254,12254,21982.1,21982.1,21982.1,1.39637e+07,1.39637e+07,1.39637e+07,1.52784e+07,1.52784e+07,1.52784e+07,185991,185991,185991,311942,311942,311942,9.2188e+07,9.2188e+07,9.2188e+07,278.01,278.01,278.01,365.63,365.63,365.63
