time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,396482,396482,396482,46563.4,46563.4,46563.4,45637.2,45637.2,45637.2,6.4165e+06,6.4165e+06,6.4165e+06,6.28538e+06,6.28538e+06,6.28538e+06,687032,687032,687032,686279,686279,686279,1.12145e+08,1.12145e+08,1.12145e+08,0,0,0,0,0,0
1,394905,394905,394905,47206.6,47206.6,47206.6,46282.7,46282.7,46282.7,6.37743e+06,6.37743e+06,6.37743e+06,6.24648e+06,6.24648e+06,6.24648e+06,695605,695605,695605,694929,694929,694929,1.12206e+08,1.12206e+08,1.12206e+08,560.263,560.263,560.263,1126.17,1126.17,1126.17
2,392540,392540,392540,46987.7,46987.7,46987.7,46080.6,46080.6,46080.6,6.34531e+06,6.34531e+06,6.34531e+06,6.21511e+06,6.21511e+06,6.21511e+06,692308,692308,692308,691829,691829,691829,1.12287e+08,1.12287e+08,1.12287e+08,562.298,562.298,562.298,1130.52,1130.52,1130.52
3,392727,392727,392727,46394.9,46394.9,46394.9,45506.2,45506.2,45506.2,6.33969e+06,6.33969e+06,6.33969e+06,6.21046e+06,6.21046e+06,6.21046e+06,683199,683199,683199,682757,682757,682757,1.12325e+08,1.12325e+08,1.12325e+08,556.677,556.677,556.677,1119.44,1119.44,1119.44
4,395225,395225,395225,46070,46070,46070,45177.6,45177.6,45177.6,6.3555e+06,6.3555e+06,6.3555e+06,6.22668e+06,6.22668e+06,6.22668e+06,676697,676697,676697,676026,676026,676026,1.12313e+08,1.12313e+08,1.12313e+08,549.95,549.95,549.95,1105.75,1105.75,1105.75
5,397880,397880,397880,46214.3,46214.3,46214.3,45297.8,45297.8,45297.8,6.37455e+06,6.37455e+06,6.37455e+06,6.24515e+06,6.24515e+06,6.24515e+06,676638,676638,676638,675641,675641,675641,1.12282e+08,1.12282e+08,1.12282e+08,547.353,547.353,547.353,1100.04,1100.04,1100.04
6,398888,398888,398888,46611.9,46611.9,46611.9,45672.3,45672.3,45672.3,6.38204e+06,6.38204e+06,6.38204e+06,6.25148e+06,6.25148e+06,6.25148e+06,681141,681141,681141,679999,679999,679999,1.12266e+08,1.12266e+08,1.12266e+08,549.517,549.517,549.517,1103.97,1103.97,1103.97
7,398055,398055,398055,46913.9,46913.9,46913.9,45972.3,45972.3,45972.3,6.37577e+06,6.37577e+06,6.37577e+06,6.2444e+06,6.2444e+06,6.2444e+06,685631,685631,685631,684653,684653,684653,1.12279e+08,1.12279e+08,1.12279e+08,553.497,553.497,553.497,1111.98,1111.98,1111.98
8,396533,396533,396533,46932.8,46932.8,46932.8,46010.5,46010.5,46010.5,6.36405e+06,6.36405e+06,6.36405e+06,6.23285e+06,6.23285e+06,6.23285e+06,686868,686868,686868,686221,686221,686221,1.1231e+08,1.1231e+08,1.1231e+08,555.895,555.895,555.895,1117.24,1117.24,1117.24
9,395603,395603,395603,46741.1,46741.1,46741.1,45841,45841,45841,6.35666e+06,6.35666e+06,6.35666e+06,6.22638e+06,6.22638e+06,6.22638e+06,684963,684963,684963,684534,684534,684534,1.12337e+08,1.12337e+08,1.12337e+08,555.46,555.46,555.46,1116.85,1116.85,1116.85
10,395716,395716,395716,46542.4,46542.4,46542.4,45649.2,45649.2,45649.2,6.35734e+06,6.35734e+06,6.35734e+06,6.22795e+06,6.22795e+06,6.22795e+06,682302,682302,682302,681820,681820,681820,1.12349e+08,1.12349e+08,1.12349e+08,553.398,553.398,553.398,1112.85,1112.85,1112.85
11,396432,396432,396432,46482,46482,46482,45577.2,45577.2,45577.2,6.36297e+06,6.36297e+06,6.36297e+06,6.2338e+06,6.2338e+06,6.2338e+06,681079,681079,681079,680349,680349,680349,1.12349e+08,1.12349e+08,1.12349e+08,551.731,551.731,551.731,1109.23,1109.23,1109.23
12,397014,397014,397014,46560.8,46560.8,46560.8,45637.8,45637.8,45637.8,6.36793e+06,6.36793e+06,6.36793e+06,6.23823e+06,6.23823e+06,6.23823e+06,681774,681774,681774,680817,680817,680817,1.12346e+08,1.12346e+08,1.12346e+08,551.57,551.57,551.57,1108.49,1108.49,1108.49
13,397045,397045,397045,46679.1,46679.1,46679.1,45746.3,45746.3,45746.3,6.36876e+06,6.36876e+06,6.36876e+06,6.23831e+06,6.23831e+06,6.23831e+06,683334,683334,683334,682338,682338,682338,1.12351e+08,1.12351e+08,1.12351e+08,552.599,552.599,552.599,1110.33,1110.33,1110.33
14,396632,396632,396632,46737.6,46737.6,46737.6,45809.6,45809.6,45809.6,6.36603e+06,6.36603e+06,6.36603e+06,6.2352e+06,6.2352e+06,6.2352e+06,684391,684391,684391,683541,683541,683541,1.12363e+08,1.12363e+08,1.12363e+08,553.733,553.733,553.733,1112.7,1112.7,1112.7
15,396175,396175,396175,46709.9,46709.9,46709.9,45794.9,45794.9,45794.9,6.3627e+06,6.3627e+06,6.3627e+06,6.23208e+06,6.23208e+06,6.23208e+06,684347,684347,684347,683689,683689,683689,1.12379e+08,1.12379e+08,1.12379e+08,554.131,554.131,554.131,1113.8,1113.8,1113.8
16,395991,395991,395991,46640.3,46640.3,46640.3,45735.3,45735.3,45735.3,6.36131e+06,6.36131e+06,6.36131e+06,6.23122e+06,6.23122e+06,6.23122e+06,683588,683588,683588,683014,683014,683014,1.12391e+08,1.12391e+08,1.12391e+08,553.74,553.74,553.74,1113.25,1113.25,1113.25
17,396110,396110,396110,46590.8,46590.8,46590.8,45685.7,45685.7,45685.7,6.36231e+06,6.36231e+06,6.36231e+06,6.23262e+06,6.23262e+06,6.23262e+06,682902,682902,682902,682263,682263,682263,1.12399e+08,1.12399e+08,1.12399e+08,553.097,553.097,553.097,1111.98,1111.98,1111.98
18,396342,396342,396342,46590.2,46590.2,46590.2,45677.3,45677.3,45677.3,6.36436e+06,6.36436e+06,6.36436e+06,6.23468e+06,6.23468e+06,6.23468e+06,682783,682783,682783,682007,682007,682007,1.12404e+08,1.12404e+08,1.12404e+08,552.759,552.759,552.759,1111.12,1111.12,1111.12
19,396482,396482,396482,46623.8,46623.8,46623.8,45702.6,45702.6,45702.6,6.36586e+06,6.36586e+06,6.36586e+06,6.23586e+06,6.23586e+06,6.23586e+06,683162,683162,683162,682292,682292,682292,1.12409e+08,1.12409e+08,1.12409e+08,552.892,552.892,552.892,1111.19,1111.19,1111.19
20,396460,396460,396460,46656.6,46656.6,46656.6,45732.8,45732.8,45732.8,6.36613e+06,6.36613e+06,6.36613e+06,6.23578e+06,6.23578e+06,6.23578e+06,683627,683627,683627,682765,682765,682765,1.12417e+08,1.12417e+08,1.12417e+08,553.267,553.267,553.267,1111.87,1111.87,1111.87
21,396351,396351,396351,46664.9,46664.9,46664.9,45744.9,45744.9,45744.9,6.36563e+06,6.36563e+06,6.36563e+06,6.23516e+06,6.23516e+06,6.23516e+06,683826,683826,683826,683045,683045,683045,1.12426e+08,1.12426e+08,1.12426e+08,553.549,553.549,553.549,1112.51,1112.51,1112.51
22,396278,396278,396278,46650.2,46650.2,46650.2,45736.2,45736.2,45736.2,6.36529e+06,6.36529e+06,6.36529e+06,6.23496e+06,6.23496e+06,6.23496e+06,683704,683704,683704,683003,683003,683003,1.12436e+08,1.12436e+08,1.12436e+08,553.568,553.568,553.568,1112.69,1112.69,1112.69
23,396310,396310,396310,46630.7,46630.7,46630.7,45719.9,45719.9,45719.9,6.3657e+06,6.3657e+06,6.3657e+06,6.2356e+06,6.2356e+06,6.2356e+06,683457,683457,683457,682776,682776,682776,1.12444e+08,1.12444e+08,1.12444e+08,553.398,553.398,553.398,1112.44,1112.44,1112.44
24,396425,396425,396425,46622.9,46622.9,46622.9,45710.9,45710.9,45710.9,6.36681e+06,6.36681e+06,6.36681e+06,6.23684e+06,6.23684e+06,6.23684e+06,683313,683313,683313,682590,682590,682590,1.1245e+08,1.1245e+08,1.1245e+08,553.228,553.228,553.228,1112.07,1112.07,1112.07
25,396557,396557,396557,46630.7,46630.7,46630.7,45714.7,45714.7,45714.7,6.36814e+06,6.36814e+06,6.36814e+06,6.23811e+06,6.23811e+06,6.23811e+06,683357,683357,683357,682575,682575,682575,1.12456e+08,1.12456e+08,1.12456e+08,553.191,553.191,553.191,1111.91,1111.91,1111.91
26,396655,396655,396655,46645.6,46645.6,46645.6,45726.4,45726.4,45726.4,6.36926e+06,6.36926e+06,6.36926e+06,6.23906e+06,6.23906e+06,6.23906e+06,683511,683511,683511,682698,682698,682698,1.12462e+08,1.12462e+08,1.12462e+08,553.283,553.283,553.283,1112.02,1112.02,1112.02
27,396713,396713,396713,46657,46657,46657,45737.5,45737.5,45737.5,6.37006e+06,6.37006e+06,6.37006e+06,6.23972e+06,6.23972e+06,6.23972e+06,683642,683642,683642,682842,682842,682842,1.12469e+08,1.12469e+08,1.12469e+08,553.41,553.41,553.41,1112.26,1112.26,1112.26
28,396763,396763,396763,46660.5,46660.5,46660.5,45742.9,45742.9,45742.9,6.37076e+06,6.37076e+06,6.37076e+06,6.24037e+06,6.24037e+06,6.24037e+06,683673,683673,683673,682910,682910,682910,1.12477e+08,1.12477e+08,1.12477e+08,553.478,553.478,553.478,1112.44,1112.44,1112.44
29,396837,396837,396837,46658.8,46658.8,46658.8,45743.5,45743.5,45743.5,6.37159e+06,6.37159e+06,6.37159e+06,6.24126e+06,6.24126e+06,6.24126e+06,683625,683625,683625,682891,682891,682891,1.12483e+08,1.12483e+08,1.12483e+08,553.469,553.469,553.469,1112.48,1112.48,1112.48
30,396946,396946,396946,46658.3,46658.3,46658.3,45743.7,45743.7,45743.7,6.37268e+06,6.37268e+06,6.37268e+06,6.24243e+06,6.24243e+06,6.24243e+06,683573,683573,683573,682839,682839,682839,1.1249e+08,1.1249e+08,1.1249e+08,553.425,553.425,553.425,1112.41,1112.41,1112.41
31,397075,397075,397075,46662.7,46662.7,46662.7,45747.1,45747.1,45747.1,6.37396e+06,6.37396e+06,6.37396e+06,6.24372e+06,6.24372e+06,6.24372e+06,683572,683572,683572,682817,682817,682817,1.12496e+08,1.12496e+08,1.12496e+08,553.404,553.404,553.404,1112.35,1112.35,1112.35
32,397202,397202,397202,46671.6,46671.6,46671.6,45754.2,45754.2,45754.2,6.37526e+06,6.37526e+06,6.37526e+06,6.24496e+06,6.24496e+06,6.24496e+06,683628,683628,683628,682851,682851,682851,1.12502e+08,1.12502e+08,1.12502e+08,553.431,553.431,553.431,1112.37,1112.37,1112.37
33,397317,397317,397317,46681.6,46681.6,46681.6,45763.1,45763.1,45763.1,6.37647e+06,6.37647e+06,6.37647e+06,6.24609e+06,6.24609e+06,6.24609e+06,683705,683705,683705,682920,682920,682920,1.12508e+08,1.12508e+08,1.12508e+08,553.492,553.492,553.492,1112.47,1112.47,1112.47
34,397420,397420,397420,46689.8,46689.8,46689.8,45771.3,45771.3,45771.3,6.37759e+06,6.37759e+06,6.37759e+06,6.24714e+06,6.24714e+06,6.24714e+06,683765,683765,683765,682988,682988,682988,1.12514e+08,1.12514e+08,1.12514e+08,553.552,553.552,553.552,1112.59,1112.59,1112.59
35,397521,397521,397521,46695.6,46695.6,46695.6,45777.9,45777.9,45777.9,6.37867e+06,6.37867e+06,6.37867e+06,6.2482e+06,6.2482e+06,6.2482e+06,683795,683795,683795,683034,683034,683034,1.1252e+08,1.1252e+08,1.1252e+08,553.591,553.591,553.591,1112.69,1112.69,1112.69
36,397628,397628,397628,46700.5,46700.5,46700.5,45783.5,45783.5,45783.5,6.37978e+06,6.37978e+06,6.37978e+06,6.24932e+06,6.24932e+06,6.24932e+06,683813,683813,683813,683061,683061,683061,1.12527e+08,1.12527e+08,1.12527e+08,553.612,553.612,553.612,1112.75,1112.75,1112.75
