index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,1.44137e+06,12851.1,14793.1,9.58713e+06,1.05144e+07,123417,129986,1.04884e+08,0,0,0,0
0,1,1.44182e+06,13133.7,15108.2,9.57537e+06,1.05027e+07,125979,132673,1.04902e+08,109.048,113.077,109.048,113.077
0,2,1.44022e+06,13337.4,15337.8,9.55709e+06,1.04844e+07,127821,134552,1.04944e+08,111.003,115.073,111.003,115.073
0,3,1.43742e+06,13440.7,15446.2,9.53563e+06,1.04626e+07,128773,135441,1.04997e+08,112.237,116.28,112.237,116.28
0,4,1.43428e+06,13446.4,15437.3,9.51433e+06,1.04406e+07,128827,135344,1.05052e+08,112.673,116.617,112.673,116.617
0,5,1.43157e+06,13371.7,15333,9.49604e+06,1.04212e+07,128115,134422,1.05103e+08,112.371,116.163,112.371,116.163
0,6,1.42983e+06,13243,15167.2,9.48273e+06,1.04063e+07,126865,132950,1.05145e+08,111.495,115.112,111.495,115.112
0,7,1.42935e+06,13090.1,14977.5,9.4753e+06,1.03969e+07,125344,131241,1.05174e+08,110.267,113.723,110.267,113.723
0,8,1.43018e+06,12940.1,14797.9,9.47365e+06,1.03932e+07,123811,129587,1.05191e+08,108.921,112.262,108.921,112.262
0,9,1.43214e+06,12814.5,14654.6,9.47688e+06,1.03943e+07,122473,128217,1.05197e+08,107.662,110.955,107.662,110.955
0,10,1.43493e+06,12726.9,14563.4,9.48357e+06,1.03992e+07,121473,127278,1.05193e+08,106.645,109.965,106.645,109.965
0,11,1.43816e+06,12683.3,14530.5,9.49206e+06,1.04064e+07,120880,126832,1.05184e+08,105.96,109.38,105.96,109.38
0,12,1.44144e+06,12682.8,14553,9.50072e+06,1.04143e+07,120701,126865,1.05173e+08,105.639,109.22,105.639,109.22
0,13,1.44441e+06,12719.3,14621.3,9.50815e+06,1.04216e+07,120886,127302,1.05163e+08,105.66,109.444,105.66,109.444
0,14,1.44682e+06,12782.6,14720.8,9.51334e+06,1.04274e+07,121351,128026,1.05157e+08,105.964,109.967,105.964,109.967
0,15,1.44849e+06,12860.7,14834.6,9.51573e+06,1.04309e+07,121986,128897,1.05157e+08,106.464,110.677,106.464,110.677
0,16,1.44939e+06,12941.3,14945.9,9.51526e+06,1.0432e+07,122679,129772,1.05162e+08,107.061,111.448,107.061,111.448
0,17,1.44958e+06,13013.3,15039.9,9.51228e+06,1.04308e+07,123323,130524,1.05173e+08,107.657,112.164,107.657,112.164
0,18,1.44921e+06,13068.6,15106.1,9.50749e+06,1.04278e+07,123835,131059,1.05189e+08,108.171,112.728,108.171,112.728
0,19,1.44848e+06,13102.4,15139.2,9.50175e+06,1.04237e+07,124163,131327,1.05207e+08,108.541,113.079,108.541,113.079
0,20,1.44762e+06,13113.8,15139.3,9.49599e+06,1.04192e+07,124287,131321,1.05227e+08,108.738,113.192,105.899,118.933
0,21,1.44683e+06,13105,15111,9.49099e+06,1.0415e+07,124221,131077,1.05246e+08,108.76,113.08,126.496,120.068
0,22,1.44627e+06,13080.8,15062.7,9.48738e+06,1.04117e+07,124002,130658,1.05263e+08,108.631,112.789,106.531,130.41
