index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
853,0.862605,3.69114,8.78169,1.1286,0.961705,0,0,4.20222,4.80825,5.98701,0.0204033,0.61043,0.284739,0.789275,-1.07184,2.74424,0.189456,0.0207709,0.0108931,-4506.96
