time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,900485,900485,900485,19528.9,19528.9,19528.9,18110.9,18110.9,18110.9,8.32996e+06,8.32996e+06,8.32996e+06,7.96337e+06,7.96337e+06,7.96337e+06,237691,237691,237691,229923,229923,229923,1.09009e+08,1.09009e+08,1.09009e+08,0,0,0,0,0,0
1,900086,900086,900086,19921.4,19921.4,19921.4,18474.9,18474.9,18474.9,8.30874e+06,8.30874e+06,8.30874e+06,7.94223e+06,7.94223e+06,7.94223e+06,242149,242149,242149,234268,234268,234268,1.09043e+08,1.09043e+08,1.09043e+08,309.573,309.573,309.573,149.044,149.044,149.044
2,897297,897297,897297,20129.9,20129.9,20129.9,18674.7,18674.7,18674.7,8.2788e+06,8.2788e+06,8.2788e+06,7.91257e+06,7.91257e+06,7.91257e+06,244404,244404,244404,236560,236560,236560,1.09109e+08,1.09109e+08,1.09109e+08,314.045,314.045,314.045,151.24,151.24,151.24
3,893945,893945,893945,20095.8,20095.8,20095.8,18655.5,18655.5,18655.5,8.24944e+06,8.24944e+06,8.24944e+06,7.88391e+06,7.88391e+06,7.88391e+06,243940,243940,243940,236289,236289,236289,1.0918e+08,1.0918e+08,1.0918e+08,315.214,315.214,315.214,151.896,151.896,151.896
4,891689,891689,891689,19872.2,19872.2,19872.2,18462.9,18462.9,18462.9,8.22871e+06,8.22871e+06,8.22871e+06,7.86436e+06,7.86436e+06,7.86436e+06,241226,241226,241226,233850,233850,233850,1.09236e+08,1.09236e+08,1.09236e+08,313.07,313.07,313.07,150.984,150.984,150.984
5,891523,891523,891523,19565.1,19565.1,19565.1,18189.6,18189.6,18189.6,8.22108e+06,8.22108e+06,8.22108e+06,7.85824e+06,7.85824e+06,7.85824e+06,237406,237406,237406,230274,230274,230274,1.09267e+08,1.09267e+08,1.09267e+08,308.717,308.717,308.717,148.991,148.991,148.991
6,893586,893586,893586,19288.3,19288.3,19288.3,17936.1,17936.1,17936.1,8.22654e+06,8.22654e+06,8.22654e+06,7.86521e+06,7.86521e+06,7.86521e+06,233799,233799,233799,226779,226779,226779,1.09269e+08,1.09269e+08,1.09269e+08,303.81,303.81,303.81,146.669,146.669,146.669
7,897282,897282,897282,19126.8,19126.8,19126.8,17778.5,17778.5,17778.5,8.24134e+06,8.24134e+06,8.24134e+06,7.88119e+06,7.88119e+06,7.88119e+06,231446,231446,231446,224352,224352,224352,1.09248e+08,1.09248e+08,1.09248e+08,299.911,299.911,299.911,144.743,144.743,144.743
8,901570,901570,901570,19119.6,19119.6,19119.6,17753.4,17753.4,17753.4,8.25967e+06,8.25967e+06,8.25967e+06,7.90004e+06,7.90004e+06,7.90004e+06,230878,230878,230878,223528,223528,223528,1.09217e+08,1.09217e+08,1.09217e+08,298.044,298.044,298.044,143.707,143.707,143.707
9,905315,905315,905315,19257.1,19257.1,19257.1,17854.8,17854.8,17854.8,8.27553e+06,8.27553e+06,8.27553e+06,7.91556e+06,7.91556e+06,7.91556e+06,232061,232061,232061,224327,224327,224327,1.09188e+08,1.09188e+08,1.09188e+08,298.521,298.521,298.521,143.735,143.735,143.735
10,907625,907625,907625,19489.2,19489.2,19489.2,18042.3,18042.3,18042.3,8.28437e+06,8.28437e+06,8.28437e+06,7.92321e+06,7.92321e+06,7.92321e+06,234475,234475,234475,226324,226324,226324,1.09173e+08,1.09173e+08,1.09173e+08,300.963,300.963,300.963,144.685,144.685,144.685
11,908088,908088,908088,19741.6,19741.6,19741.6,18253.7,18253.7,18253.7,8.28425e+06,8.28425e+06,8.28425e+06,7.9213e+06,7.9213e+06,7.9213e+06,237285,237285,237285,228800,228800,228800,1.09178e+08,1.09178e+08,1.09178e+08,304.463,304.463,304.463,146.178,146.178,146.178
12,906870,906870,906870,19938.2,19938.2,19938.2,18425,18425,18425,8.27614e+06,8.27614e+06,8.27614e+06,7.91119e+06,7.91119e+06,7.91119e+06,239596,239596,239596,230959,230959,230959,1.09201e+08,1.09201e+08,1.09201e+08,307.871,307.871,307.871,147.71,147.71,147.71
13,904619,904619,904619,20025.2,20025.2,20025.2,18509.8,18509.8,18509.8,8.26339e+06,8.26339e+06,8.26339e+06,7.89671e+06,7.89671e+06,7.89671e+06,240735,240735,240735,232179,232179,232179,1.09237e+08,1.09237e+08,1.09237e+08,310.148,310.148,310.148,148.816,148.816,148.816
14,902219,902219,902219,19988.1,19988.1,19988.1,18493.7,18493.7,18493.7,8.25042e+06,8.25042e+06,8.25042e+06,7.88272e+06,7.88272e+06,7.88272e+06,240460,240460,240460,232194,232194,232194,1.09275e+08,1.09275e+08,1.09275e+08,310.691,310.691,310.691,149.207,149.207,149.207
15,900485,900485,900485,19853,19853,19853,18395.8,18395.8,18395.8,8.24122e+06,8.24122e+06,8.24122e+06,7.87342e+06,7.87342e+06,7.87342e+06,239003,239003,239003,231152,231152,231152,1.09307e+08,1.09307e+08,1.09307e+08,309.508,309.508,309.508,148.849,148.849,148.849
16,899918,899918,899918,19673.2,19673.2,19673.2,18258.1,18258.1,18258.1,8.23815e+06,8.23815e+06,8.23815e+06,7.87114e+06,7.87114e+06,7.87114e+06,236940,236940,236940,229512,229512,229512,1.09325e+08,1.09325e+08,1.09325e+08,307.151,307.151,307.151,147.951,147.951,147.951
17,900600,900600,900600,19508,19508,19508,18128.4,18128.4,18128.4,8.24142e+06,8.24142e+06,8.24142e+06,7.87586e+06,7.87586e+06,7.87586e+06,234954,234954,234954,227849,227849,227849,1.09329e+08,1.09329e+08,1.09329e+08,304.461,304.461,304.461,146.859,146.859,146.859
18,902231,902231,902231,19404.2,19404.2,19404.2,18045.1,18045.1,18045.1,8.24938e+06,8.24938e+06,8.24938e+06,7.88552e+06,7.88552e+06,7.88552e+06,233612,233612,233612,226659,226659,226659,1.09322e+08,1.09322e+08,1.09322e+08,302.269,302.269,302.269,145.925,145.925,145.925
19,904268,904268,904268,19384.5,19384.5,19384.5,18027.2,18027.2,18027.2,8.25921e+06,8.25921e+06,8.25921e+06,7.89692e+06,7.89692e+06,7.89692e+06,233223,233223,233223,226229,226229,226229,1.09308e+08,1.09308e+08,1.09308e+08,301.148,301.148,301.148,145.405,145.405,145.405
20,906116,906116,906116,19445.4,19445.4,19445.4,18072.2,18072.2,18072.2,8.26796e+06,8.26796e+06,8.26796e+06,7.90674e+06,7.90674e+06,7.90674e+06,233787,233787,233787,226585,226585,226585,1.09295e+08,1.09295e+08,1.09295e+08,301.293,301.293,301.293,145.397,145.397,145.397
21,907302,907302,907302,19560.8,19560.8,19560.8,18159.4,18159.4,18159.4,8.27337e+06,8.27337e+06,8.27337e+06,7.91254e+06,7.91254e+06,7.91254e+06,235036,235036,235036,227520,227520,227520,1.09289e+08,1.09289e+08,1.09289e+08,302.519,302.519,302.519,145.836,145.836,145.836
22,907601,907601,907601,19691.4,19691.4,19691.4,18257.5,18257.5,18257.5,8.27449e+06,8.27449e+06,8.27449e+06,7.91332e+06,7.91332e+06,7.91332e+06,236530,236530,236530,228676,228676,228676,1.09293e+08,1.09293e+08,1.09293e+08,304.352,304.352,304.352,146.535,146.535,146.535
23,907085,907085,907085,19797.4,19797.4,19797.4,18335.2,18335.2,18335.2,8.2718e+06,8.2718e+06,8.2718e+06,7.90971e+06,7.90971e+06,7.90971e+06,237800,237800,237800,229669,229669,229669,1.09306e+08,1.09306e+08,1.09306e+08,306.187,306.187,306.187,147.246,147.246,147.246
24,906065,906065,906065,19850.2,19850.2,19850.2,18370.6,18370.6,18370.6,8.26694e+06,8.26694e+06,8.26694e+06,7.9036e+06,7.9036e+06,7.9036e+06,238490,238490,238490,230204,230204,230204,1.09325e+08,1.09325e+08,1.09325e+08,307.477,307.477,307.477,147.745,147.745,147.745
25,904976,904976,904976,19840.5,19840.5,19840.5,18357.4,18357.4,18357.4,8.26205e+06,8.26205e+06,8.26205e+06,7.89745e+06,7.89745e+06,7.89745e+06,238457,238457,238457,230161,230161,230161,1.09346e+08,1.09346e+08,1.09346e+08,307.896,307.896,307.896,147.899,147.899,147.899
26,904222,904222,904222,19779.2,19779.2,19779.2,18305.4,18305.4,18305.4,8.25907e+06,8.25907e+06,8.25907e+06,7.89346e+06,7.89346e+06,7.89346e+06,237796,237796,237796,229618,229618,229618,1.09364e+08,1.09364e+08,1.09364e+08,307.418,307.418,307.418,147.696,147.696,147.696
27,904062,904062,904062,19691.4,19691.4,19691.4,18235.5,18235.5,18235.5,8.25913e+06,8.25913e+06,8.25913e+06,7.89294e+06,7.89294e+06,7.89294e+06,236779,236779,236779,228799,228799,228799,1.09375e+08,1.09375e+08,1.09375e+08,306.294,306.294,306.294,147.24,147.24,147.24
28,904546,904546,904546,19607.1,19607.1,19607.1,18171.5,18171.5,18171.5,8.26232e+06,8.26232e+06,8.26232e+06,7.89601e+06,7.89601e+06,7.89601e+06,235751,235751,235751,227989,227989,227989,1.09379e+08,1.09379e+08,1.09379e+08,304.937,304.937,304.937,146.701,146.701,146.701
29,905526,905526,905526,19550.9,19550.9,19550.9,18132.9,18132.9,18132.9,8.26776e+06,8.26776e+06,8.26776e+06,7.90173e+06,7.90173e+06,7.90173e+06,235016,235016,235016,227435,227435,227435,1.09377e+08,1.09377e+08,1.09377e+08,303.775,303.775,303.775,146.253,146.253,146.253
30,906726,906726,906726,19536.4,19536.4,19536.4,18129.2,18129.2,18129.2,8.27402e+06,8.27402e+06,8.27402e+06,7.90852e+06,7.90852e+06,7.90852e+06,234750,234750,234750,227281,227281,227281,1.09372e+08,1.09372e+08,1.09372e+08,303.126,303.126,303.126,146.026,146.026,146.026
31,907837,907837,907837,19563.3,19563.3,19563.3,18158.8,18158.8,18158.8,8.27955e+06,8.27955e+06,8.27955e+06,7.91467e+06,7.91467e+06,7.91467e+06,234977,234977,234977,227534,227534,227534,1.09367e+08,1.09367e+08,1.09367e+08,303.117,303.117,303.117,146.067,146.067,146.067
32,908610,908610,908610,19619.4,19619.4,19619.4,18210.3,18210.3,18210.3,8.28322e+06,8.28322e+06,8.28322e+06,7.91886e+06,7.91886e+06,7.91886e+06,235573,235573,235573,228084,228084,228084,1.09366e+08,1.09366e+08,1.09366e+08,303.676,303.676,303.676,146.338,146.338,146.338
33,908922,908922,908922,19685.5,19685.5,19685.5,18267,18267,18267,8.28452e+06,8.28452e+06,8.28452e+06,7.9205e+06,7.9205e+06,7.9205e+06,236324,236324,236324,228740,228740,228740,1.0937e+08,1.0937e+08,1.0937e+08,304.577,304.577,304.577,146.74,146.74,146.74
34,908800,908800,908800,19741.7,19741.7,19741.7,18312.5,18312.5,18312.5,8.28374e+06,8.28374e+06,8.28374e+06,7.91982e+06,7.91982e+06,7.91982e+06,236996,236996,236996,229301,229301,229301,1.09379e+08,1.09379e+08,1.09379e+08,305.522,305.522,305.522,147.143,147.143,147.143
35,908394,908394,908394,19773.5,19773.5,19773.5,18335.1,18335.1,18335.1,8.28171e+06,8.28171e+06,8.28171e+06,7.91769e+06,7.91769e+06,7.91769e+06,237405,237405,237405,229614,229614,229614,1.09391e+08,1.09391e+08,1.09391e+08,306.233,306.233,306.233,147.429,147.429,147.429
36,907921,907921,907921,19775.4,19775.4,19775.4,18331.4,18331.4,18331.4,8.27958e+06,8.27958e+06,8.27958e+06,7.9153e+06,7.9153e+06,7.9153e+06,237471,237471,237471,229618,229618,229618,1.09405e+08,1.09405e+08,1.09405e+08,306.538,306.538,306.538,147.529,147.529,147.529
37,907587,907587,907587,19751.9,19751.9,19751.9,18306.4,18306.4,18306.4,8.27834e+06,8.27834e+06,8.27834e+06,7.91375e+06,7.91375e+06,7.91375e+06,237228,237228,237228,229352,229352,229352,1.09417e+08,1.09417e+08,1.09417e+08,306.41,306.41,306.41,147.438,147.438,147.438
