index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
296,3.69983,3.00036,8.8062,0.382177,0.581866,0,0,3.79892,2.00637,1.81141,0.0897486,0.600061,0.979729,0.182286,-2.85693,3.99433,0.418912,0.00276787,0.00656619,-5520.8
