time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,269165,269165,269165,7420.22,7420.22,7420.22,7185.49,7185.49,7185.49,4.05152e+06,4.05152e+06,4.05152e+06,3.98862e+06,3.98862e+06,3.98862e+06,170178,170178,170178,167218,167218,167218,1.18047e+08,1.18047e+08,1.18047e+08,0,0,0,0,0,0
1,270367,270367,270367,7588.11,7588.11,7588.11,7348.27,7348.27,7348.27,4.03686e+06,4.03686e+06,4.03686e+06,3.97397e+06,3.97397e+06,3.97397e+06,173123,173123,173123,170123,170123,170123,1.18069e+08,1.18069e+08,1.18069e+08,168.348,168.348,168.348,154.425,154.425,154.425
2,270445,270445,270445,7667.77,7667.77,7667.77,7426.53,7426.53,7426.53,4.01792e+06,4.01792e+06,4.01792e+06,3.95512e+06,3.95512e+06,3.95512e+06,173963,173963,173963,170984,170984,170984,1.18114e+08,1.18114e+08,1.18114e+08,170.303,170.303,170.303,156.238,156.238,156.238
3,270433,270433,270433,7638.82,7638.82,7638.82,7400.44,7400.44,7400.44,4.00336e+06,4.00336e+06,4.00336e+06,3.94075e+06,3.94075e+06,3.94075e+06,172631,172631,172631,169723,169723,169723,1.18154e+08,1.18154e+08,1.18154e+08,170.05,170.05,170.05,156.045,156.045,156.045
4,271029,271029,271029,7552.46,7552.46,7552.46,7318.63,7318.63,7318.63,3.99844e+06,3.99844e+06,3.99844e+06,3.93609e+06,3.93609e+06,3.93609e+06,170123,170123,170123,167295,167295,167295,1.18177e+08,1.18177e+08,1.18177e+08,168.085,168.085,168.085,154.283,154.283,154.283
5,272374,272374,272374,7473.13,7473.13,7473.13,7242.45,7242.45,7242.45,4.00322e+06,4.00322e+06,4.00322e+06,3.94113e+06,3.94113e+06,3.94113e+06,167780,167780,167780,164995,164995,164995,1.18179e+08,1.18179e+08,1.18179e+08,165.625,165.625,165.625,152.045,152.045,152.045
6,274137,274137,274137,7446.06,7446.06,7446.06,7215.16,7215.16,7215.16,4.01362e+06,4.01362e+06,4.01362e+06,3.9517e+06,3.9517e+06,3.9517e+06,166603,166603,166603,163800,163800,163800,1.18167e+08,1.18167e+08,1.18167e+08,163.867,163.867,163.867,150.416,150.416,150.416
7,275772,275772,275772,7483.31,7483.31,7483.31,7248.57,7248.57,7248.57,4.02392e+06,4.02392e+06,4.02392e+06,3.96201e+06,3.96201e+06,3.96201e+06,166909,166909,166909,164031,164031,164031,1.18153e+08,1.18153e+08,1.18153e+08,163.467,163.467,163.467,149.999,149.999,149.999
8,276804,276804,276804,7565.76,7565.76,7565.76,7324.98,7324.98,7324.98,4.02944e+06,4.02944e+06,4.02944e+06,3.96738e+06,3.96738e+06,3.96738e+06,168334,168334,168334,165353,165353,165353,1.18147e+08,1.18147e+08,1.18147e+08,164.388,164.388,164.388,150.774,150.774,150.774
9,277039,277039,277039,7655.81,7655.81,7655.81,7409.17,7409.17,7409.17,4.02837e+06,4.02837e+06,4.02837e+06,3.96604e+06,3.96604e+06,3.96604e+06,170089,170089,170089,167018,167018,167018,1.18154e+08,1.18154e+08,1.18154e+08,166.035,166.035,166.035,152.219,152.219,152.219
10,276626,276626,276626,7716.12,7716.12,7716.12,7466.07,7466.07,7466.07,4.02214e+06,4.02214e+06,4.02214e+06,3.95952e+06,3.95952e+06,3.95952e+06,171344,171344,171344,168233,168233,168233,1.18174e+08,1.18174e+08,1.18174e+08,167.577,167.577,167.577,153.596,153.596,153.596
11,275952,275952,275952,7727.1,7727.1,7727.1,7477.25,7477.25,7477.25,4.01431e+06,4.01431e+06,4.01431e+06,3.95147e+06,3.95147e+06,3.95147e+06,171613,171613,171613,168524,168524,168524,1.18198e+08,1.18198e+08,1.18198e+08,168.344,168.344,168.344,154.304,154.304,154.304
12,275432,275432,275432,7694.27,7694.27,7694.27,7447.7,7447.7,7447.7,4.00858e+06,4.00858e+06,4.00858e+06,3.94565e+06,3.94565e+06,3.94565e+06,170940,170940,170940,167924,167924,167924,1.18221e+08,1.18221e+08,1.18221e+08,168.12,168.12,168.12,154.139,154.139,154.139
13,275319,275319,275319,7641.74,7641.74,7641.74,7399.79,7399.79,7399.79,4.00707e+06,4.00707e+06,4.00707e+06,3.94419e+06,3.94419e+06,3.94419e+06,169796,169796,169796,166867,166867,166867,1.18235e+08,1.18235e+08,1.18235e+08,167.178,167.178,167.178,153.336,153.336,153.336
14,275623,275623,275623,7597.62,7597.62,7597.62,7359.66,7359.66,7359.66,4.00962e+06,4.00962e+06,4.00962e+06,3.94691e+06,3.94691e+06,3.94691e+06,168776,168776,168776,165918,165918,165918,1.1824e+08,1.1824e+08,1.1824e+08,166.071,166.071,166.071,152.377,152.377,152.377
15,276155,276155,276155,7580.8,7580.8,7580.8,7344.85,7344.85,7344.85,4.01432e+06,4.01432e+06,4.01432e+06,3.95181e+06,3.95181e+06,3.95181e+06,168314,168314,168314,165487,165487,165487,1.18239e+08,1.18239e+08,1.18239e+08,165.323,165.323,165.323,151.727,151.727,151.727
16,276650,276650,276650,7594.71,7594.71,7594.71,7358.43,7358.43,7358.43,4.0186e+06,4.0186e+06,4.0186e+06,3.95626e+06,3.95626e+06,3.95626e+06,168524,168524,168524,165685,165685,165685,1.18238e+08,1.18238e+08,1.18238e+08,165.209,165.209,165.209,151.628,151.628,151.628
17,276893,276893,276893,7628.68,7628.68,7628.68,7390.29,7390.29,7390.29,4.02053e+06,4.02053e+06,4.02053e+06,3.95829e+06,3.95829e+06,3.95829e+06,169209,169209,169209,166328,166328,166328,1.18241e+08,1.18241e+08,1.18241e+08,165.677,165.677,165.677,152.04,152.04,152.04
18,276810,276810,276810,7664.74,7664.74,7664.74,7423.6,7423.6,7423.6,4.01953e+06,4.01953e+06,4.01953e+06,3.9573e+06,3.9573e+06,3.9573e+06,169996,169996,169996,167063,167063,167063,1.18251e+08,1.18251e+08,1.18251e+08,166.434,166.434,166.434,152.702,152.702,152.702
19,276481,276481,276481,7686.61,7686.61,7686.61,7443.25,7443.25,7443.25,4.01642e+06,4.01642e+06,4.01642e+06,3.95414e+06,3.95414e+06,3.95414e+06,170522,170522,170522,167548,167548,167548,1.18265e+08,1.18265e+08,1.18265e+08,167.101,167.101,167.101,153.282,153.282,153.282
20,276082,276082,276082,7686.87,7686.87,7686.87,7442.52,7442.52,7442.52,4.01287e+06,4.01287e+06,4.01287e+06,3.95051e+06,3.95051e+06,3.95051e+06,170600,170600,170600,167607,167607,167607,1.18281e+08,1.18281e+08,1.18281e+08,167.401,167.401,167.401,153.533,153.533,153.533
21,275789,275789,275789,7669.04,7669.04,7669.04,7424.96,7424.96,7424.96,4.01047e+06,4.01047e+06,4.01047e+06,3.94803e+06,3.94803e+06,3.94803e+06,170274,170274,170274,167286,167286,167286,1.18296e+08,1.18296e+08,1.18296e+08,167.264,167.264,167.264,153.399,153.399,153.399
22,275698,275698,275698,7644.1,7644.1,7644.1,7401.08,7401.08,7401.08,4.01004e+06,4.01004e+06,4.01004e+06,3.94756e+06,3.94756e+06,3.94756e+06,169764,169764,169764,166794,166794,166794,1.18306e+08,1.18306e+08,1.18306e+08,166.83,166.83,166.83,153.005,153.005,153.005
23,275801,275801,275801,7624.22,7624.22,7624.22,7382.35,7382.35,7382.35,4.01141e+06,4.01141e+06,4.01141e+06,3.9489e+06,3.9489e+06,3.9489e+06,169331,169331,169331,166381,166381,166381,1.18313e+08,1.18313e+08,1.18313e+08,166.346,166.346,166.346,152.572,152.572,152.572
24,276004,276004,276004,7617.11,7617.11,7617.11,7375.96,7375.96,7375.96,4.01363e+06,4.01363e+06,4.01363e+06,3.95112e+06,3.95112e+06,3.95112e+06,169156,169156,169156,166219,166219,166219,1.18317e+08,1.18317e+08,1.18317e+08,166.039,166.039,166.039,152.301,152.301,152.301
25,276185,276185,276185,7623.46,7623.46,7623.46,7382.42,7382.42,7382.42,4.01556e+06,4.01556e+06,4.01556e+06,3.95306e+06,3.95306e+06,3.95306e+06,169273,169273,169273,166340,166340,166340,1.18322e+08,1.18322e+08,1.18322e+08,166.015,166.015,166.015,152.286,152.286,152.286
26,276255,276255,276255,7637.85,7637.85,7637.85,7396.49,7396.49,7396.49,4.0164e+06,4.0164e+06,4.0164e+06,3.95391e+06,3.95391e+06,3.95391e+06,169581,169581,169581,166645,166645,166645,1.18328e+08,1.18328e+08,1.18328e+08,166.237,166.237,166.237,152.493,152.493,152.493
27,276189,276189,276189,7652.15,7652.15,7652.15,7410.36,7410.36,7410.36,4.01596e+06,4.01596e+06,4.01596e+06,3.95348e+06,3.95348e+06,3.95348e+06,169910,169910,169910,166968,166968,166968,1.18337e+08,1.18337e+08,1.18337e+08,166.564,166.564,166.564,152.794,152.794,152.794
28,276031,276031,276031,7659.57,7659.57,7659.57,7417.57,7417.57,7417.57,4.01471e+06,4.01471e+06,4.01471e+06,3.95224e+06,3.95224e+06,3.95224e+06,170108,170108,170108,167163,167163,167163,1.18348e+08,1.18348e+08,1.18348e+08,166.831,166.831,166.831,153.039,153.039,153.039
29,275859,275859,275859,7657.54,7657.54,7657.54,7415.69,7415.69,7415.69,4.01339e+06,4.01339e+06,4.01339e+06,3.95094e+06,3.95094e+06,3.95094e+06,170106,170106,170106,167163,167163,167163,1.1836e+08,1.1836e+08,1.1836e+08,166.927,166.927,166.927,153.128,153.128,153.128
30,275749,275749,275749,7648.2,7648.2,7648.2,7406.74,7406.74,7406.74,4.01271e+06,4.01271e+06,4.01271e+06,3.95027e+06,3.95027e+06,3.95027e+06,169937,169937,169937,166999,166999,166999,1.1837e+08,1.1837e+08,1.1837e+08,166.835,166.835,166.835,153.046,153.046,153.046
31,275738,275738,275738,7636.65,7636.65,7636.65,7395.61,7395.61,7395.61,4.01296e+06,4.01296e+06,4.01296e+06,3.95054e+06,3.95054e+06,3.95054e+06,169703,169703,169703,166770,166770,166770,1.18379e+08,1.18379e+08,1.18379e+08,166.626,166.626,166.626,152.855,152.855,152.855
32,275816,275816,275816,7628.14,7628.14,7628.14,7387.29,7387.29,7387.29,4.01403e+06,4.01403e+06,4.01403e+06,3.95163e+06,3.95163e+06,3.95163e+06,169519,169519,169519,166587,166587,166587,1.18386e+08,1.18386e+08,1.18386e+08,166.412,166.412,166.412,152.659,152.659,152.659
33,275938,275938,275938,7625.72,7625.72,7625.72,7384.73,7384.73,7384.73,4.01547e+06,4.01547e+06,4.01547e+06,3.95307e+06,3.95307e+06,3.95307e+06,169459,169459,169459,166521,166521,166521,1.18391e+08,1.18391e+08,1.18391e+08,166.289,166.289,166.289,152.541,152.541,152.541
34,276048,276048,276048,7629.26,7629.26,7629.26,7387.83,7387.83,7387.83,4.01677e+06,4.01677e+06,4.01677e+06,3.95435e+06,3.95435e+06,3.95435e+06,169526,169526,169526,166580,166580,166580,1.18397e+08,1.18397e+08,1.18397e+08,166.295,166.295,166.295,152.541,152.541,152.541
35,276109,276109,276109,7636.01,7636.01,7636.01,7394.05,7394.05,7394.05,4.01758e+06,4.01758e+06,4.01758e+06,3.95513e+06,3.95513e+06,3.95513e+06,169671,169671,169671,166715,166715,166715,1.18404e+08,1.18404e+08,1.18404e+08,166.405,166.405,166.405,152.635,152.635,152.635
36,276115,276115,276115,7642.31,7642.31,7642.31,7399.93,7399.93,7399.93,4.01787e+06,4.01787e+06,4.01787e+06,3.95538e+06,3.95538e+06,3.95538e+06,169814,169814,169814,166851,166851,166851,1.18412e+08,1.18412e+08,1.18412e+08,166.553,166.553,166.553,152.765,152.765,152.765
37,276086,276086,276086,7645.29,7645.29,7645.29,7402.77,7402.77,7402.77,4.01785e+06,4.01785e+06,4.01785e+06,3.95533e+06,3.95533e+06,3.95533e+06,169891,169891,169891,166928,166928,166928,1.1842e+08,1.1842e+08,1.1842e+08,166.665,166.665,166.665,152.866,152.866,152.866
38,276058,276058,276058,7644.1,7644.1,7644.1,7401.74,7401.74,7401.74,4.01786e+06,4.01786e+06,4.01786e+06,3.95531e+06,3.95531e+06,3.95531e+06,169879,169879,169879,166920,166920,166920,1.18429e+08,1.18429e+08,1.18429e+08,166.696,166.696,166.696,152.897,152.897,152.897
39,276062,276062,276062,7639.92,7639.92,7639.92,7397.94,7397.94,7397.94,4.01818e+06,4.01818e+06,4.01818e+06,3.95562e+06,3.95562e+06,3.95562e+06,169797,169797,169797,166846,166846,166846,1.18437e+08,1.18437e+08,1.18437e+08,166.646,166.646,166.646,152.856,152.856,152.856
