time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,445184,445184,445184,6974.05,6974.05,6974.05,7558.27,7558.27,7558.27,5.08927e+06,5.08927e+06,5.08927e+06,5.27673e+06,5.27673e+06,5.27673e+06,138299,138299,138299,144945,144945,144945,1.15599e+08,1.15599e+08,1.15599e+08,0,0,0,0,0,0
1,446141,446141,446141,7136.12,7136.12,7136.12,7735.69,7735.69,7735.69,5.07427e+06,5.07427e+06,5.07427e+06,5.26169e+06,5.26169e+06,5.26169e+06,141080,141080,141080,147838,147838,147838,1.15623e+08,1.15623e+08,1.15623e+08,161.752,161.752,161.752,183.1,183.1,183.1
2,445683,445683,445683,7227.57,7227.57,7227.57,7832.26,7832.26,7832.26,5.05282e+06,5.05282e+06,5.05282e+06,5.24008e+06,5.24008e+06,5.24008e+06,142396,142396,142396,149151,149151,149151,1.15672e+08,1.15672e+08,1.15672e+08,164.22,164.22,164.22,185.843,185.843,185.843
3,444897,444897,444897,7220.17,7220.17,7220.17,7819.29,7819.29,7819.29,5.03292e+06,5.03292e+06,5.03292e+06,5.2198e+06,5.2198e+06,5.2198e+06,141918,141918,141918,148545,148545,148545,1.15723e+08,1.15723e+08,1.15723e+08,164.721,164.721,164.721,186.301,186.301,186.301
4,444729,444729,444729,7139.85,7139.85,7139.85,7726.47,7726.47,7726.47,5.02103e+06,5.02103e+06,5.02103e+06,5.2073e+06,5.2073e+06,5.2073e+06,140064,140064,140064,146493,146493,146493,1.1576e+08,1.1576e+08,1.1576e+08,163.318,163.318,163.318,184.576,184.576,184.576
5,445651,445651,445651,7034.76,7034.76,7034.76,7608.36,7608.36,7608.36,5.01984e+06,5.01984e+06,5.01984e+06,5.20538e+06,5.20538e+06,5.20538e+06,137702,137702,137702,143955,143955,143955,1.15776e+08,1.15776e+08,1.15776e+08,160.801,160.801,160.801,181.615,181.615,181.615
6,447594,447594,447594,6952.3,6952.3,6952.3,7518.26,7518.26,7518.26,5.02789e+06,5.02789e+06,5.02789e+06,5.21272e+06,5.21272e+06,5.21272e+06,135738,135738,135738,141908,141908,141908,1.15772e+08,1.15772e+08,1.15772e+08,158.238,158.238,158.238,178.679,178.679,178.679
7,450073,450073,450073,6922.86,6922.86,6922.86,7489.92,7489.92,7489.92,5.04074e+06,5.04074e+06,5.04074e+06,5.22508e+06,5.22508e+06,5.22508e+06,134781,134781,134781,141000,141000,141000,1.15755e+08,1.15755e+08,1.15755e+08,156.528,156.528,156.528,176.81,176.81,176.81
8,452420,452420,452420,6953.69,6953.69,6953.69,7530.81,7530.81,7530.81,5.05296e+06,5.05296e+06,5.05296e+06,5.23716e+06,5.23716e+06,5.23716e+06,135014,135014,135014,141403,141403,141403,1.15736e+08,1.15736e+08,1.15736e+08,156.134,156.134,156.134,176.524,176.524,176.524
9,454044,454044,454044,7030.44,7030.44,7030.44,7623.79,7623.79,7623.79,5.06e+06,5.06e+06,5.06e+06,5.24445e+06,5.24445e+06,5.24445e+06,136203,136203,136203,142838,142838,142838,1.15726e+08,1.15726e+08,1.15726e+08,157.016,157.016,157.016,177.745,177.745,177.745
10,454624,454624,454624,7123.96,7123.96,7123.96,7734.78,7734.78,7734.78,5.05963e+06,5.05963e+06,5.05963e+06,5.24468e+06,5.24468e+06,5.24468e+06,137821,137821,137821,144702,144702,144702,1.1573e+08,1.1573e+08,1.1573e+08,158.716,158.716,158.716,179.899,179.899,179.899
11,454212,454212,454212,7201.18,7201.18,7201.18,7825.25,7825.25,7825.25,5.05253e+06,5.05253e+06,5.05253e+06,5.23837e+06,5.23837e+06,5.23837e+06,139237,139237,139237,146287,146287,146287,1.1575e+08,1.1575e+08,1.1575e+08,160.539,160.539,160.539,182.138,182.138,182.138
12,453189,453189,453189,7237.61,7237.61,7237.61,7866.67,7866.67,7866.67,5.04178e+06,5.04178e+06,5.04178e+06,5.22841e+06,5.22841e+06,5.22841e+06,139956,139956,139956,147046,147046,147046,1.15779e+08,1.15779e+08,1.15779e+08,161.812,161.812,161.812,183.65,183.65,183.65
13,452094,452094,452094,7226.38,7226.38,7226.38,7851.24,7851.24,7851.24,5.03151e+06,5.03151e+06,5.03151e+06,5.2187e+06,5.2187e+06,5.2187e+06,139798,139798,139798,146792,146792,146792,1.15809e+08,1.15809e+08,1.15809e+08,162.135,162.135,162.135,183.962,183.962,183.962
14,451403,451403,451403,7179.25,7179.25,7179.25,7793.05,7793.05,7793.05,5.02518e+06,5.02518e+06,5.02518e+06,5.21261e+06,5.21261e+06,5.21261e+06,138937,138937,138937,145741,145741,145741,1.15833e+08,1.15833e+08,1.15833e+08,161.51,161.51,161.51,183.103,183.103,183.103
15,451371,451371,451371,7119.47,7119.47,7119.47,7719.65,7719.65,7719.65,5.02442e+06,5.02442e+06,5.02442e+06,5.21174e+06,5.21174e+06,5.21174e+06,137785,137785,137785,144371,144371,144371,1.15846e+08,1.15846e+08,1.15846e+08,160.296,160.296,160.296,181.53,181.53,181.53
16,451968,451968,451968,7071.24,7071.24,7071.24,7659.68,7659.68,7659.68,5.0287e+06,5.0287e+06,5.0287e+06,5.21564e+06,5.21564e+06,5.21564e+06,136798,136798,136798,143205,143205,143205,1.15848e+08,1.15848e+08,1.15848e+08,159.019,159.019,159.019,179.894,179.894,179.894
17,452939,452939,452939,7050.91,7050.91,7050.91,7632.59,7632.59,7632.59,5.03581e+06,5.03581e+06,5.03581e+06,5.22224e+06,5.22224e+06,5.22224e+06,136308,136308,136308,142616,142616,142616,1.15843e+08,1.15843e+08,1.15843e+08,158.146,158.146,158.146,178.774,178.774,178.774
18,453925,453925,453925,7062.77,7062.77,7062.77,7643.78,7643.78,7643.78,5.04289e+06,5.04289e+06,5.04289e+06,5.22881e+06,5.22881e+06,5.22881e+06,136426,136426,136426,142729,142729,142729,1.15837e+08,1.15837e+08,1.15837e+08,157.937,157.937,157.937,178.482,178.482,178.482
19,454601,454601,454601,7099.27,7099.27,7099.27,7684.86,7684.86,7684.86,5.04747e+06,5.04747e+06,5.04747e+06,5.233e+06,5.233e+06,5.233e+06,137037,137037,137037,143414,143414,143414,1.15835e+08,1.15835e+08,1.15835e+08,158.385,158.385,158.385,179.012,179.012,179.012
20,454783,454783,454783,7144.88,7144.88,7144.88,7738.05,7738.05,7738.05,5.04828e+06,5.04828e+06,5.04828e+06,5.23359e+06,5.23359e+06,5.23359e+06,137865,137865,137865,144361,144361,144361,1.1584e+08,1.1584e+08,1.1584e+08,159.255,159.255,159.255,180.076,180.076,180.076
21,454485,454485,454485,7182.25,7182.25,7182.25,7783.14,7783.14,7783.14,5.04556e+06,5.04556e+06,5.04556e+06,5.23084e+06,5.23084e+06,5.23084e+06,138586,138586,138586,145202,145202,145202,1.15853e+08,1.15853e+08,1.15853e+08,160.183,160.183,160.183,181.233,181.233,181.233
22,453890,453890,453890,7198.65,7198.65,7198.65,7804.99,7804.99,7804.99,5.0408e+06,5.0408e+06,5.0408e+06,5.2262e+06,5.2262e+06,5.2262e+06,138943,138943,138943,145646,145646,145646,1.15871e+08,1.15871e+08,1.15871e+08,160.824,160.824,160.824,182.058,182.058,182.058
23,453267,453267,453267,7190.35,7190.35,7190.35,7798.71,7798.71,7798.71,5.0361e+06,5.0361e+06,5.0361e+06,5.22169e+06,5.22169e+06,5.22169e+06,138842,138842,138842,145582,145582,145582,1.15889e+08,1.15889e+08,1.15889e+08,160.97,160.97,160.97,182.294,182.294,182.294
24,452864,452864,452864,7163.12,7163.12,7163.12,7770.29,7770.29,7770.29,5.03327e+06,5.03327e+06,5.03327e+06,5.21906e+06,5.21906e+06,5.21906e+06,138369,138369,138369,145098,145098,145098,1.15905e+08,1.15905e+08,1.15905e+08,160.618,160.618,160.618,181.929,181.929,181.929
