index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,1.24569e+06,5929.95,7935.33,7.70205e+06,8.35002e+06,102031,127017,1.09168e+08,0,0,0,0
0,1,1.24691e+06,6046.56,8089.16,7.69207e+06,8.34016e+06,103911,129337,1.09182e+08,79.7539,144.481,79.7539,144.481
0,2,1.24653e+06,6141.26,8212.96,7.676e+06,8.32416e+06,105366,131087,1.0922e+08,81.0678,146.818,81.0678,146.818
0,3,1.2451e+06,6197.96,8282.92,7.65663e+06,8.30473e+06,106205,132016,1.09267e+08,81.9713,148.357,81.9713,148.357
0,4,1.24325e+06,6212.66,8293.55,7.63705e+06,8.28489e+06,106355,132038,1.09316e+08,82.36,148.905,82.36,148.905
0,5,1.2416e+06,6188.68,8250.04,7.62013e+06,8.26747e+06,105860,131226,1.09363e+08,82.2236,148.454,82.2236,148.454
0,6,1.24066e+06,6135.32,8166.24,7.60807e+06,8.25466e+06,104869,129790,1.094e+08,81.6396,147.17,81.6396,147.17
0,7,1.24075e+06,6065.43,8060.98,7.6021e+06,8.2477e+06,103591,128018,1.09424e+08,80.7497,145.339,80.7497,145.339
0,8,1.24196e+06,5992.62,7954.05,7.60236e+06,8.24685e+06,102254,126217,1.09436e+08,79.7264,143.304,79.7264,143.304
0,9,1.24422e+06,5929.01,7862.85,7.60811e+06,8.25141e+06,101062,124660,1.09435e+08,78.7391,141.396,78.7391,141.396
0,10,1.24728e+06,5883.71,7800.26,7.61786e+06,8.26001e+06,100171,123547,1.09424e+08,77.9291,139.883,77.9291,139.883
0,11,1.25077e+06,5862.05,7773.69,7.62973e+06,8.27085e+06,99676.3,122999,1.09408e+08,77.3936,138.948,77.3936,138.948
0,12,1.25431e+06,5865.5,7784.95,7.64171e+06,8.282e+06,99607,123045,1.0939e+08,77.1805,138.675,77.1805,138.675
0,13,1.25752e+06,5891.99,7830.71,7.65195e+06,8.29167e+06,99933.5,123638,1.09374e+08,77.2893,139.052,77.2893,139.052
0,14,1.26006e+06,5936.4,7903.25,7.65898e+06,8.29843e+06,100575,124660,1.09365e+08,77.6761,139.985,77.6761,139.985
0,15,1.26174e+06,5991.41,7991.61,7.66189e+06,8.30138e+06,101413,125943,1.09364e+08,78.2622,141.31,78.2622,141.31
0,16,1.26246e+06,6048.57,8083.06,7.66043e+06,8.30024e+06,102307,127290,1.09372e+08,78.9462,142.819,78.9462,142.819
0,17,1.26226e+06,6099.49,8164.94,7.65502e+06,8.29536e+06,103118,128506,1.09389e+08,79.6183,144.288,79.6183,144.288
0,18,1.26134e+06,6137.16,8226.56,7.64661e+06,8.28766e+06,103726,129423,1.09413e+08,80.1767,145.509,80.1767,145.509
0,19,1.25995e+06,6157.04,8260.91,7.63658e+06,8.2784e+06,104052,129929,1.09442e+08,80.5431,146.321,76.92,146.321
0,20,1.2584e+06,6157.71,8265.66,7.62643e+06,8.269e+06,104065,129983,1.09471e+08,80.6749,146.639,81.7535,143.626
0,21,1.25699e+06,6140.91,8243.25,7.61755e+06,8.2608e+06,103790,129620,1.09499e+08,80.5701,146.46,75.9603,139.021
0,22,1.25595e+06,6110.95,8200.09,7.61103e+06,8.25484e+06,103292,128934,1.09523e+08,80.2644,145.857,75.0172,143.443
0,23,1.25546e+06,6073.76,8145.05,7.6075e+06,8.25172e+06,102666,128060,1.0954e+08,79.822,144.965,81.6261,137.647
0,24,1.25557e+06,6035.75,8087.74,7.60712e+06,8.25159e+06,102018,127146,1.09551e+08,79.3218,143.943,76.2824,151.58
0,25,1.25624e+06,6002.74,8036.94,7.60954e+06,8.25414e+06,101445,126328,1.09556e+08,78.8432,142.956,85.1726,130.161
0,26,1.25735e+06,5979.2,7999.45,7.61411e+06,8.25871e+06,101023,125712,1.09555e+08,78.4542,142.14,85.1384,128.114
0,27,1.25872e+06,5967.8,7979.35,7.61989e+06,8.26444e+06,100798,125364,1.09552e+08,78.2027,141.594,81.4748,164.453
0,28,1.26017e+06,5969.22,7977.84,7.62592e+06,8.27038e+06,100786,125304,1.09547e+08,78.1128,141.366,80.979,118.811
