index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1491,8,8.93212,5.34395,7.52812,1.83291,0,0,26.787,11.8072,1.66018,0.297262,0.6,0.973751,0.222471,3.83257,3.99998,0.458363,0.00213346,0.00345743,-6332.29
