index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,396482,46563.4,45637.2,6.4165e+06,6.28538e+06,687032,686279,1.12145e+08,0,0,0,0
0,1,394905,47206.6,46282.7,6.37743e+06,6.24648e+06,695605,694929,1.12206e+08,560.263,1126.17,560.263,1126.17
0,2,392540,46987.7,46080.6,6.34531e+06,6.21511e+06,692308,691829,1.12287e+08,562.298,1130.52,562.298,1130.52
0,3,392727,46394.9,45506.2,6.33969e+06,6.21046e+06,683199,682757,1.12325e+08,556.677,1119.44,556.677,1119.44
0,4,395225,46070,45177.6,6.3555e+06,6.22668e+06,676697,676026,1.12313e+08,549.95,1105.75,549.95,1105.75
0,5,397880,46214.3,45297.8,6.37455e+06,6.24515e+06,676638,675641,1.12282e+08,547.353,1100.04,547.353,1100.04
0,6,398888,46611.9,45672.3,6.38204e+06,6.25148e+06,681141,679999,1.12266e+08,549.517,1103.97,549.517,1103.97
0,7,398055,46913.9,45972.3,6.37577e+06,6.2444e+06,685631,684653,1.12279e+08,553.497,1111.98,553.497,1111.98
0,8,396533,46932.8,46010.5,6.36405e+06,6.23285e+06,686868,686221,1.1231e+08,555.895,1117.24,555.895,1117.24
0,9,395603,46741.1,45841,6.35666e+06,6.22638e+06,684963,684534,1.12337e+08,555.46,1116.85,555.46,1116.85
0,10,395716,46542.4,45649.2,6.35734e+06,6.22795e+06,682302,681820,1.12349e+08,553.398,1112.85,553.398,1112.85
0,11,396432,46482,45577.2,6.36297e+06,6.2338e+06,681079,680349,1.12349e+08,551.731,1109.23,551.731,1109.23
0,12,397014,46560.8,45637.8,6.36793e+06,6.23823e+06,681774,680817,1.12346e+08,551.57,1108.49,551.57,1108.49
0,13,397045,46679.1,45746.3,6.36876e+06,6.23831e+06,683334,682338,1.12351e+08,552.599,1110.33,552.599,1110.33
0,14,396632,46737.6,45809.6,6.36603e+06,6.2352e+06,684391,683541,1.12363e+08,553.733,1112.7,553.733,1112.7
0,15,396175,46709.9,45794.9,6.3627e+06,6.23208e+06,684347,683689,1.12379e+08,554.131,1113.8,554.131,1113.8
0,16,395991,46640.3,45735.3,6.36131e+06,6.23122e+06,683588,683014,1.12391e+08,553.74,1113.25,553.74,1113.25
0,17,396110,46590.8,45685.7,6.36231e+06,6.23262e+06,682902,682263,1.12399e+08,553.097,1111.98,553.097,1111.98
0,18,396342,46590.2,45677.3,6.36436e+06,6.23468e+06,682783,682007,1.12404e+08,552.759,1111.12,552.759,1111.12
