index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
319,1.35156,3.00164,8.9745,1.34466,7.93686,0,0,29.8704,25.3972,0.18519,0.299424,0.602279,0.870718,0.7356,2.50308,2.51978,0.0126245,0.0564338,0.0803342,-5205.29
