index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
980,7.99689,3.07266,7.81216,7.91218,1.74767,0,0,23.3628,19.4687,2.46573,0.00100017,0.61585,0.678291,0.215625,3.24077,3.70923,0.952465,0.00124816,0.00226611,-6568.23
