index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1387,0.646776,8.714,9,7.99908,0.600232,0,0,2.00655,2.01093,0.109174,0.299997,0.600204,0.98,0.579138,3.74887,3.76478,0.624429,0.00214787,0.00318901,-5316.61
