index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,668776,12205.3,12364.6,7.23481e+06,7.32101e+06,142662,142890,1.11174e+08,0,0,0,0
0,1,669690,12470.7,12631.4,7.22335e+06,7.30942e+06,145498,145675,1.1119e+08,132.729,112.31,132.729,112.31
0,2,669161,12654.4,12806.6,7.20634e+06,7.29194e+06,147350,147407,1.11229e+08,134.938,114.107,134.938,114.107
0,3,667926,12723,12864.3,7.18753e+06,7.27227e+06,147987,147921,1.11277e+08,136.107,114.995,136.107,114.995
0,4,666689,12687.1,12820.8,7.17039e+06,7.25402e+06,147464,147332,1.11323e+08,136.155,114.958,136.155,114.958
0,5,665986,12576.6,12709.8,7.15745e+06,7.24e+06,146061,145957,1.11363e+08,135.247,114.175,135.247,114.175
0,6,666115,12430.1,12571,7.14998e+06,7.23179e+06,144192,144211,1.11391e+08,133.717,112.94,133.717,112.94
0,7,667128,12285.4,12440.8,7.148e+06,7.22965e+06,142282,142491,1.11406e+08,131.96,111.58,131.96,111.58
0,8,668877,12171.9,12345.2,7.15057e+06,7.23271e+06,140683,141106,1.11411e+08,130.34,110.371,130.34,110.371
0,9,671086,12107.4,12298.2,7.1561e+06,7.23937e+06,139621,140234,1.11407e+08,129.124,109.505,129.124,109.505
0,10,673426,12097.6,12301.8,7.16285e+06,7.24767e+06,139190,139929,1.11399e+08,128.457,109.069,128.457,109.069
0,11,675582,12137.8,12348.5,7.16921e+06,7.25575e+06,139359,140134,1.11391e+08,128.365,109.058,128.365,109.058
0,12,677310,12215.3,12424.1,7.17397e+06,7.26207e+06,140002,140714,1.11385e+08,128.772,109.393,128.772,109.393
0,13,678467,12312.7,12511.7,7.17644e+06,7.26567e+06,140932,141494,1.11385e+08,129.53,109.95,129.53,109.95
0,14,679024,12411.4,12594.3,7.17651e+06,7.26625e+06,141938,142291,1.11391e+08,130.45,110.587,130.45,110.587
0,15,679057,12494.6,12658.6,7.17456e+06,7.26409e+06,142823,142951,1.11402e+08,131.343,111.17,131.343,111.17
0,16,678718,12550.5,12696.6,7.1713e+06,7.25998e+06,143440,143370,1.11417e+08,132.047,111.597,132.047,111.597
0,17,678197,12573.9,12706.5,7.16759e+06,7.25496e+06,143710,143507,1.11434e+08,132.46,111.814,132.46,111.814
0,18,677683,12566.1,12692.1,7.16423e+06,7.25011e+06,143632,143383,1.11452e+08,132.546,111.814,132.546,111.814
0,19,677324,12534,12661,7.16186e+06,7.24634e+06,143269,143063,1.11468e+08,132.335,111.633,132.335,111.633
0,20,677215,12487.7,12622.6,7.16082e+06,7.24422e+06,142728,142640,1.11481e+08,131.909,111.336,127.596,105.815
0,21,677385,12438.2,12585.9,7.16116e+06,7.244e+06,142130,142207,1.11491e+08,131.376,110.997,140.864,106.475
0,22,677804,12395.2,12557.8,7.16268e+06,7.24552e+06,141587,141842,1.11497e+08,130.845,110.684,129.203,111.692
0,23,678403,12365.4,12542.3,7.16503e+06,7.24838e+06,141183,141597,1.115e+08,130.407,110.447,152.138,106.359
0,24,679090,12352.1,12540.2,7.16778e+06,7.25203e+06,140963,141490,1.11502e+08,130.122,110.315,135.877,123.121
0,25,679772,12355.3,12549.9,7.17053e+06,7.25587e+06,140933,141513,1.11504e+08,130.013,110.289,131.118,113.603
0,26,680373,12372.1,12567.8,7.17295e+06,7.25938e+06,141067,141636,1.11506e+08,130.069,110.354,140.377,123.4
0,27,680841,12397.6,12589.3,7.17487e+06,7.2622e+06,141312,141814,1.11509e+08,130.252,110.479,124.664,105.993
0,28,681157,12426.4,12610.2,7.17622e+06,7.26414e+06,141608,142004,1.11513e+08,130.51,110.629,120.617,116.825
0,29,681331,12453,12626.8,7.1771e+06,7.26522e+06,141893,142167,1.11519e+08,130.784,110.77,132.838,107.064
0,30,681398,12473.6,12637.2,7.17764e+06,7.2656e+06,142119,142276,1.11527e+08,131.024,110.878,125.906,103.926
0,31,681403,12485.8,12640.9,7.17806e+06,7.26554e+06,142254,142321,1.11535e+08,131.192,110.939,145.155,117.015
0,32,681394,12489.2,12638.6,7.17854e+06,7.26537e+06,142290,142305,1.11543e+08,131.271,110.949,135.382,91.6125
0,33,681413,12485,12632.4,7.17922e+06,7.26534e+06,142239,142245,1.11551e+08,131.263,110.917,126.715,101.213
0,34,681486,12475.6,12624.5,7.18018e+06,7.26568e+06,142125,142162,1.11559e+08,131.185,110.86,137.694,116.023
0,35,681625,12464.1,12617.3,7.18142e+06,7.26647e+06,141982,142079,1.11565e+08,131.064,110.793,130.164,115.36
