index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1569,7.98927,3.0006,8.92752,7.99477,2.32468,0,0,28.4714,18.1531,2.44274,0.00100001,0.891781,0.475929,0.747636,3.81396,1.62832,0.94129,0.00110246,0.00728553,-6498.99
