index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,g:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
1187,1.64753,3.8554,4.531,1.58714,1.48746,0,0,18.6808,21.8448,9.35754,0.110519,0.900051,0.419663,0.639449,-2.97684,-1.94157,0.0125121,0.104729,0.0864243,-4040.35
