index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,343442,18683.5,20058.4,4.93357e+06,5.10845e+06,406031,422911,1.15455e+08,0,0,0,0
0,1,343110,18982.7,20380.2,4.90244e+06,5.07714e+06,411277,428261,1.15507e+08,309.348,381.343,309.348,381.343
0,2,341845,18938.8,20322.9,4.87753e+06,5.05152e+06,409306,425959,1.15572e+08,310.563,382.668,310.563,382.668
0,3,342189,18712.2,20070.6,4.87538e+06,5.04839e+06,403812,420097,1.15597e+08,307.417,378.597,307.417,378.597
0,4,344174,18572.4,19922.5,4.89036e+06,5.06271e+06,399984,416243,1.15583e+08,303.651,373.946,303.651,373.946
0,5,346303,18621.7,19989.1,4.90601e+06,5.07844e+06,400096,416696,1.15557e+08,302.258,372.448,302.258,372.448
0,6,347232,18782.4,20178.3,4.91039e+06,5.08357e+06,402855,419895,1.15549e+08,303.533,374.336,303.533,374.336
0,7,346794,18910.7,20325.3,4.90355e+06,5.07762e+06,405416,422674,1.15565e+08,305.733,377.256,305.733,377.256
0,8,345840,18925.8,20338.6,4.89405e+06,5.06867e+06,405930,423071,1.15593e+08,306.946,378.737,306.946,378.737
0,9,345312,18855.7,20252.4,4.88998e+06,5.06457e+06,404675,421508,1.15613e+08,306.581,378.1,306.581,378.1
0,10,345511,18783.7,20164.4,4.89287e+06,5.06705e+06,403196,419770,1.15619e+08,305.438,376.477,305.438,376.477
0,11,346082,18767.7,20142.4,4.89857e+06,5.07229e+06,402726,419231,1.15618e+08,304.658,375.401,304.658,375.401
0,12,346481,18804.9,20184.1,4.90203e+06,5.0755e+06,403354,419959,1.15618e+08,304.753,375.532,304.753,375.532
0,13,346446,18852.5,20240.1,4.90137e+06,5.07483e+06,404310,421066,1.15626e+08,305.415,376.438,305.415,376.438
0,14,346112,18871.7,20265,4.89829e+06,5.07189e+06,404795,421647,1.1564e+08,305.995,377.241,305.995,377.241
0,15,345792,18856.4,20250.2,4.89578e+06,5.06952e+06,404605,421462,1.15654e+08,306.094,377.403,306.094,377.403
0,16,345690,18828.3,20219.5,4.89545e+06,5.06926e+06,404108,420922,1.15665e+08,305.797,377.03,305.797,377.03
0,17,345779,18812.2,20200.9,4.89675e+06,5.07058e+06,403798,420573,1.15671e+08,305.464,376.596,305.464,376.596
0,18,345893,18816.5,20204.6,4.89806e+06,5.07187e+06,403883,420647,1.15677e+08,305.378,376.471,305.378,376.471
0,19,345895,18831.7,20220.6,4.89823e+06,5.07204e+06,404211,420985,1.15685e+08,305.552,376.678,305.552,376.678
0,20,345771,18842.9,20232.4,4.89733e+06,5.07111e+06,404493,421273,1.15695e+08,305.799,376.978,305.799,376.978
0,21,345606,18842.4,20231.5,4.8962e+06,5.06995e+06,404557,421331,1.15706e+08,305.932,377.136,305.932,377.136
0,22,345491,18833.6,20221.7,4.89563e+06,5.06933e+06,404443,421205,1.15716e+08,305.902,377.092,312.374,378.601
0,23,345453,18824.9,20212.2,4.89573e+06,5.06939e+06,404309,421069,1.15725e+08,305.796,376.958,303.916,378.866
0,24,345453,18821.9,20209.4,4.89611e+06,5.06976e+06,404279,421049,1.15733e+08,305.728,376.881,288.255,376.122
0,25,345441,18824.3,20212.6,4.89629e+06,5.06995e+06,404359,421146,1.15741e+08,305.749,376.919,306.229,404.914
0,26,345391,18827.8,20216.8,4.89611e+06,5.0698e+06,404469,421269,1.1575e+08,305.826,377.023,313.632,381.803
0,27,345321,18828.5,20217.8,4.89577e+06,5.06948e+06,404530,421332,1.15759e+08,305.893,377.11,300.698,388.571
0,28,345260,18826.1,20214.9,4.89556e+06,5.06928e+06,404524,421319,1.15768e+08,305.911,377.129,303.871,385.822
0,29,345230,18822.5,20210.7,4.89564e+06,5.06934e+06,404488,421274,1.15777e+08,305.89,377.096,304.307,397.143
0,30,345227,18820.3,20208.1,4.89593e+06,5.06962e+06,404468,421250,1.15785e+08,305.865,377.061,318.642,392.027
0,31,345234,18820.2,20208,4.89628e+06,5.06996e+06,404484,421269,1.15793e+08,305.863,377.058,315.633,365.849
0,32,345239,18821.1,20209.2,4.89658e+06,5.07026e+06,404521,421312,1.15801e+08,305.884,377.087,333.821,390.972
0,33,345241,18821.8,20210.1,4.89683e+06,5.07053e+06,404552,421349,1.15809e+08,305.911,377.124,301.088,372.895
0,34,345249,18821.5,20210,4.89714e+06,5.07086e+06,404561,421362,1.15817e+08,305.926,377.146,319.237,375.255
0,35,345271,18820.7,20209.3,4.89757e+06,5.07131e+06,404554,421356,1.15825e+08,305.925,377.148,300.237,369.481
0,36,345309,18820.3,20208.8,4.89812e+06,5.07188e+06,404547,421349,1.15832e+08,305.919,377.14,315.22,381.775
0,37,345360,18820.6,20209.2,4.89876e+06,5.07255e+06,404552,421355,1.1584e+08,305.918,377.14,280.794,359.763
0,38,345417,18821.7,20210.4,4.89944e+06,5.07325e+06,404567,421372,1.15847e+08,305.926,377.15,292.551,373.781
0,39,345477,18823.1,20212,4.90013e+06,5.07396e+06,404586,421393,1.15854e+08,305.94,377.169,303.723,376.766
0,40,345541,18824.4,20213.4,4.90085e+06,5.07471e+06,404601,421409,1.15861e+08,305.953,377.186,319.844,377.186
0,41,345613,18825.6,20214.7,4.90162e+06,5.0755e+06,404610,421419,1.15867e+08,305.963,377.198,305.859,377.198
0,42,345692,18826.9,20216.2,4.90245e+06,5.07636e+06,404618,421428,1.15874e+08,305.969,377.207,303.542,377.207
0,43,345777,18828.5,20218,4.90331e+06,5.07726e+06,404629,421441,1.1588e+08,305.977,377.218,305.748,377.218
0,44,345866,18830.5,20220.2,4.9042e+06,5.07818e+06,404647,421460,1.15887e+08,305.989,377.233,307.627,377.233
0,45,345956,18832.8,20222.6,4.90509e+06,5.0791e+06,404668,421483,1.15893e+08,306.004,377.253,302.927,377.253
0,46,346046,18835.1,20225.2,4.90597e+06,5.08001e+06,404690,421507,1.15899e+08,306.022,377.276,306.124,377.276
0,47,346135,18837.5,20227.8,4.90684e+06,5.08092e+06,404713,421531,1.15906e+08,306.04,377.298,306.04,377.298
0,48,346225,18839.9,20230.3,4.90771e+06,5.08183e+06,404737,421555,1.15912e+08,306.059,377.32,306.059,377.32
0,49,346312,18842.4,20233,4.90857e+06,5.08271e+06,404762,421581,1.15918e+08,306.078,377.344,306.078,377.344
0,50,346397,18845,20235.8,4.9094e+06,5.08357e+06,404791,421610,1.15924e+08,306.099,377.37,306.099,377.37
0,51,346477,18847.7,20238.6,4.91019e+06,5.08439e+06,404823,421643,1.1593e+08,306.123,377.399,306.123,377.399
0,52,346552,18850.3,20241.4,4.91093e+06,5.08516e+06,404857,421678,1.15936e+08,306.149,377.43,306.149,377.43
0,53,346620,18852.9,20244.2,4.91163e+06,5.08588e+06,404892,421713,1.15943e+08,306.176,377.463,306.176,377.463
0,54,346680,18855.4,20246.8,4.91226e+06,5.08654e+06,404928,421750,1.15949e+08,306.203,377.496,306.203,377.496
0,55,346734,18857.8,20249.3,4.91284e+06,5.08715e+06,404966,421788,1.15955e+08,306.232,377.53,306.232,377.53
0,56,346779,18860.1,20251.7,4.91336e+06,5.08768e+06,405005,421827,1.15961e+08,306.261,377.565,306.261,377.565
0,57,346815,18862.2,20254,4.91381e+06,5.08815e+06,405045,421868,1.15968e+08,306.291,377.601,306.291,377.601
0,58,346842,18864.2,20256.1,4.91419e+06,5.08854e+06,405087,421910,1.15974e+08,306.323,377.638,306.323,377.638
0,59,346859,18866,20257.9,4.9145e+06,5.08886e+06,405129,421952,1.15981e+08,306.354,377.676,306.354,377.676
0,60,346867,18867.6,20259.6,4.91473e+06,5.0891e+06,405171,421994,1.15988e+08,306.386,377.714,306.386,377.714
0,61,346865,18869,20261,4.9149e+06,5.08927e+06,405213,422037,1.15994e+08,306.417,377.751,306.417,377.751
0,62,346853,18870.2,20262.1,4.91499e+06,5.08937e+06,405254,422078,1.16001e+08,306.448,377.788,306.448,377.788
0,63,346832,18871.1,20263,4.91502e+06,5.0894e+06,405295,422120,1.16008e+08,306.479,377.824,306.479,377.824
