time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.37172e+06,1.37172e+06,1.37172e+06,39286.1,39286.1,39286.1,35669.1,35669.1,35669.1,1.01252e+07,1.01252e+07,1.01252e+07,9.64014e+06,9.64014e+06,9.64014e+06,422638,422638,422638,401057,401057,401057,1.04673e+08,1.04673e+08,1.04673e+08,0,0,0,0,0,0
1,1.36878e+06,1.36878e+06,1.36878e+06,39978.1,39978.1,39978.1,36303.3,36303.3,36303.3,1.00898e+07,1.00898e+07,1.00898e+07,9.60482e+06,9.60482e+06,9.60482e+06,429763,429763,429763,407903,407903,407903,1.04731e+08,1.04731e+08,1.04731e+08,483.889,483.889,483.889,194.059,194.059,194.059
2,1.36222e+06,1.36222e+06,1.36222e+06,40153.8,40153.8,40153.8,36481.6,36481.6,36481.6,1.00466e+07,1.00466e+07,1.00466e+07,9.5622e+06,9.5622e+06,9.5622e+06,431471,431471,431471,409797,409797,409797,1.04828e+08,1.04828e+08,1.04828e+08,489.067,489.067,489.067,196.219,196.219,196.219
3,1.35677e+06,1.35677e+06,1.35677e+06,39802.9,39802.9,39802.9,36193.5,36193.5,36193.5,1.00147e+07,1.00147e+07,1.00147e+07,9.53179e+06,9.53179e+06,9.53179e+06,427885,427885,427885,406756,406756,406756,1.04912e+08,1.04912e+08,1.04912e+08,487.847,487.847,487.847,195.887,195.887,195.887
4,1.35548e+06,1.35548e+06,1.35548e+06,39205.5,39205.5,39205.5,35678.4,35678.4,35678.4,1.0005e+07,1.0005e+07,1.0005e+07,9.5242e+06,9.5242e+06,9.5242e+06,421577,421577,421577,401031,401031,401031,1.04952e+08,1.04952e+08,1.04952e+08,481.909,481.909,481.909,193.663,193.663,193.663
5,1.35883e+06,1.35883e+06,1.35883e+06,38688.5,38688.5,38688.5,35218,35218,35218,1.0017e+07,1.0017e+07,1.0017e+07,9.53826e+06,9.53826e+06,9.53826e+06,415810,415810,415810,395564,395564,395564,1.04944e+08,1.04944e+08,1.04944e+08,474.776,474.776,474.776,190.874,190.874,190.874
6,1.36509e+06,1.36509e+06,1.36509e+06,38473.1,38473.1,38473.1,35005.6,35005.6,35005.6,1.00412e+07,1.00412e+07,1.00412e+07,9.56394e+06,9.56394e+06,9.56394e+06,412950,412950,412950,392557,392557,392557,1.04903e+08,1.04903e+08,1.04903e+08,469.768,469.768,469.768,188.8,188.8,188.8
7,1.37153e+06,1.37153e+06,1.37153e+06,38612.1,38612.1,38612.1,35091.6,35091.6,35091.6,1.00652e+07,1.00652e+07,1.00652e+07,9.58819e+06,9.58819e+06,9.58819e+06,413722,413722,413722,392769,392769,392769,1.04856e+08,1.04856e+08,1.04856e+08,468.66,468.66,468.66,188.158,188.158,188.158
8,1.37567e+06,1.37567e+06,1.37567e+06,39003.5,39003.5,39003.5,35395.3,35395.3,35395.3,1.00789e+07,1.00789e+07,1.00789e+07,9.60076e+06,9.60076e+06,9.60076e+06,417255,417255,417255,395536,395536,395536,1.04827e+08,1.04827e+08,1.04827e+08,471.314,471.314,471.314,188.95,188.95,188.95
9,1.37634e+06,1.37634e+06,1.37634e+06,39454.1,39454.1,39454.1,35758.5,35758.5,35758.5,1.00782e+07,1.00782e+07,1.00782e+07,9.59791e+06,9.59791e+06,9.59791e+06,421667,421667,421667,399273,399273,399273,1.04829e+08,1.04829e+08,1.04829e+08,476.076,476.076,476.076,190.601,190.601,190.601
10,1.37396e+06,1.37396e+06,1.37396e+06,39769,39769,39769,36020.3,36020.3,36020.3,1.00658e+07,1.00658e+07,1.00658e+07,9.5831e+06,9.5831e+06,9.5831e+06,424956,424956,424956,402236,402236,402236,1.04861e+08,1.04861e+08,1.04861e+08,480.636,480.636,480.636,192.276,192.276,192.276
11,1.37016e+06,1.37016e+06,1.37016e+06,39837.9,39837.9,39837.9,36088.9,36088.9,36088.9,1.00491e+07,1.00491e+07,1.00491e+07,9.56442e+06,9.56442e+06,9.56442e+06,425887,425887,425887,403302,403302,403302,1.04907e+08,1.04907e+08,1.04907e+08,483.085,483.085,483.085,193.26,193.26,193.26
12,1.36686e+06,1.36686e+06,1.36686e+06,39675.1,39675.1,39675.1,35973,35973,35973,1.0036e+07,1.0036e+07,1.0036e+07,9.55036e+06,9.55036e+06,9.55036e+06,424456,424456,424456,402377,402377,402377,1.04949e+08,1.04949e+08,1.04949e+08,482.718,482.718,482.718,193.263,193.263,193.263
13,1.3654e+06,1.3654e+06,1.3654e+06,39393,39393,39393,35761.2,35761.2,35761.2,1.00313e+07,1.00313e+07,1.00313e+07,9.54596e+06,9.54596e+06,9.54596e+06,421693,421693,421693,400268,400268,400268,1.04973e+08,1.04973e+08,1.04973e+08,480.181,480.181,480.181,192.478,192.478,192.478
14,1.36606e+06,1.36606e+06,1.36606e+06,39133.5,39133.5,39133.5,35566.5,35566.5,35566.5,1.00353e+07,1.00353e+07,1.00353e+07,9.55125e+06,9.55125e+06,9.55125e+06,419016,419016,419016,398145,398145,398145,1.04977e+08,1.04977e+08,1.04977e+08,476.947,476.947,476.947,191.411,191.411,191.411
15,1.36814e+06,1.36814e+06,1.36814e+06,39001.5,39001.5,39001.5,35472.3,35472.3,35472.3,1.00446e+07,1.00446e+07,1.00446e+07,9.56219e+06,9.56219e+06,9.56219e+06,417540,417540,417540,396954,396954,396954,1.04966e+08,1.04966e+08,1.04966e+08,474.513,474.513,474.513,190.591,190.591,190.591
16,1.37045e+06,1.37045e+06,1.37045e+06,39029.6,39029.6,39029.6,35503.1,35503.1,35503.1,1.00539e+07,1.00539e+07,1.00539e+07,9.57308e+06,9.57308e+06,9.57308e+06,417682,417682,417682,397067,397067,397067,1.04952e+08,1.04952e+08,1.04952e+08,473.765,473.765,473.765,190.338,190.338,190.338
17,1.3719e+06,1.3719e+06,1.3719e+06,39178.6,39178.6,39178.6,35625.5,35625.5,35625.5,1.00591e+07,1.00591e+07,1.00591e+07,9.57924e+06,9.57924e+06,9.57924e+06,419120,419120,419120,398229,398229,398229,1.04945e+08,1.04945e+08,1.04945e+08,474.737,474.737,474.737,190.674,190.674,190.674
18,1.37195e+06,1.37195e+06,1.37195e+06,39365.6,39365.6,39365.6,35771.9,35771.9,35771.9,1.00583e+07,1.00583e+07,1.00583e+07,9.57874e+06,9.57874e+06,9.57874e+06,421052,421052,421052,399776,399776,399776,1.04951e+08,1.04951e+08,1.04951e+08,476.748,476.748,476.748,191.36,191.36,191.36
