time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,448034,448034,448034,3315.29,3315.29,3315.29,3204.16,3204.16,3204.16,4.14706e+06,4.14706e+06,4.14706e+06,4.09645e+06,4.09645e+06,4.09645e+06,62419.3,62419.3,62419.3,61034.1,61034.1,61034.1,1.17887e+08,1.17887e+08,1.17887e+08,0,0,0,0,0,0
1,449835,449835,449835,3396.44,3396.44,3396.44,3283.13,3283.13,3283.13,4.14096e+06,4.14096e+06,4.14096e+06,4.09034e+06,4.09034e+06,4.09034e+06,63729.1,63729.1,63729.1,62315.9,62315.9,62315.9,1.17895e+08,1.17895e+08,1.17895e+08,74.7197,74.7197,74.7197,89.6393,89.6393,89.6393
2,450728,450728,450728,3465.57,3465.57,3465.57,3350.16,3350.16,3350.16,4.13058e+06,4.13058e+06,4.13058e+06,4.07996e+06,4.07996e+06,4.07996e+06,64734.7,64734.7,64734.7,63304.1,63304.1,63304.1,1.17921e+08,1.17921e+08,1.17921e+08,76.131,76.131,76.131,91.3367,91.3367,91.3367
3,451022,451022,451022,3505.86,3505.86,3505.86,3389.53,3389.53,3389.53,4.11789e+06,4.11789e+06,4.11789e+06,4.06729e+06,4.06729e+06,4.06729e+06,65240.7,65240.7,65240.7,63808.8,63808.8,63808.8,1.17954e+08,1.17954e+08,1.17954e+08,77.0564,77.0564,77.0564,92.4573,92.4573,92.4573
4,451094,451094,451094,3513.45,3513.45,3513.45,3397.55,3397.55,3397.55,4.10526e+06,4.10526e+06,4.10526e+06,4.05471e+06,4.05471e+06,4.05471e+06,65171.4,65171.4,65171.4,63755.6,63755.6,63755.6,1.17988e+08,1.17988e+08,1.17988e+08,77.3298,77.3298,77.3298,92.8029,92.8029,92.8029
5,451307,451307,451307,3491.84,3491.84,3491.84,3377.53,3377.53,3377.53,4.09489e+06,4.09489e+06,4.09489e+06,4.04441e+06,4.04441e+06,4.04441e+06,64582.2,64582.2,64582.2,63196.4,63196.4,63196.4,1.18018e+08,1.18018e+08,1.18018e+08,76.94,76.94,76.94,92.3582,92.3582,92.3582
6,451930,451930,451930,3450.41,3450.41,3450.41,3338.37,3338.37,3338.37,4.08836e+06,4.08836e+06,4.08836e+06,4.03798e+06,4.03798e+06,4.03798e+06,63637.3,63637.3,63637.3,62288.6,62288.6,62288.6,1.18041e+08,1.18041e+08,1.18041e+08,76.0219,76.0219,76.0219,91.2811,91.2811,91.2811
7,453097,453097,453097,3401.45,3401.45,3401.45,3291.77,3291.77,3291.77,4.08636e+06,4.08636e+06,4.08636e+06,4.03611e+06,4.03611e+06,4.03611e+06,62557.1,62557.1,62557.1,61244.7,61244.7,61244.7,1.18055e+08,1.18055e+08,1.18055e+08,74.8096,74.8096,74.8096,89.8478,89.8478,89.8478
8,454800,454800,454800,3357.08,3357.08,3357.08,3249.33,3249.33,3249.33,4.08867e+06,4.08867e+06,4.08867e+06,4.03855e+06,4.03855e+06,4.03855e+06,61562.2,61562.2,61562.2,60277.8,60277.8,60277.8,1.18059e+08,1.18059e+08,1.18059e+08,73.5701,73.5701,73.5701,88.3743,88.3743,88.3743
9,456905,456905,456905,3327,3327,3327,3220.31,3220.31,3220.31,4.09429e+06,4.09429e+06,4.09429e+06,4.0443e+06,4.0443e+06,4.0443e+06,60830.5,60830.5,60830.5,59560.4,59560.4,59560.4,1.18056e+08,1.18056e+08,1.18056e+08,72.5429,72.5429,72.5429,87.1451,87.1451,87.1451
