0.591809,-0.305848,-2.93972,0.00993554,0.160417,0,0,0,0,0,0,-0.356604,-0.408727,-0.544694,-0.604953,-0.0551058,0.00493305,-0.651198,-0.30778,-0.328233,-0.529364,0.669527,-0.0870595,-0.227154
-0.305848,1.29643,2.73697,-0.0424904,-0.195933,0,0,0,0,0,0,0.31197,0.337582,0.463497,0.496603,0.0623608,-0.0341344,0.531138,0.235976,0.247698,0.352275,-0.543654,0.0775162,0.194314
-2.93972,2.73697,26.7171,-0.626543,-1.49564,0,0,0,0,0,0,2.71935,3.12596,4.12819,4.40666,0.381632,-0.290341,4.83714,2.24814,2.30931,3.62407,-4.79355,0.620626,1.64782
0.00993554,-0.0424904,-0.626543,0.0756438,0.0564279,0,0,0,0,0,0,-0.0684193,-0.0850338,-0.100579,-0.107569,-0.00181976,0.013208,-0.110728,-0.0568213,-0.0536844,-0.0601279,0.0920879,-0.00716856,-0.0231736
0.160417,-0.195933,-1.49564,0.0564279,0.127749,0,0,0,0,0,0,-0.190263,-0.208785,-0.277493,-0.306391,-0.0273609,0.0176481,-0.324763,-0.153592,-0.154203,-0.209016,0.317186,-0.0394391,-0.107214
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.356604,0.31197,2.71935,-0.0684193,-0.190263,0,0,0,0,0,0,0.335116,0.377413,0.493483,0.54063,0.0398713,-0.0321993,0.583337,0.273458,0.281701,0.42695,-0.58629,0.0776565,0.2021
-0.408727,0.337582,3.12596,-0.0850338,-0.208785,0,0,0,0,0,0,0.377413,0.43134,0.559085,0.609002,0.0411129,-0.0349292,0.66011,0.310235,0.319611,0.494695,-0.663718,0.0882273,0.227154
-0.544694,0.463497,4.12819,-0.100579,-0.277493,0,0,0,0,0,0,0.493483,0.559085,0.741491,0.808165,0.0682239,-0.0381185,0.875672,0.411664,0.423431,0.651744,-0.872124,0.113724,0.299414
-0.604953,0.496603,4.40666,-0.107569,-0.306391,0,0,0,0,0,0,0.54063,0.609002,0.808165,0.898591,0.0752656,-0.0414601,0.95794,0.451685,0.464088,0.690093,-0.952726,0.122296,0.325196
-0.0551058,0.0623608,0.381632,-0.00181976,-0.0273609,0,0,0,0,0,0,0.0398713,0.0411129,0.0682239,0.0752656,0.0396633,-0.00086032,0.0842466,0.0387714,0.0391614,0.0392657,-0.0691528,0.0048855,0.022802
0.00493305,-0.0341344,-0.290341,0.013208,0.0176481,0,0,0,0,0,0,-0.0321993,-0.0349292,-0.0381185,-0.0414601,-0.00086032,0.0337764,-0.0467491,-0.0207086,-0.0214173,-0.0205766,0.0301098,-0.0022401,-0.0108561
-0.651198,0.531138,4.83714,-0.110728,-0.324763,0,0,0,0,0,0,0.583337,0.66011,0.875672,0.95794,0.0842466,-0.0467491,1.04508,0.489432,0.504831,0.771489,-1.03362,0.135602,0.355493
-0.30778,0.235976,2.24814,-0.0568213,-0.153592,0,0,0,0,0,0,0.273458,0.310235,0.411664,0.451685,0.0387714,-0.0207086,0.489432,0.233555,0.237893,0.360613,-0.480965,0.0609953,0.163424
-0.328233,0.247698,2.30931,-0.0536844,-0.154203,0,0,0,0,0,0,0.281701,0.319611,0.423431,0.464088,0.0391614,-0.0214173,0.504831,0.237893,0.25012,0.378351,-0.499588,0.0646072,0.170597
-0.529364,0.352275,3.62407,-0.0601279,-0.209016,0,0,0,0,0,0,0.42695,0.494695,0.651744,0.690093,0.0392657,-0.0205766,0.771489,0.360613,0.378351,0.678296,-0.792016,0.112988,0.280247
0.669527,-0.543654,-4.79355,0.0920879,0.317186,0,0,0,0,0,0,-0.58629,-0.663718,-0.872124,-0.952726,-0.0691528,0.0301098,-1.03362,-0.480965,-0.499588,-0.792016,1.07472,-0.149466,-0.376453
-0.0870595,0.0775162,0.620626,-0.00716856,-0.0394391,0,0,0,0,0,0,0.0776565,0.0882273,0.113724,0.122296,0.0048855,-0.0022401,0.135602,0.0609953,0.0646072,0.112988,-0.149466,0.0244334,0.0546897
-0.227154,0.194314,1.64782,-0.0231736,-0.107214,0,0,0,0,0,0,0.2021,0.227154,0.299414,0.325196,0.022802,-0.0108561,0.355493,0.163424,0.170597,0.280247,-0.376453,0.0546897,0.13603
