0.0169392,-0.0177162,-0.0206046,0.0145086,0.0153377,0,0,-0.0135073,-0.0125453,-0.0155462,-0.0211196,0.00106928,-0.0444682,0,0.0703156,-0.0348316,0.00496529,0.00580026,0.00458979
-0.0177162,0.025317,0.0227827,-0.0167575,-0.0169731,0,0,0.0147095,0.0140824,0.0170878,0.0228772,-0.00190294,0.0256965,0,-0.0625418,0.0360396,-0.00679708,-0.0055209,-0.00489808
-0.0206046,0.0227827,0.0293154,-0.0212466,-0.0215313,0,0,0.0178918,0.0170057,0.0206865,0.0277074,-0.00132077,0.0300293,0,-0.0776168,0.0440604,-0.00662565,-0.00746848,-0.00624147
0.0145086,-0.0167575,-0.0212466,0.0170569,0.01693,0,0,-0.0134814,-0.0129871,-0.0157301,-0.0213878,0.000664157,-0.0111651,0,0.0515765,-0.0332677,0.00504997,0.00539836,0.00461188
0.0153377,-0.0169731,-0.0215313,0.01693,0.0172473,0,0,-0.0139123,-0.0131914,-0.0161643,-0.0220304,0.000653421,-0.0173574,0,0.0568131,-0.0344161,0.00507423,0.00568597,0.0047413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0135073,0.0147095,0.0178918,-0.0134814,-0.0139123,0,0,0.0116278,0.0109421,0.0134588,0.0182982,-0.000692256,0.0230814,0,-0.0521323,0.0291928,-0.00434456,-0.00481864,-0.00397128
-0.0125453,0.0140824,0.0170057,-0.0129871,-0.0131914,0,0,0.0109421,0.0103933,0.0126986,0.0172417,-0.000675867,0.0188322,0,-0.0472772,0.027405,-0.00416624,-0.00447196,-0.00374346
-0.0155462,0.0170878,0.0206865,-0.0157301,-0.0161643,0,0,0.0134588,0.0126986,0.0156217,0.0212757,-0.00075369,0.0251854,0,-0.0594561,0.0338272,-0.00504764,-0.00555732,-0.00458033
-0.0211196,0.0228772,0.0277074,-0.0213878,-0.0220304,0,0,0.0182982,0.0172417,0.0212757,0.0292822,-0.00106513,0.0358895,0,-0.081559,0.0462217,-0.00675846,-0.00761457,-0.00621729
0.00106928,-0.00190294,-0.00132077,0.000664157,0.000653421,0,0,-0.000692256,-0.000675867,-0.00075369,-0.00106513,0.0014204,-0.00646633,0,0.00629797,-0.000239632,0.000393364,0.000138798,0.000240677
-0.0444682,0.0256965,0.0300293,-0.0111651,-0.0173574,0,0,0.0230814,0.0188322,0.0251854,0.0358895,-0.00646633,0.488141,0,-0.368219,0.0820234,-0.00413936,-0.0176329,-0.00840478
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0703156,-0.0625418,-0.0776168,0.0515765,0.0568131,0,0,-0.0521323,-0.0472772,-0.0594561,-0.081559,0.00629797,-0.368219,0,0.396078,-0.143927,0.0166981,0.026692,0.0185235
-0.0348316,0.0360396,0.0440604,-0.0332677,-0.0344161,0,0,0.0291928,0.027405,0.0338272,0.0462217,-0.000239632,0.0820234,0,-0.143927,0.0778408,-0.0105451,-0.0128412,-0.00985655
0.00496529,-0.00679708,-0.00662565,0.00504997,0.00507423,0,0,-0.00434456,-0.00416624,-0.00504764,-0.00675846,0.000393364,-0.00413936,0,0.0166981,-0.0105451,0.00228469,0.00160248,0.00155382
0.00580026,-0.0055209,-0.00746848,0.00539836,0.00568597,0,0,-0.00481864,-0.00447196,-0.00555732,-0.00761457,0.000138798,-0.0176329,0,0.026692,-0.0128412,0.00160248,0.00231722,0.00167088
0.00458979,-0.00489808,-0.00624147,0.00461188,0.0047413,0,0,-0.00397128,-0.00374346,-0.00458033,-0.00621729,0.000240677,-0.00840478,0,0.0185235,-0.00985655,0.00155382,0.00167088,0.00157005
