index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,782,1.77621e+06,1896.2,6630.74,4.2455e+06,6.87801e+06,5550.55,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.20146,1.87168,4.5926
0,783,1.77621e+06,1896.18,6630.67,4.2455e+06,6.87801e+06,5550.57,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,3.47996,4.60267,4.98162
0,784,1.77621e+06,1896.17,6630.65,4.2455e+06,6.87801e+06,5550.58,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,0,0,2.90591
0,785,1.77621e+06,1896.16,6630.65,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.42911,4.04203,3.55956
0,786,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.79656,0,4.61963
0,787,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,0.598474,0.644885,8.32998
0,788,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,2.67938,3.57283,3.42541
0,789,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.0368,3.72324,4.80163
0,790,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.61908,4.53283,6.95379
0,791,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,2.01409,2.62343,0
0,792,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.38471,2.08952,0.768089
0,793,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.76816,0,3.55807
0,794,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.5134,0.434651,4.04837
0,795,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,0.924115,1.42583,5.77237
0,796,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,2.21278,0,2.68597
0,797,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,0,1.27155,0.933759
0,798,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.53451,2.88243,4.54714
0,799,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,1.87047,1.33548,2.02438
0,800,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,2.24352,2.47866,6.50171
0,801,1.77621e+06,1896.16,6630.64,4.2455e+06,6.87801e+06,5550.59,12135.9,937628,187042,2.51422e+06,8.55854e+06,1.42461,1.99541,4.56301,2.24262,2.24192,3.04153
