index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,782,1.48579e+06,1215.26,5553.69,4.63687e+06,7.13428e+06,4401.64,13206.6,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,4.15926,3.6671,2.11073
0,783,1.48579e+06,1215.22,5553.58,4.63687e+06,7.13428e+06,4401.68,13206.7,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,0.708712,1.33855,5.51205
0,784,1.48579e+06,1215.2,5553.54,4.63687e+06,7.13428e+06,4401.7,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,3.1341,1.27835,4.05492
0,785,1.48579e+06,1215.2,5553.53,4.63687e+06,7.13428e+06,4401.7,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,0.37798,0.984627,6.09333
0,786,1.48579e+06,1215.2,5553.53,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,0.772378,1.36984,4.00905
0,787,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.60398,1.36922,5.51299
0,788,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.33442,2.36244,4.13571
0,789,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.68829,0.738397,5.94548
0,790,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.63399,0.0438805,4.99638
0,791,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.32918,1.1334,2.82997
0,792,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,0.533991,3.41413,2.9731
0,793,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,0.515053,1.01476,5.78682
0,794,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,0.610046,1.8495,6.83512
0,795,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.5544,1.15333,5.13495
0,796,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.57071,4.00413,6.99046
0,797,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.48529,2.5428,2.22731
0,798,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.1242,3.69466,3.59023
0,799,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,0.736834,0,2.85862
0,800,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.0872,2.27341,5.30612
0,801,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.94737,2.45234,7.00809
0,802,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,3.34561,1.39983,6.27897
0,803,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,0,2.27981,7.13111
0,804,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,2.9015,3.54368,5.30798
0,805,1.48579e+06,1215.2,5553.52,4.63687e+06,7.13428e+06,4401.71,13206.8,933629,145521,1.93229e+06,8.60519e+06,1.07455,2.34021,4.56148,1.40649,3.6904,6.07816
