time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,1.85987e+06,1.85987e+06,1.85987e+06,2129.1,2129.1,2129.1,6940.93,6940.93,6940.93,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.76,5883.76,5883.76,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
783,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
784,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
785,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
786,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
787,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
788,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
789,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
790,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
791,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
792,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
793,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
794,1.85987e+06,1.85987e+06,1.85987e+06,2129.09,2129.09,2129.09,6940.92,6940.92,6940.92,4.13279e+06,4.13279e+06,4.13279e+06,6.79511e+06,6.79511e+06,6.79511e+06,5883.77,5883.77,5883.77,11827.3,11827.3,11827.3,937788,937788,937788,199662,199662,199662,2.69318e+06,2.69318e+06,2.69318e+06,8.54488e+06,8.54488e+06,8.54488e+06,1.53291,1.53291,1.53291,1.88904,1.88904,1.88904,4.56341,4.56341,4.56341
