time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,2.56069e+06,2.56069e+06,2.56069e+06,4919.81,4919.81,4919.81,9725.21,9725.21,9725.21,3.25335e+06,3.25335e+06,3.25335e+06,5.89969e+06,5.89969e+06,5.89969e+06,8623.36,8623.36,8623.36,9593.37,9593.37,9593.37,836020,836020,836020,386066,386066,386066,5.33717e+06,5.33717e+06,5.33717e+06,7.60399e+06,7.60399e+06,7.60399e+06,2.60738,2.60738,2.60738,0.847317,0.847317,0.847317,4.67576,4.67576,4.67576
783,2.56039e+06,2.56039e+06,2.56039e+06,4859.06,4859.06,4859.06,9811.41,9811.41,9811.41,3.25517e+06,3.25517e+06,3.25517e+06,5.89633e+06,5.89633e+06,5.89633e+06,8512.59,8512.59,8512.59,9684.37,9684.37,9684.37,839913,839913,839913,383750,383750,383750,5.30296e+06,5.30296e+06,5.30296e+06,7.64307e+06,7.64307e+06,7.64307e+06,2.57446,2.57446,2.57446,0.847317,0.847317,0.847317,4.71876,4.71876,4.71876
784,2.56007e+06,2.56007e+06,2.56007e+06,4798.55,4798.55,4798.55,9897.72,9897.72,9897.72,3.25688e+06,3.25688e+06,3.25688e+06,5.89302e+06,5.89302e+06,5.89302e+06,8402.76,8402.76,8402.76,9775.69,9775.69,9775.69,843955,843955,843955,381378,381378,381378,5.26802e+06,5.26802e+06,5.26802e+06,7.68352e+06,7.68352e+06,7.68352e+06,2.54176,2.54176,2.54176,0.847317,0.847317,0.847317,4.7619,4.7619,4.7619
785,2.55972e+06,2.55972e+06,2.55972e+06,4738.39,4738.39,4738.39,9984.05,9984.05,9984.05,3.2585e+06,3.2585e+06,3.2585e+06,5.88978e+06,5.88978e+06,5.88978e+06,8293.88,8293.88,8293.88,9867.05,9867.05,9867.05,848139,848139,848139,378952,378952,378952,5.23238e+06,5.23238e+06,5.23238e+06,7.72529e+06,7.72529e+06,7.72529e+06,2.5093,2.5093,2.5093,0.847317,0.847317,0.847317,4.80511,4.80511,4.80511
786,2.55935e+06,2.55935e+06,2.55935e+06,4678.64,4678.64,4678.64,10070.2,10070.2,10070.2,3.26e+06,3.26e+06,3.26e+06,5.8866e+06,5.8866e+06,5.8866e+06,8186,8186,8186,9958.22,9958.22,9958.22,852460,852460,852460,376475,376475,376475,5.19609e+06,5.19609e+06,5.19609e+06,7.76831e+06,7.76831e+06,7.76831e+06,2.47709,2.47709,2.47709,0.847317,0.847317,0.847317,4.84828,4.84828,4.84828
787,2.55894e+06,2.55894e+06,2.55894e+06,4619.35,4619.35,4619.35,10156.1,10156.1,10156.1,3.2614e+06,3.2614e+06,3.2614e+06,5.88349e+06,5.88349e+06,5.88349e+06,8079.2,8079.2,8079.2,10049,10049,10049,856913,856913,856913,373950,373950,373950,5.15919e+06,5.15919e+06,5.15919e+06,7.81255e+06,7.81255e+06,7.81255e+06,2.44517,2.44517,2.44517,0.847317,0.847317,0.847317,4.89133,4.89133,4.89133
788,2.55851e+06,2.55851e+06,2.55851e+06,4560.56,4560.56,4560.56,10241.5,10241.5,10241.5,3.2627e+06,3.2627e+06,3.2627e+06,5.88046e+06,5.88046e+06,5.88046e+06,7973.53,7973.53,7973.53,10139.2,10139.2,10139.2,861491,861491,861491,371378,371378,371378,5.12171e+06,5.12171e+06,5.12171e+06,7.85793e+06,7.85793e+06,7.85793e+06,2.41355,2.41355,2.41355,0.847317,0.847317,0.847317,4.93416,4.93416,4.93416
789,2.55805e+06,2.55805e+06,2.55805e+06,4502.32,4502.32,4502.32,10326.2,10326.2,10326.2,3.26388e+06,3.26388e+06,3.26388e+06,5.8775e+06,5.8775e+06,5.8775e+06,7869.07,7869.07,7869.07,10228.5,10228.5,10228.5,866188,866188,866188,368764,368764,368764,5.08371e+06,5.08371e+06,5.08371e+06,7.9044e+06,7.9044e+06,7.9044e+06,2.38225,2.38225,2.38225,0.847317,0.847317,0.847317,4.97666,4.97666,4.97666
790,2.55756e+06,2.55756e+06,2.55756e+06,4444.66,4444.66,4444.66,10410,10410,10410,3.26495e+06,3.26495e+06,3.26495e+06,5.87463e+06,5.87463e+06,5.87463e+06,7765.9,7765.9,7765.9,10316.9,10316.9,10316.9,870997,870997,870997,366109,366109,366109,5.0452e+06,5.0452e+06,5.0452e+06,7.95188e+06,7.95188e+06,7.95188e+06,2.3513,2.3513,2.3513,0.847317,0.847317,0.847317,5.01876,5.01876,5.01876
791,2.55705e+06,2.55705e+06,2.55705e+06,4387.63,4387.63,4387.63,10492.6,10492.6,10492.6,3.26591e+06,3.26591e+06,3.26591e+06,5.87185e+06,5.87185e+06,5.87185e+06,7664.06,7664.06,7664.06,10404,10404,10404,875911,875911,875911,363417,363417,363417,5.00624e+06,5.00624e+06,5.00624e+06,8.00031e+06,8.00031e+06,8.00031e+06,2.32072,2.32072,2.32072,0.847317,0.847317,0.847317,5.06033,5.06033,5.06033
