index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,782,2.33477e+06,12.8532,3956.97,4.66779e+06,2.37288e+07,91.3752,7083.99,354217,1061.18,9149.72,693104,0.19739,1.2484,8.0742,0.533919,0,4.77026
0,783,2.33258e+06,11.4798,3933.68,4.6633e+06,2.37385e+07,81.7015,7040.95,353174,947.901,8181.39,690870,0.176411,1.2484,8.02874,0,0.185277,9.97785
0,784,2.33049e+06,10.2609,3908.15,4.65889e+06,2.37485e+07,73.1094,6993.79,351766,846.778,7316.1,687914,0.157772,1.2484,7.97793,0.194803,1.17495,7.22378
0,785,2.32851e+06,9.1803,3880.98,4.65457e+06,2.37587e+07,65.4814,6943.63,350059,756.654,6544.16,684367,0.141223,1.2484,7.92312,0.512268,0.738502,11.1417
0,786,2.32664e+06,8.22238,3852.71,4.65033e+06,2.37691e+07,58.711,6891.44,348113,676.442,5856.41,680348,0.126535,1.2484,7.8655,0.319505,0.997931,10.4205
0,787,2.32489e+06,7.37321,3823.83,4.64618e+06,2.37797e+07,52.7016,6838.08,345985,605.125,5244.28,675966,0.113501,1.2484,7.80609,0.137404,0.468913,7.82097
0,788,2.32325e+06,6.62021,3794.72,4.64213e+06,2.37902e+07,47.3663,6784.28,343722,541.76,4699.83,671319,0.101933,1.2484,7.7458,0.22974,0.453316,12.8719
0,789,2.32172e+06,5.95216,3765.73,4.63818e+06,2.38009e+07,42.6272,6730.65,341368,485.485,4215.78,666494,0.0916614,1.2484,7.68538,0,2.21794,7.61712
0,790,2.3203e+06,5.35909,3737.13,4.63432e+06,2.38114e+07,38.4149,6677.69,338963,435.516,3785.5,661566,0.0825364,1.2484,7.62547,0,2.35058,5.5181
0,791,2.31899e+06,4.83213,3709.16,4.63056e+06,2.3822e+07,34.668,6625.84,336537,391.142,3403,656599,0.0744239,1.2484,7.56659,0.148996,0,14.1547
0,792,2.31778e+06,4.36347,3682.01,4.62689e+06,2.38324e+07,31.332,6575.42,334119,351.726,3062.88,651649,0.0672054,1.2484,7.50916,0,0.425732,8.96171
