time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,2.46928e+06,2.46928e+06,2.46928e+06,0.342513,0.342513,0.342513,3658.51,3658.51,3658.51,3.95615e+06,3.95615e+06,3.95615e+06,2.46331e+07,2.46331e+07,2.46331e+07,2.52655,2.52655,2.52655,6133.53,6133.53,6133.53,324319,324319,324319,17.6277,17.6277,17.6277,167.228,167.228,167.228,604901,604901,604901,0.00502553,0.00502553,0.00502553,1.10969,1.10969,1.10969,7.14069,7.14069,7.14069
783,2.46895e+06,2.46895e+06,2.46895e+06,0.35756,0.35756,0.35756,3660.22,3660.22,3660.22,3.95378e+06,3.95378e+06,3.95378e+06,2.46411e+07,2.46411e+07,2.46411e+07,2.6386,2.6386,2.6386,6134.34,6134.34,6134.34,324495,324495,324495,18.3651,18.3651,18.3651,174.302,174.302,174.302,605008,605008,605008,0.00524591,0.00524591,0.00524591,1.10969,1.10969,1.10969,7.14252,7.14252,7.14252
784,2.46861e+06,2.46861e+06,2.46861e+06,0.373591,0.373591,0.373591,3661.92,3661.92,3661.92,3.95141e+06,3.95141e+06,3.95141e+06,2.46492e+07,2.46492e+07,2.46492e+07,2.75799,2.75799,2.75799,6135.15,6135.15,6135.15,324670,324670,324670,19.1499,19.1499,19.1499,181.832,181.832,181.832,605116,605116,605116,0.00548067,0.00548067,0.00548067,1.10969,1.10969,1.10969,7.14436,7.14436,7.14436
785,2.46828e+06,2.46828e+06,2.46828e+06,0.390671,0.390671,0.390671,3663.62,3663.62,3663.62,3.94905e+06,3.94905e+06,3.94905e+06,2.46572e+07,2.46572e+07,2.46572e+07,2.88528,2.88528,2.88528,6135.96,6135.96,6135.96,324846,324846,324846,19.9855,19.9855,19.9855,189.852,189.852,189.852,605223,605223,605223,0.00573089,0.00573089,0.00573089,1.10969,1.10969,1.10969,7.14619,7.14619,7.14619
786,2.46794e+06,2.46794e+06,2.46794e+06,0.408892,0.408892,0.408892,3665.33,3665.33,3665.33,3.9467e+06,3.9467e+06,3.9467e+06,2.46652e+07,2.46652e+07,2.46652e+07,3.02106,3.02106,3.02106,6136.76,6136.76,6136.76,325022,325022,325022,20.8756,20.8756,20.8756,198.397,198.397,198.397,605330,605330,605330,0.00599772,0.00599772,0.00599772,1.10969,1.10969,1.10969,7.14802,7.14802,7.14802
787,2.4676e+06,2.4676e+06,2.4676e+06,0.428335,0.428335,0.428335,3667.03,3667.03,3667.03,3.94434e+06,3.94434e+06,3.94434e+06,2.46732e+07,2.46732e+07,2.46732e+07,3.16598,3.16598,3.16598,6137.56,6137.56,6137.56,325197,325197,325197,21.8243,21.8243,21.8243,207.507,207.507,207.507,605436,605436,605436,0.00628241,0.00628241,0.00628241,1.10969,1.10969,1.10969,7.14985,7.14985,7.14985
788,2.46726e+06,2.46726e+06,2.46726e+06,0.449089,0.449089,0.449089,3668.73,3668.73,3668.73,3.94199e+06,3.94199e+06,3.94199e+06,2.46812e+07,2.46812e+07,2.46812e+07,3.32074,3.32074,3.32074,6138.36,6138.36,6138.36,325372,325372,325372,22.836,22.836,22.836,217.224,217.224,217.224,605543,605543,605543,0.00658634,0.00658634,0.00658634,1.10969,1.10969,1.10969,7.15167,7.15167,7.15167
789,2.46692e+06,2.46692e+06,2.46692e+06,0.471265,0.471265,0.471265,3670.42,3670.42,3670.42,3.93965e+06,3.93965e+06,3.93965e+06,2.46893e+07,2.46893e+07,2.46893e+07,3.48609,3.48609,3.48609,6139.16,6139.16,6139.16,325548,325548,325548,23.9154,23.9154,23.9154,227.594,227.594,227.594,605649,605649,605649,0.00691099,0.00691099,0.00691099,1.10969,1.10969,1.10969,7.15349,7.15349,7.15349
790,2.46658e+06,2.46658e+06,2.46658e+06,0.494958,0.494958,0.494958,3672.11,3672.11,3672.11,3.93731e+06,3.93731e+06,3.93731e+06,2.46973e+07,2.46973e+07,2.46973e+07,3.66289,3.66289,3.66289,6139.95,6139.95,6139.95,325723,325723,325723,25.0677,25.0677,25.0677,238.667,238.667,238.667,605755,605755,605755,0.00725797,0.00725797,0.00725797,1.10969,1.10969,1.10969,7.15531,7.15531,7.15531
791,2.46624e+06,2.46624e+06,2.46624e+06,0.520304,0.520304,0.520304,3673.81,3673.81,3673.81,3.93497e+06,3.93497e+06,3.93497e+06,2.47053e+07,2.47053e+07,2.47053e+07,3.85202,3.85202,3.85202,6140.74,6140.74,6140.74,325898,325898,325898,26.2986,26.2986,26.2986,250.498,250.498,250.498,605860,605860,605860,0.00762904,0.00762904,0.00762904,1.10969,1.10969,1.10969,7.15712,7.15712,7.15712
