time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,2.13701e+06,2.13701e+06,2.13701e+06,3033.41,3033.41,3033.41,7969.06,7969.06,7969.06,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.12,6993.12,6993.12,10804,10804,10804,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
783,2.13701e+06,2.13701e+06,2.13701e+06,3033.34,3033.34,3033.34,7968.92,7968.92,7968.92,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.19,6993.19,6993.19,10804.1,10804.1,10804.1,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
784,2.13701e+06,2.13701e+06,2.13701e+06,3033.31,3033.31,3033.31,7968.88,7968.88,7968.88,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.22,6993.22,6993.22,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
785,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.86,7968.86,7968.86,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
786,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
787,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
788,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
789,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
790,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
791,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
792,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
793,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
794,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
795,2.13701e+06,2.13701e+06,2.13701e+06,3033.3,3033.3,3033.3,7968.85,7968.85,7968.85,3.75944e+06,3.75944e+06,3.75944e+06,6.50143e+06,6.50143e+06,6.50143e+06,6993.23,6993.23,6993.23,10804.2,10804.2,10804.2,936225,936225,936225,243783,243783,243783,3.32566e+06,3.32566e+06,3.32566e+06,8.49781e+06,8.49781e+06,8.49781e+06,1.91813,1.91813,1.91813,1.51123,1.51123,1.51123,4.56458,4.56458,4.56458
