index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,782,3.00842e+06,223.817,2061.25,3.68433e+06,2.27688e+07,1430.93,3493.14,148755,12831.7,117443,296303,3.02444,0.776785,3.90732,4.14232,0,2.02911
0,783,3.0118e+06,214.318,2214.43,3.68664e+06,2.27545e+07,1368.29,3752.65,159897,12349.5,112863,318581,2.89635,0.776785,4.20015,3.61322,1.705,5.75063
0,784,3.01463e+06,204.605,2375.17,3.68846e+06,2.27405e+07,1304.67,4025.02,171757,11860.1,108243,342298,2.76622,0.776785,4.50874,2.19949,0,4.04884
0,785,3.01686e+06,194.68,2542.27,3.68978e+06,2.27268e+07,1240.08,4308.28,184289,11362.1,103571,367362,2.63395,0.776785,4.83113,0.110016,1.163,4.93789
0,786,3.01849e+06,184.559,2714.22,3.69057e+06,2.27136e+07,1174.6,4599.86,197423,10855.1,98841.4,393635,2.49963,0.776785,5.16467,2.26753,0.248297,5.16305
0,787,3.0195e+06,174.275,2889.17,3.69082e+06,2.2701e+07,1108.41,4896.65,211066,10338.9,94052.5,420929,2.36354,0.776785,5.50606,3.1538,0.925056,3.35568
0,788,3.01989e+06,163.874,3064.96,3.69054e+06,2.26892e+07,1041.77,5195.01,225097,9814.35,89209.6,449003,2.22614,0.776785,5.85136,2.32276,1.07321,7.11296
0,789,3.01965e+06,153.416,3239.21,3.68972e+06,2.26782e+07,975.023,5490.89,239373,9282.82,84324.2,477571,2.08809,0.776785,6.19612,0,0.435029,9.65531
0,790,3.01881e+06,142.973,3409.38,3.68836e+06,2.26682e+07,908.6,5780,253729,8746.44,79413.6,506299,1.95018,0.776785,6.53546,0.306899,1.19742,7.27939
0,791,3.01739e+06,132.625,3572.9,3.68649e+06,2.26594e+07,842.964,6057.93,267982,8207.96,74500.6,534822,1.81335,0.776785,6.86434,0.238017,0,3.94627
0,792,3.01542e+06,122.455,3727.25,3.68411e+06,2.26519e+07,778.612,6320.43,281940,7670.66,69612.8,562750,1.67862,0.776785,7.17773,0.221419,0.668313,5.04934
0,793,3.01294e+06,112.557,3870.13,3.68125e+06,2.26459e+07,716.034,6563.62,295408,7138.2,64780.9,589692,1.54703,0.776785,7.47088,0.800491,1.53145,11.0703
0,794,3.01002e+06,103.002,3999.61,3.67796e+06,2.26415e+07,655.714,6784.08,308197,6614.44,60037.5,615265,1.4196,0.776785,7.73957,0,0.840385,8.83827
0,795,3.0067e+06,93.8648,4114.15,3.67426e+06,2.26388e+07,598.074,6979.18,320132,6103.31,55415.8,639118,1.29728,0.776785,7.98031,1.00975,1.46794,4.54906
0,796,3.00304e+06,85.2072,4212.68,3.6702e+06,2.26378e+07,543.474,7147.08,331063,5608.53,50947.2,660945,1.18089,0.776785,8.19052,1.02817,0.507183,17.7583
0,797,2.99913e+06,77.0764,4294.69,3.66582e+06,2.26387e+07,492.193,7286.85,340866,5133.54,46660.9,680498,1.07111,0.776785,8.3686,1.51856,0.885331,5.84166
0,798,2.995e+06,69.505,4360.17,3.66117e+06,2.26413e+07,444.42,7398.42,349456,4681.27,42581.7,697599,0.968423,0.776785,8.514,0,1.63657,10.153
0,799,2.99074e+06,62.5106,4409.56,3.65629e+06,2.26457e+07,400.257,7482.51,356780,4254.1,38729.7,712145,0.873135,0.776785,8.62713,1.83942,0.491736,5.54298
0,800,2.9864e+06,56.0968,4443.72,3.65123e+06,2.26518e+07,359.722,7540.57,362823,3853.78,35119.5,724104,0.785371,0.776785,8.70927,1.69425,0.646394,6.17783
0,801,2.98204e+06,50.2544,4463.85,3.64603e+06,2.26594e+07,322.756,7574.56,367606,3481.38,31760.1,733515,0.705088,0.776785,8.76242,1.55086,1.04971,4.2878
0,802,2.9777e+06,44.9644,4471.33,3.64073e+06,2.26686e+07,289.241,7586.87,371178,3137.36,28655.1,740478,0.632102,0.776785,8.78913,1.98689,1.31253,9.2047
0,803,2.97343e+06,40.1995,4467.71,3.63537e+06,2.2679e+07,259.008,7580.09,373612,2821.6,25803.2,745143,0.566109,0.776785,8.79229,0.4992,0.0238856,8.87249
0,804,2.96927e+06,35.9266,4454.58,3.62997e+06,2.26905e+07,231.856,7556.94,375004,2533.48,23198.7,747700,0.506724,0.776785,8.77501,0.591531,0,7.51951
0,805,2.96524e+06,32.1094,4433.51,3.62457e+06,2.27031e+07,207.558,7520.09,375459,2271.97,20832.4,748363,0.453498,0.776785,8.7404,1.0599,0.0785153,8.20371
0,806,2.96137e+06,28.7094,4405.99,3.61919e+06,2.27165e+07,185.881,7472.1,375092,2035.73,18692.5,747364,0.405953,0.776785,8.69151,0,1.90366,8.4399
0,807,2.95768e+06,25.6884,4373.44,3.61385e+06,2.27306e+07,166.585,7415.37,374018,1823.2,16764.9,744937,0.363595,0.776785,8.6312,1.43203,0.940306,8.02179
0,808,2.95418e+06,23.0089,4337.1,3.60857e+06,2.27452e+07,149.441,7352.04,372351,1632.66,15034.6,741314,0.325935,0.776785,8.56209,0.393132,0.582713,8.66377
0,809,2.95088e+06,20.635,4298.09,3.60335e+06,2.27602e+07,134.226,7284.02,370201,1462.35,13485.9,736714,0.292502,0.776785,8.48655,0,1.74069,11.3827
0,810,2.94778e+06,18.5335,4257.37,3.59821e+06,2.27755e+07,120.733,7212.98,367669,1310.49,12103,731344,0.262851,0.776785,8.40661,1.7204,0.977439,5.34643
0,811,2.94489e+06,16.6737,4215.76,3.59315e+06,2.2791e+07,108.772,7140.32,364847,1175.33,10870.4,725389,0.236567,0.776785,8.32407,0.371231,0,11.5304
0,812,2.94221e+06,15.0275,4173.97,3.58819e+06,2.28066e+07,98.1661,7067.24,361818,1055.2,9773.4,719016,0.21327,0.776785,8.24041,0.524992,0.798525,9.25748
0,813,2.93972e+06,13.5697,4132.54,3.58331e+06,2.28221e+07,88.7594,6994.7,358652,948.552,8797.97,712371,0.192616,0.776785,8.15687,0.839251,1.23194,8.91046
0,814,2.93743e+06,12.2779,4091.93,3.57853e+06,2.28377e+07,80.4102,6923.48,355414,853.914,7931.15,705580,0.174294,0.776785,8.07446,0.228471,0.435398,6.0524
0,815,2.93532e+06,11.1321,4052.52,3.57384e+06,2.28531e+07,72.9928,6854.22,352154,769.954,7161,698747,0.158029,0.776785,7.994,0,0,10.0247
0,816,2.9334e+06,10.1145,4014.57,3.56924e+06,2.28683e+07,66.396,6787.4,348918,695.459,6476.68,691963,0.143574,0.776785,7.91613,0.485289,2.196,6.4993
0,817,2.93165e+06,9.20959,3978.3,3.56473e+06,2.28833e+07,60.5214,6723.39,345740,629.336,5868.4,685299,0.130713,0.776785,7.84132,0.37633,0.231191,11.1848
